lat,lon,date,temperature,humidity,wind_speed,pressure,precip_24h_mm
42.0,-83.0,2026-09-15 22:25:48,21.726000000000056,69.74008483886719,19.676081066295502,1001.8,0.00375
42.0,-82.5,2026-09-15 22:25:48,22.341000000000008,67.09008483886718,18.776081066295504,1002.06,0.0
42.0,-82.0,2026-09-15 22:25:48,21.686000000000035,65.71508483886718,17.876081066295505,1002.78,0.0
42.5,-82.5,2026-09-15 22:25:48,21.765000000000043,71.46508483886718,28.388081066295506,1001.15,0.0
42.5,-82.0,2026-09-15 22:25:48,22.29400000000004,68.6900848388672,21.116081066295504,1000.03,0.0
42.5,-81.5,2026-09-15 22:25:48,21.493000000000052,66.5650848388672,28.766081066295506,1002.55,0.00775
42.5,-81.0,2026-09-15 22:25:48,21.00200000000001,65.91508483886719,26.534081066295506,1002.89,0.0
42.5,-80.5,2026-09-15 22:25:48,21.172000000000025,63.69008483886719,25.472081066295505,1003.04,0.0
42.5,-80.0,2026-09-15 22:25:48,21.536,59.41508483886719,22.08808106629551,1003.35,0.0
43.0,-82.5,2026-09-15 22:25:48,20.860000000000014,69.6900848388672,14.438081066295506,997.62,0.0
43.0,-82.0,2026-09-15 22:25:48,20.51600000000002,69.91508483886719,16.760081066295506,995.25,0.0
43.0,-81.5,2026-09-15 22:25:48,22.176000000000045,61.79008483886719,18.182081066295506,991.74,0.0
43.0,-81.0,2026-09-15 22:25:48,22.01400000000001,57.44008483886719,16.436081066295507,990.91,0.0
43.0,-80.5,2026-09-15 22:25:48,22.54200000000003,52.54008483886719,16.436081066295507,992.21,0.0
43.0,-80.0,2026-09-15 22:25:48,21.690000000000055,58.21508483886719,14.996081066295504,998.26,0.0
43.0,-79.5,2026-09-15 22:25:48,20.971000000000004,61.46508483886719,13.574081066295506,1002.07,0.0
43.0,-79.0,2026-09-15 22:25:48,19.947000000000003,60.54008483886719,18.830081066295506,1002.64,0.0
43.5,-82.0,2026-09-15 22:25:48,21.061000000000035,73.9400848388672,37.35208106629551,1000.24,1.6632500000000001
43.5,-81.5,2026-09-15 22:25:48,19.616000000000042,81.1900848388672,19.064081066295504,988.21,0.6980000000000001
43.5,-81.0,2026-09-15 22:25:48,18.65100000000001,72.59008483886718,19.712081066295507,979.06,0.00375
43.5,-80.5,2026-09-15 22:25:48,19.130000000000052,64.84008483886718,16.256081066295508,983.96,0.023
43.5,-80.0,2026-09-15 22:25:48,19.573000000000036,60.01508483886719,16.004081066295505,985.49,0.16025
43.5,-79.5,2026-09-15 22:25:48,20.44500000000005,68.6900848388672,32.85208106629551,1013.96,0.00375
43.5,-79.0,2026-09-15 22:25:48,20.186000000000035,66.6900848388672,28.820081066295504,1014.66,0.0
43.5,-65.5,2026-09-15 22:25:48,17.701000000000022,65.64651184082031,11.110750240445137,1026.47,0.0
44.0,-82.0,2026-09-15 22:25:48,19.846000000000004,80.9400848388672,43.400081066295506,999.82,4.39825
44.0,-81.5,2026-09-15 22:25:48,16.20700000000005,91.8150848388672,18.542081066295506,986.88,2.739
44.0,-81.0,2026-09-15 22:25:48,17.22800000000001,76.66508483886719,16.526081066295504,980.05,2.50625
44.0,-80.5,2026-09-15 22:25:48,17.43300000000005,72.36508483886719,16.922081066295505,965.29,1.39225
44.0,-80.0,2026-09-15 22:25:48,18.769000000000005,69.59008483886718,15.248081066295505,977.39,0.53025
44.0,-79.5,2026-09-15 22:25:48,17.619000000000028,80.5900848388672,17.192081066295504,986.45,0.06475
44.0,-79.0,2026-09-15 22:25:48,19.04400000000004,70.46508483886718,16.256081066295508,995.75,0.0
44.0,-78.5,2026-09-15 22:25:48,19.16500000000002,67.46508483886718,12.908081066295505,1001.94,0.0
44.0,-78.0,2026-09-15 22:25:48,19.20500000000004,65.09008483886718,16.238081066295507,1006.49,0.0
44.0,-77.5,2026-09-15 22:25:48,18.237000000000023,63.74008483886719,21.638081066295506,1013.03,0.0
44.0,-77.0,2026-09-15 22:25:48,18.57800000000003,62.89008483886719,27.830081066295506,1014.25,0.0
44.0,-76.5,2026-09-15 22:25:48,18.57800000000003,65.7650848388672,30.5300810662955,1017.14,0.0
44.0,-66.0,2026-09-15 22:25:48,18.55600000000004,60.39651184082032,6.232750240445138,1020.84,0.01525
44.0,-65.5,2026-09-15 22:25:48,19.283000000000015,54.72151184082031,5.944750240445138,1018.55,0.01525
44.0,-65.0,2026-09-15 22:25:48,19.022000000000048,58.046511840820315,6.628750240445137,1016.41,0.023
44.0,-60.0,2026-09-15 22:25:48,16.348000000000013,82.72151184082031,34.24075024044514,1024.54,1.2665
44.5,-82.0,2026-09-15 22:25:48,19.323000000000036,83.66508483886719,54.66808106629551,997.97,8.625
44.5,-81.5,2026-09-15 22:25:48,19.048000000000002,80.2150848388672,53.19208106629551,998.84,7.69425
44.5,-81.0,2026-09-15 22:25:48,17.595000000000027,82.54008483886719,18.776081066295504,989.17,5.928
44.5,-80.5,2026-09-15 22:25:48,18.19500000000005,76.54008483886719,14.564081066295504,986.0,3.05175
44.5,-80.0,2026-09-15 22:25:48,15.906000000000006,87.24008483886719,12.350081066295505,998.83,0.63325
44.5,-79.5,2026-09-15 22:25:48,16.571000000000026,87.54008483886719,14.636081066295505,988.8,0.10675
44.5,-79.0,2026-09-15 22:25:48,16.10600000000005,85.0900848388672,11.468081066295504,990.94,0.0
44.5,-78.5,2026-09-15 22:25:48,17.178000000000054,75.2650848388672,23.618081066295506,992.6,0.00375
44.5,-78.0,2026-09-15 22:25:48,17.190000000000055,71.0150848388672,10.658081066295505,993.29,0.0725
44.5,-77.5,2026-09-15 22:25:48,17.18900000000002,66.79008483886719,12.530081066295505,1000.96,0.0
44.5,-77.0,2026-09-15 22:25:48,16.111000000000047,68.09008483886718,14.240081066295504,1004.35,0.0
44.5,-76.5,2026-09-15 22:25:48,16.66300000000001,69.84008483886718,14.348081066295505,1006.92,0.0
44.5,-76.0,2026-09-15 22:25:48,18.134000000000015,59.31508483886719,14.240081066295504,1013.11,0.019
44.5,-66.0,2026-09-15 22:25:48,13.460000000000036,76.89651184082032,16.348750240445135,1028.41,0.0495
44.5,-65.5,2026-09-15 22:25:48,16.935000000000002,67.47151184082031,6.772750240445137,1008.4,0.03425
44.5,-65.0,2026-09-15 22:25:48,18.537000000000035,56.77151184082032,6.916750240445137,1007.45,0.0
44.5,-64.5,2026-09-15 22:25:48,19.28800000000001,56.24651184082032,8.014750240445139,1016.82,0.0
44.5,-64.0,2026-09-15 22:25:48,17.369000000000028,68.37151184082032,13.972750240445137,1026.52,0.00375
44.5,-63.5,2026-09-15 22:25:48,17.697000000000003,68.17151184082032,13.018750240445137,1026.71,0.019
45.0,-82.5,2026-09-15 22:25:48,18.708000000000027,81.6400848388672,47.95408106629551,996.46,10.254
45.0,-82.0,2026-09-15 22:25:48,19.03800000000001,84.5150848388672,51.68008106629551,997.2,10.02125
45.0,-81.5,2026-09-15 22:25:48,19.037000000000035,83.5650848388672,53.78608106629551,998.15,7.07625
45.0,-81.0,2026-09-15 22:25:48,18.42500000000001,80.16508483886719,35.04808106629551,998.75,4.4555
45.0,-80.5,2026-09-15 22:25:48,18.601000000000056,75.79008483886719,30.404081066295507,999.21,2.861
45.0,-80.0,2026-09-15 22:25:48,17.648000000000025,81.04008483886719,30.062081066295505,1000.65,1.2550000000000001
45.0,-79.5,2026-09-15 22:25:48,15.220000000000027,95.0150848388672,12.422081066295505,992.57,0.2785
45.0,-79.0,2026-09-15 22:25:48,13.846000000000004,95.04008483886719,9.146081066295505,984.75,0.19825
45.0,-78.5,2026-09-15 22:25:48,13.053000000000054,93.5900848388672,7.922081066295505,979.16,0.10300000000000001
45.0,-78.0,2026-09-15 22:25:48,13.918000000000006,86.86508483886719,10.946081066295504,979.39,0.0
45.0,-77.5,2026-09-15 22:25:48,14.143000000000029,79.54008483886719,12.908081066295505,977.64,0.0
45.0,-77.0,2026-09-15 22:25:48,14.819000000000017,74.24008483886719,15.014081066295503,985.76,0.0
45.0,-76.5,2026-09-15 22:25:48,16.634000000000015,68.3150848388672,14.060081066295504,1001.75,0.0
45.0,-76.0,2026-09-15 22:25:48,17.527000000000044,66.8150848388672,14.240081066295504,1008.6,0.0
45.0,-75.5,2026-09-15 22:25:48,19.471000000000004,61.01508483886719,12.206081066295505,1015.35,0.0
45.0,-75.0,2026-09-15 22:25:48,20.227000000000032,54.81508483886719,7.994081066295505,1016.31,0.0
45.0,-74.5,2026-09-15 22:25:48,20.348000000000013,49.96508483886719,5.132081066295505,1020.27,0.0
45.0,-74.0,2026-09-15 22:25:48,19.67900000000003,45.14008483886719,4.232081066295505,1002.64,0.0
45.0,-73.5,2026-09-15 22:25:48,18.54000000000002,49.61508483886719,9.956081066295505,1018.97,0.0
45.0,-73.0,2026-09-15 22:25:48,19.23100000000005,47.99008483886719,6.896081066295505,1016.39,0.00375
45.0,-72.5,2026-09-15 22:25:48,17.02600000000001,49.39008483886719,4.574081066295505,967.07,0.00375
45.0,-72.0,2026-09-15 22:25:48,17.307000000000016,46.76508483886719,5.330081066295505,976.32,0.0
45.0,-71.5,2026-09-15 22:25:48,17.55800000000005,43.44008483886719,4.610081066295505,980.4,0.023
45.0,-67.0,2026-09-15 22:25:48,14.735000000000014,70.24651184082032,5.3327502404451375,1027.27,0.0
45.0,-66.5,2026-09-15 22:25:48,13.39100000000002,76.24651184082032,4.432750240445137,1028.78,0.00375
45.0,-65.0,2026-09-15 22:25:48,17.963000000000022,60.39651184082032,6.3407502404451375,1018.02,0.0
45.0,-64.5,2026-09-15 22:25:48,17.06400000000002,59.77151184082032,7.816750240445137,1002.73,0.0495
45.0,-64.0,2026-09-15 22:25:48,19.414000000000044,58.39651184082032,7.870750240445138,1022.85,0.00775
45.0,-63.5,2026-09-15 22:25:48,19.896000000000015,57.921511840820315,9.400750240445138,1023.24,0.0
45.0,-63.0,2026-09-15 22:25:48,19.07800000000003,56.47151184082031,11.092750240445138,1008.87,0.0
45.0,-62.5,2026-09-15 22:25:48,19.835000000000036,56.071511840820314,12.190750240445137,1017.29,0.0
45.0,-62.0,2026-09-15 22:25:48,18.54200000000003,65.39651184082031,16.54675024044514,1024.87,0.019
45.5,-83.0,2026-09-15 22:25:48,17.604000000000042,83.99008483886719,39.72808106629551,994.95,13.774750000000001
45.5,-82.5,2026-09-15 22:25:48,17.836000000000013,85.0150848388672,41.5820810662955,995.75,10.34175
45.5,-82.0,2026-09-15 22:25:48,18.337000000000046,82.0650848388672,43.382081066295505,996.64,6.59175
45.5,-81.5,2026-09-15 22:25:48,18.54600000000005,86.0900848388672,44.19208106629551,997.19,3.56675
45.5,-81.0,2026-09-15 22:25:48,17.783000000000015,83.9650848388672,44.93008106629551,998.08,2.29275
45.5,-80.5,2026-09-15 22:25:48,17.89100000000002,79.7150848388672,43.760081066295506,998.89,0.7285
45.5,-80.0,2026-09-15 22:25:48,14.739000000000033,89.6400848388672,14.582081066295503,990.27,0.02675
45.5,-79.5,2026-09-15 22:25:48,13.601000000000056,92.7150848388672,14.258081066295505,982.17,0.22125
45.5,-79.0,2026-09-15 22:25:48,12.19500000000005,94.6900848388672,12.674081066295505,973.35,0.0
45.5,-78.5,2026-09-15 22:25:48,11.974000000000046,95.16508483886719,13.898081066295505,966.73,0.0
45.5,-78.0,2026-09-15 22:25:48,12.480000000000018,94.54008483886719,9.200081066295505,980.63,0.0
45.5,-77.5,2026-09-15 22:25:48,13.614000000000033,87.54008483886719,10.442081066295506,986.29,0.0
45.5,-77.0,2026-09-15 22:25:48,16.000000000000057,67.9400848388672,10.586081066295506,1003.4,0.0
45.5,-76.5,2026-09-15 22:25:48,18.357000000000028,68.46508483886718,22.520081066295504,1012.39,0.0
45.5,-76.0,2026-09-15 22:25:48,18.03200000000004,70.84008483886718,13.970081066295505,1014.47,0.0
45.5,-75.5,2026-09-15 22:25:48,18.69500000000005,67.7650848388672,16.814081066295504,1019.52,0.0
45.5,-75.0,2026-09-15 22:25:48,19.334000000000003,59.21508483886719,9.902081066295505,1018.91,0.0
45.5,-74.5,2026-09-15 22:25:48,18.75600000000003,54.54008483886719,7.760081066295505,1018.03,0.0
45.5,-74.0,2026-09-15 22:25:48,18.116000000000042,53.96508483886719,7.094081066295505,1017.29,0.0
45.5,-73.5,2026-09-15 22:25:48,19.31600000000003,50.81508483886719,11.432081066295504,1025.6,0.0
45.5,-73.0,2026-09-15 22:25:48,17.411,56.81508483886719,9.398081066295505,1023.0,0.0
45.5,-72.5,2026-09-15 22:25:48,17.64300000000003,47.36508483886719,5.384081066295504,1003.28,0.0
45.5,-72.0,2026-09-15 22:25:48,17.50600000000003,49.76508483886719,4.754081066295505,1004.67,0.0
45.5,-71.5,2026-09-15 22:25:48,17.271000000000015,48.74008483886719,3.6200810662955045,987.79,0.0
45.5,-71.0,2026-09-15 22:25:48,17.147000000000048,53.56508483886719,2.5220810662955047,965.8,0.023
45.5,-67.5,2026-09-15 22:25:48,17.234000000000037,46.59651184082031,3.658750240445137,1015.87,0.0
45.5,-67.0,2026-09-15 22:25:48,16.95700000000005,51.696511840820314,4.144750240445137,1013.51,0.0
