lat,lon,date,nearest_station,temperature,humidity,wind_speed,pressure,rain_1h_mm,rain_3h_mm,snow_1h_mm,snow_3h_mm
41.0,-124.0,2026-08-13 00:00:00,Victoria,17.27,67.42,1.19,932.3000000000001,0.03,0.0,0.0,0.0
41.0,-123.0,2026-08-13 00:00:00,Victoria,21.74,39.86,1.13,879.0,0.0,0.0,0.0,0.0
41.0,-122.5,2026-08-13 00:00:00,Victoria,22.51,34.2,1.6,889.9,0.0,0.0,0.0,0.0
41.0,-122.0,2026-08-13 00:00:00,Victoria,22.22,31.99,1.67,888.7,0.0,0.0,0.0,0.0
41.0,-121.0,2026-08-13 00:00:00,Victoria,20.65,31.44,2.1,850.6,0.0,0.0,0.0,0.0
41.0,-120.5,2026-08-13 00:00:00,Victoria,20.6,30.68,2.25,828.1999999999999,0.0,0.0,0.0,0.0
41.0,-120.0,2026-08-13 00:00:00,Victoria,22.25,28.2,3.0,827.5,0.0,0.0,0.0,0.0
41.0,-119.5,2026-08-13 00:00:00,Victoria,22.91,33.2,2.97,837.0999999999999,0.48,0.0,0.0,0.0
41.0,-119.0,2026-08-13 00:00:00,Victoria,24.3,35.57,3.48,853.7,1.51,0.0,0.0,0.0
41.0,-118.0,2026-08-13 00:00:00,Victoria,23.79,38.85,3.51,851.3,1.74,0.0,0.0,0.0
41.0,-117.5,2026-08-13 00:00:00,Victoria,22.71,41.44,3.3,844.0999999999999,1.51,0.0,0.0,0.0
41.0,-117.0,2026-08-13 00:00:00,Victoria,21.96,42.78,3.11,836.4,0.75,0.0,0.0,0.0
41.0,-116.0,2026-08-13 00:00:00,Victoria,20.2,45.65,2.77,817.4,0.56,0.0,0.0,0.0
41.0,-115.5,2026-08-13 00:00:00,Kelowna,19.39,46.24,2.89,808.5,0.5,0.0,0.0,0.0
41.0,-115.0,2026-08-13 00:00:00,Kelowna,18.94,47.77,2.46,807.6999999999999,0.78,0.0,0.0,0.0
41.0,-114.5,2026-08-13 00:00:00,Kelowna,20.31,47.12,2.33,825.6999999999999,0.63,0.0,0.0,0.0
41.0,-114.0,2026-08-13 00:00:00,Kelowna,22.6,47.96,2.35,854.5,1.94,0.0,0.0,0.0
41.0,-113.0,2026-08-13 00:00:00,Kelowna,23.41,50.23,2.98,866.3,3.49,0.0,0.0,0.0
41.0,-112.5,2026-08-13 00:00:00,Calgary,22.96,54.99,3.05,856.0,5.63,0.0,0.0,0.0
41.0,-112.0,2026-08-13 00:00:00,Calgary,20.11,59.78,1.98,823.7,5.02,0.0,0.0,0.0
41.0,-111.0,2026-08-13 00:00:00,Calgary,16.64,63.23,2.44,775.4000000000001,4.03,0.0,0.0,0.0
41.0,-110.5,2026-08-13 00:00:00,Regina,13.4,72.39,1.84,746.0,4.08,0.0,0.0,0.0
41.0,-110.0,2026-08-13 00:00:00,Regina,15.1,67.02,1.69,757.0,4.42,0.0,0.0,0.0
41.0,-109.5,2026-08-13 00:00:00,Regina,17.67,59.35,1.78,776.1,4.0,0.0,0.0,0.0
41.0,-109.0,2026-08-13 00:00:00,Regina,19.2,55.1,2.1,788.1999999999999,2.98,0.0,0.0,0.0
41.0,-108.0,2026-08-13 00:00:00,Regina,19.91,54.47,2.59,793.7,2.48,0.0,0.0,0.0
41.0,-107.5,2026-08-13 00:00:00,Regina,18.6,58.8,2.48,778.6,3.19,0.0,0.0,0.0
41.0,-107.0,2026-08-13 00:00:00,Regina,15.62,68.4,1.41,753.0,3.29,0.0,0.0,0.0
41.0,-106.0,2026-08-13 00:00:00,Regina,14.79,69.83,1.51,743.0,2.37,0.0,0.0,0.0
41.0,-105.5,2026-08-13 00:00:00,Regina,16.35,66.33,1.68,761.5,3.11,0.0,0.0,0.0
41.0,-105.0,2026-08-13 00:00:00,Regina,20.44,59.43,2.05,805.3,5.86,0.0,0.0,0.0
41.0,-104.5,2026-08-13 00:00:00,Regina,22.52,62.49,2.73,836.2,9.71,0.0,0.0,0.0
41.0,-104.0,2026-08-13 00:00:00,Regina,22.92,67.85,3.2,853.1,13.12,0.0,0.0,0.0
41.0,-103.0,2026-08-13 00:00:00,Regina,23.17,72.43,3.45,867.6,16.87,0.0,0.0,0.0
41.0,-102.5,2026-08-13 00:00:00,Regina,23.75,72.58,3.49,881.1,11.58,0.0,0.0,0.0
41.0,-102.0,2026-08-13 00:00:00,Winnipeg,23.64,76.8,3.34,891.8000000000001,10.39,0.0,0.0,0.0
41.0,-101.0,2026-08-13 00:00:00,Winnipeg,23.9,77.65,3.29,901.0,12.06,0.0,0.0,0.0
41.0,-100.5,2026-08-13 00:00:00,Winnipeg,24.77,75.47,3.42,909.7,11.92,0.0,0.0,0.0
41.0,-100.0,2026-08-13 00:00:00,Winnipeg,25.37,75.42,3.68,918.3,8.54,0.0,0.0,0.0
41.0,-99.5,2026-08-13 00:00:00,Winnipeg,26.15,74.16,3.97,927.6,8.33,0.0,0.0,0.0
41.0,-99.0,2026-08-13 00:00:00,Winnipeg,26.7,74.8,4.24,937.4,9.38,0.0,0.0,0.0
41.0,-98.0,2026-08-13 00:00:00,Winnipeg,26.92,76.58,4.25,946.0,9.17,0.0,0.0,0.0
41.0,-97.5,2026-08-13 00:00:00,Winnipeg,27.36,77.27,4.25,953.0,7.75,0.0,0.0,0.0
41.0,-97.0,2026-08-13 00:00:00,Winnipeg,27.41,78.67,4.24,960.3,8.49,0.0,0.0,0.0
41.0,-96.0,2026-08-13 00:00:00,Thunder Bay,27.73,78.95,3.92,967.0999999999999,8.74,0.0,0.0,0.0
41.0,-95.5,2026-08-13 00:00:00,Thunder Bay,27.85,79.44,3.48,969.7,7.99,0.0,0.0,0.0
41.0,-95.0,2026-08-13 00:00:00,Thunder Bay,27.76,80.18,3.18,968.0,6.38,0.0,0.0,0.0
41.0,-94.5,2026-08-13 00:00:00,Thunder Bay,27.96,79.5,3.47,968.5,4.97,0.0,0.0,0.0
41.0,-94.0,2026-08-13 00:00:00,Thunder Bay,28.16,79.42,3.74,972.8,5.2,0.0,0.0,0.0
41.0,-93.0,2026-08-13 00:00:00,Thunder Bay,28.16,79.1,3.97,976.8000000000001,5.97,0.0,0.0,0.0
41.0,-92.5,2026-08-13 00:00:00,Thunder Bay,27.64,80.36,4.07,980.9000000000001,6.52,0.0,0.0,0.0
41.0,-92.0,2026-08-13 00:00:00,Thunder Bay,27.05,82.17,3.93,984.9,6.89,0.0,0.0,0.0
41.0,-91.0,2026-08-13 00:00:00,Thunder Bay,26.3,83.86,3.6,986.8000000000001,5.76,0.0,0.0,0.0
41.0,-90.5,2026-08-13 00:00:00,Thunder Bay,25.52,85.38,3.4,987.0999999999999,4.27,0.0,0.0,0.0
41.0,-90.0,2026-08-13 00:00:00,Thunder Bay,25.07,86.41,3.32,987.5,3.04,0.0,0.0,0.0
41.0,-89.5,2026-08-13 00:00:00,Thunder Bay,24.77,87.2,3.27,987.6999999999999,2.84,0.0,0.0,0.0
41.0,-89.0,2026-08-13 00:00:00,Thunder Bay,24.61,87.85,2.96,988.0,5.12,0.0,0.0,0.0
41.0,-88.0,2026-08-13 00:00:00,Toronto,24.66,88.51,2.51,989.0,7.52,0.0,0.0,0.0
41.0,-87.5,2026-08-13 00:00:00,Toronto,24.38,90.65,2.09,989.0999999999999,8.68,0.0,0.0,0.0
41.0,-87.0,2026-08-13 00:00:00,Toronto,24.39,91.2,1.79,988.0,12.81,0.0,0.0,0.0
41.0,-86.0,2026-08-13 00:00:00,Toronto,24.78,90.45,1.66,985.8,20.84,0.0,0.0,0.0
41.0,-85.5,2026-08-13 00:00:00,Toronto,24.98,89.47,1.59,983.9,26.36,0.0,0.0,0.0
41.0,-85.0,2026-08-13 00:00:00,Toronto,25.14,87.74,1.39,983.8,18.88,0.0,0.0,0.0
41.0,-84.5,2026-08-13 00:00:00,Toronto,25.05,87.01,1.26,985.1999999999999,9.56,0.0,0.0,0.0
41.0,-84.0,2026-08-13 00:00:00,Toronto,24.93,86.76,1.25,985.1,6.33,0.0,0.0,0.0
41.0,-83.0,2026-08-13 00:00:00,Toronto,24.35,87.37,1.24,982.9000000000001,3.3,0.0,0.0,0.0
41.0,-82.5,2026-08-13 00:00:00,Toronto,23.59,87.59,1.05,980.0,2.31,0.0,0.0,0.0
41.0,-82.0,2026-08-13 00:00:00,Toronto,23.27,85.97,0.72,978.8,1.68,0.0,0.0,0.0
41.0,-81.0,2026-08-13 00:00:00,Toronto,22.94,85.64,0.65,976.2,1.81,0.0,0.0,0.0
41.0,-80.5,2026-08-13 00:00:00,Toronto,22.9,84.72,0.77,974.5999999999999,2.28,0.0,0.0,0.0
41.0,-80.0,2026-08-13 00:00:00,Toronto,22.58,84.91,0.88,971.8000000000001,3.25,0.0,0.0,0.0
41.0,-79.5,2026-08-13 00:00:00,Toronto,21.94,85.46,0.97,963.3,3.77,0.0,0.0,0.0
41.0,-79.0,2026-08-13 00:00:00,Toronto,21.4,85.25,1.12,955.9000000000001,3.72,0.0,0.0,0.0
41.0,-78.0,2026-08-13 00:00:00,Toronto,21.51,83.49,1.21,958.1999999999999,2.16,0.0,0.0,0.0
41.0,-77.5,2026-08-13 00:00:00,Toronto,21.95,81.69,1.16,967.9000000000001,2.36,0.0,0.0,0.0
41.0,-77.0,2026-08-13 00:00:00,Toronto,22.31,80.91,1.22,975.1999999999999,2.59,0.0,0.0,0.0
41.0,-76.0,2026-08-13 00:00:00,Toronto,22.24,81.42,1.28,973.7,2.93,0.0,0.0,0.0
41.0,-75.5,2026-08-13 00:00:00,Toronto,22.16,81.8,1.33,972.9000000000001,3.03,0.0,0.0,0.0
41.0,-75.0,2026-08-13 00:00:00,Toronto,22.46,81.22,1.26,980.8,2.9,0.0,0.0,0.0
41.0,-74.5,2026-08-13 00:00:00,Toronto,23.36,79.12,1.48,992.2,4.77,0.0,0.0,0.0
41.0,-74.0,2026-08-13 00:00:00,Montreal,24.3,78.48,2.04,1002.0999999999999,6.26,0.0,0.0,0.0
41.0,-73.0,2026-08-13 00:00:00,Montreal,24.75,79.2,2.3,1006.4,3.91,0.0,0.0,0.0
41.0,-72.5,2026-08-13 00:00:00,Montreal,24.7,80.88,2.52,1009.0999999999999,3.59,0.0,0.0,0.0
41.0,-72.0,2026-08-13 00:00:00,Montreal,24.11,84.08,3.89,1009.9,6.63,0.0,0.0,0.0
41.0,-71.0,2026-08-13 00:00:00,Montreal,23.82,84.51,5.43,1010.6,8.2,0.0,0.0,0.0
41.0,-70.5,2026-08-13 00:00:00,Montreal,23.61,84.5,6.0,1010.6,7.59,0.0,0.0,0.0
41.0,-70.0,2026-08-13 00:00:00,Montreal,21.57,88.75,5.17,1010.6999999999999,3.64,0.0,0.0,0.0
41.0,-69.5,2026-08-13 00:00:00,Montreal,19.48,92.95,4.72,1010.6999999999999,3.96,0.0,0.0,0.0
41.0,-69.0,2026-08-13 00:00:00,Halifax,19.61,94.61,3.79,1010.8,5.31,0.0,0.0,0.0
41.0,-68.0,2026-08-13 00:00:00,Halifax,19.07,96.04,2.83,1011.0,5.27,0.0,0.0,0.0
41.0,-67.5,2026-08-13 00:00:00,Halifax,19.97,94.69,2.07,1010.9000000000001,2.47,0.0,0.0,0.0
41.0,-67.0,2026-08-13 00:00:00,Halifax,20.26,94.89,1.63,1010.9000000000001,0.19,0.0,0.0,0.0
41.0,-66.0,2026-08-13 00:00:00,Halifax,21.26,88.92,1.7,1010.9000000000001,0.38,0.0,0.0,0.0
41.0,-65.5,2026-08-13 00:00:00,Halifax,22.61,81.22,1.94,1010.8,0.33,0.0,0.0,0.0
41.0,-65.0,2026-08-13 00:00:00,Halifax,23.12,79.22,2.04,1010.6999999999999,0.85,0.0,0.0,0.0
41.0,-64.5,2026-08-13 00:00:00,Halifax,23.32,80.31,2.22,1010.6999999999999,1.67,0.0,0.0,0.0
41.0,-64.0,2026-08-13 00:00:00,Halifax,24.15,75.25,2.44,1010.6,1.6,0.0,0.0,0.0
41.0,-63.0,2026-08-13 00:00:00,Halifax,24.87,72.13,2.71,1010.5,1.42,0.0,0.0,0.0
41.0,-62.5,2026-08-13 00:00:00,Halifax,25.14,71.95,3.17,1010.6,2.02,0.0,0.0,0.0
41.0,-62.0,2026-08-13 00:00:00,Halifax,25.38,71.82,3.98,1010.6999999999999,2.49,0.0,0.0,0.0
41.0,-61.0,2026-08-13 00:00:00,Halifax,25.69,71.09,4.85,1010.8,3.32,0.0,0.0,0.0
41.0,-60.5,2026-08-13 00:00:00,Halifax,25.79,70.42,5.3,1011.0,4.04,0.0,0.0,0.0
41.0,-60.0,2026-08-13 00:00:00,Halifax,25.57,70.69,5.37,1011.3,4.33,0.0,0.0,0.0
41.0,-59.5,2026-08-13 00:00:00,Halifax,24.91,74.37,4.92,1011.5999999999999,3.57,0.0,0.0,0.0
41.0,-59.0,2026-08-13 00:00:00,Halifax,24.88,74.02,5.0,1011.9,3.09,0.0,0.0,0.0
41.0,-58.0,2026-08-13 00:00:00,Halifax,24.9,72.93,5.11,1012.0999999999999,2.6,0.0,0.0,0.0
41.0,-57.5,2026-08-13 00:00:00,Halifax,24.89,72.45,5.19,1012.3000000000001,1.79,0.0,0.0,0.0
41.0,-57.0,2026-08-13 00:00:00,Halifax,24.79,72.81,5.23,1012.5,1.54,0.0,0.0,0.0
41.0,-56.0,2026-08-13 00:00:00,Halifax,24.78,73.04,5.3,1012.6,1.46,0.0,0.0,0.0
41.0,-55.5,2026-08-13 00:00:00,St. John's,24.79,73.21,5.22,1012.8,1.36,0.0,0.0,0.0
41.0,-55.0,2026-08-13 00:00:00,St. John's,24.68,74.3,5.02,1012.9000000000001,1.64,0.0,0.0,0.0
41.0,-54.5,2026-08-13 00:00:00,St. John's,24.49,76.47,4.76,1013.1,2.62,0.0,0.0,0.0
41.0,-54.0,2026-08-13 00:00:00,St. John's,24.5,77.68,4.52,1013.1999999999999,2.67,0.0,0.0,0.0
41.0,-53.0,2026-08-13 00:00:00,St. John's,24.54,79.19,4.17,1013.1999999999999,1.6,0.0,0.0,0.0
41.0,-52.5,2026-08-13 00:00:00,St. John's,24.43,82.97,3.62,1013.0,0.68,0.0,0.0,0.0
41.5,-141.0,2026-08-13 00:00:00,Victoria,20.21,91.34,4.8,1022.8,0.73,0.0,0.0,0.0
41.5,-140.5,2026-08-13 00:00:00,Victoria,20.17,90.34,4.24,1023.1,0.67,0.0,0.0,0.0
41.5,-140.0,2026-08-13 00:00:00,Victoria,20.27,88.01,3.75,1023.3,0.94,0.0,0.0,0.0
41.5,-139.5,2026-08-13 00:00:00,Victoria,20.19,86.49,3.16,1023.5,0.95,0.0,0.0,0.0
41.5,-139.0,2026-08-13 00:00:00,Victoria,20.05,86.47,2.99,1023.6,0.99,0.0,0.0,0.0
41.5,-138.0,2026-08-13 00:00:00,Victoria,19.83,88.31,2.86,1023.6,0.77,0.0,0.0,0.0
41.5,-137.5,2026-08-13 00:00:00,Victoria,19.61,89.99,2.87,1023.6,0.54,0.0,0.0,0.0
41.5,-137.0,2026-08-13 00:00:00,Victoria,19.43,91.38,2.98,1023.5,0.31,0.0,0.0,0.0
41.5,-136.0,2026-08-13 00:00:00,Victoria,19.17,92.2,3.26,1023.4000000000001,0.2,0.0,0.0,0.0
41.5,-135.5,2026-08-13 00:00:00,Victoria,18.8,94.46,3.68,1023.1999999999999,0.24,0.0,0.0,0.0
41.5,-135.0,2026-08-13 00:00:00,Victoria,18.57,95.31,4.45,1022.9000000000001,0.43,0.0,0.0,0.0
41.5,-134.5,2026-08-13 00:00:00,Victoria,18.38,95.18,4.92,1022.6,0.66,0.0,0.0,0.0
41.5,-134.0,2026-08-13 00:00:00,Victoria,18.12,93.8,5.14,1022.2,0.75,0.0,0.0,0.0
41.5,-133.0,2026-08-13 00:00:00,Victoria,17.85,89.96,5.56,1021.9,0.5,0.0,0.0,0.0
41.5,-132.5,2026-08-13 00:00:00,Victoria,17.69,86.19,6.23,1021.5,0.04,0.0,0.0,0.0
41.5,-132.0,2026-08-13 00:00:00,Victoria,17.54,85.23,6.81,1021.0,0.0,0.0,0.0,0.0
41.5,-131.0,2026-08-13 00:00:00,Victoria,17.5,84.54,7.4,1020.4000000000001,0.06,0.0,0.0,0.0
41.5,-130.5,2026-08-13 00:00:00,Victoria,17.54,84.49,7.95,1019.8000000000001,0.21,0.0,0.0,0.0
41.5,-130.0,2026-08-13 00:00:00,Victoria,17.48,84.93,8.31,1019.2,0.21,0.0,0.0,0.0
41.5,-129.5,2026-08-13 00:00:00,Victoria,17.45,85.3,8.61,1018.5,0.22,0.0,0.0,0.0
41.5,-129.0,2026-08-13 00:00:00,Victoria,17.24,86.54,8.73,1017.8,0.13,0.0,0.0,0.0
41.5,-128.0,2026-08-13 00:00:00,Victoria,16.86,88.39,8.83,1017.0,0.11,0.0,0.0,0.0
41.5,-127.5,2026-08-13 00:00:00,Victoria,16.63,89.46,9.32,1016.2,0.14,0.0,0.0,0.0
41.5,-127.0,2026-08-13 00:00:00,Victoria,16.43,89.72,9.7,1015.4000000000001,0.49,0.0,0.0,0.0
41.5,-126.0,2026-08-13 00:00:00,Victoria,15.68,92.18,9.63,1014.4,0.36,0.0,0.0,0.0
41.5,-125.5,2026-08-13 00:00:00,Victoria,15.02,93.91,10.13,1013.1999999999999,0.19,0.0,0.0,0.0
41.5,-125.0,2026-08-13 00:00:00,Victoria,13.66,96.74,10.64,1012.5,0.42,0.0,0.0,0.0
41.5,-124.5,2026-08-13 00:00:00,Victoria,13.82,91.94,4.64,1000.6,0.25,0.0,0.0,0.0
41.5,-124.0,2026-08-13 00:00:00,Victoria,18.7,63.67,1.42,930.5,0.0,0.0,0.0,0.0
41.5,-123.0,2026-08-13 00:00:00,Victoria,21.18,44.33,1.35,877.6999999999999,0.14,0.0,0.0,0.0
41.5,-122.5,2026-08-13 00:00:00,Victoria,21.92,36.17,1.07,862.0,0.21,0.0,0.0,0.0
41.5,-122.0,2026-08-13 00:00:00,Victoria,21.41,33.39,1.6,857.4,0.09,0.0,0.0,0.0
41.5,-121.0,2026-08-13 00:00:00,Victoria,21.3,31.45,2.43,851.0,0.0,0.0,0.0,0.0
41.5,-120.5,2026-08-13 00:00:00,Victoria,20.81,32.88,2.36,836.3,0.0,0.0,0.0,0.0
41.5,-120.0,2026-08-13 00:00:00,Victoria,21.3,30.65,2.54,822.3000000000001,0.0,0.0,0.0,0.0
41.5,-119.5,2026-08-13 00:00:00,Victoria,22.15,30.61,2.99,824.0,0.49,0.0,0.0,0.0
41.5,-119.0,2026-08-13 00:00:00,Victoria,23.34,32.3,3.15,837.5,1.23,0.0,0.0,0.0
41.5,-118.0,2026-08-13 00:00:00,Victoria,23.87,34.66,3.34,844.5999999999999,1.26,0.0,0.0,0.0
41.5,-117.5,2026-08-13 00:00:00,Victoria,22.71,38.92,4.04,837.9000000000001,1.34,0.0,0.0,0.0
41.5,-117.0,2026-08-13 00:00:00,Victoria,21.23,43.48,4.0,828.7,1.01,0.0,0.0,0.0
41.5,-116.0,2026-08-13 00:00:00,Victoria,18.72,49.5,2.69,806.7,0.72,0.0,0.0,0.0
41.5,-115.5,2026-08-13 00:00:00,Kelowna,18.04,50.1,2.71,799.5999999999999,0.92,0.0,0.0,0.0
41.5,-115.0,2026-08-13 00:00:00,Kelowna,18.25,49.31,2.59,804.7,2.09,0.0,0.0,0.0
41.5,-114.5,2026-08-13 00:00:00,Kelowna,19.17,47.81,2.2,817.4,1.55,0.0,0.0,0.0
41.5,-114.0,2026-08-13 00:00:00,Kelowna,20.54,49.26,2.08,838.8,1.18,0.0,0.0,0.0
41.5,-113.0,2026-08-13 00:00:00,Kelowna,21.75,55.01,2.97,857.0999999999999,3.21,0.0,0.0,0.0
41.5,-112.5,2026-08-13 00:00:00,Calgary,21.87,58.05,2.72,855.9000000000001,5.18,0.0,0.0,0.0
41.5,-112.0,2026-08-13 00:00:00,Calgary,19.79,58.35,1.94,826.0,5.27,0.0,0.0,0.0
41.5,-111.0,2026-08-13 00:00:00,Calgary,17.36,60.66,2.45,789.4,4.48,0.0,0.0,0.0
41.5,-110.5,2026-08-13 00:00:00,Regina,16.65,61.57,2.81,777.0999999999999,3.64,0.0,0.0,0.0
41.5,-110.0,2026-08-13 00:00:00,Regina,17.91,58.23,2.78,787.9000000000001,3.2,0.0,0.0,0.0
41.5,-109.5,2026-08-13 00:00:00,Regina,18.5,56.6,2.43,792.0999999999999,3.32,0.0,0.0,0.0
41.5,-109.0,2026-08-13 00:00:00,Regina,18.59,54.7,2.31,788.4000000000001,2.97,0.0,0.0,0.0
41.5,-108.0,2026-08-13 00:00:00,Regina,19.26,53.73,2.77,791.2,2.59,0.0,0.0,0.0
41.5,-107.5,2026-08-13 00:00:00,Regina,18.94,56.57,2.97,784.7,2.97,0.0,0.0,0.0
41.5,-107.0,2026-08-13 00:00:00,Regina,17.56,61.21,2.35,770.5,2.89,0.0,0.0,0.0
41.5,-106.0,2026-08-13 00:00:00,Regina,16.44,64.74,1.73,762.9000000000001,1.86,0.0,0.0,0.0
41.5,-105.5,2026-08-13 00:00:00,Regina,17.85,61.77,2.52,778.4000000000001,2.29,0.0,0.0,0.0
41.5,-105.0,2026-08-13 00:00:00,Regina,20.09,61.49,2.64,810.5,5.18,0.0,0.0,0.0
41.5,-104.5,2026-08-13 00:00:00,Regina,21.44,67.08,3.09,838.8,7.97,0.0,0.0,0.0
41.5,-104.0,2026-08-13 00:00:00,Regina,22.06,71.31,3.26,856.5999999999999,9.22,0.0,0.0,0.0
41.5,-103.0,2026-08-13 00:00:00,Regina,22.9,72.45,3.31,870.1,10.8,0.0,0.0,0.0
41.5,-102.5,2026-08-13 00:00:00,Regina,23.42,73.16,3.51,880.6,10.08,0.0,0.0,0.0
41.5,-102.0,2026-08-13 00:00:00,Winnipeg,23.53,74.47,3.84,887.8,9.6,0.0,0.0,0.0
41.5,-101.0,2026-08-13 00:00:00,Winnipeg,23.73,75.9,3.93,896.8000000000001,10.07,0.0,0.0,0.0
41.5,-100.5,2026-08-13 00:00:00,Winnipeg,24.23,76.02,3.72,906.7,9.45,0.0,0.0,0.0
41.5,-100.0,2026-08-13 00:00:00,Winnipeg,24.77,76.05,3.48,916.4,7.91,0.0,0.0,0.0
41.5,-99.5,2026-08-13 00:00:00,Winnipeg,25.2,77.18,3.61,926.5,8.62,0.0,0.0,0.0
41.5,-99.0,2026-08-13 00:00:00,Winnipeg,25.31,80.12,3.87,936.5,12.28,0.0,0.0,0.0
41.5,-98.0,2026-08-13 00:00:00,Winnipeg,25.37,82.73,3.97,945.1999999999999,13.32,0.0,0.0,0.0
41.5,-97.5,2026-08-13 00:00:00,Winnipeg,25.84,82.46,4.16,952.4,10.86,0.0,0.0,0.0
41.5,-97.0,2026-08-13 00:00:00,Winnipeg,25.63,84.85,4.02,960.1999999999999,11.29,0.0,0.0,0.0
41.5,-96.0,2026-08-13 00:00:00,Thunder Bay,25.85,84.9,3.85,966.8000000000001,12.6,0.0,0.0,0.0
41.5,-95.5,2026-08-13 00:00:00,Thunder Bay,25.91,85.13,3.84,967.6,12.53,0.0,0.0,0.0
41.5,-95.0,2026-08-13 00:00:00,Thunder Bay,25.72,86.91,3.72,966.0,12.93,0.0,0.0,0.0
41.5,-94.5,2026-08-13 00:00:00,Thunder Bay,25.85,88.07,3.71,969.0999999999999,13.61,0.0,0.0,0.0
41.5,-94.0,2026-08-13 00:00:00,Thunder Bay,26.01,88.62,3.95,974.8000000000001,14.54,0.0,0.0,0.0
41.5,-93.0,2026-08-13 00:00:00,Thunder Bay,25.99,88.5,4.11,978.5,16.51,0.0,0.0,0.0
41.5,-92.5,2026-08-13 00:00:00,Thunder Bay,25.55,89.1,4.17,981.0,17.22,0.0,0.0,0.0
41.5,-92.0,2026-08-13 00:00:00,Thunder Bay,24.94,90.34,4.14,983.8,12.73,0.0,0.0,0.0
41.5,-91.0,2026-08-13 00:00:00,Thunder Bay,24.49,90.88,3.93,985.9000000000001,8.43,0.0,0.0,0.0
41.5,-90.5,2026-08-13 00:00:00,Thunder Bay,24.27,91.26,3.63,986.8000000000001,6.62,0.0,0.0,0.0
41.5,-90.0,2026-08-13 00:00:00,Thunder Bay,24.1,91.99,3.35,987.0999999999999,6.53,0.0,0.0,0.0
