lat,lon,date,nearest_station,temperature,humidity,wind_speed,pressure,rain_1h_mm,rain_3h_mm,snow_1h_mm,snow_3h_mm
41.0,-122.0,2026-08-18 00:00:00,Victoria,26.56,21.6,1.04,894.5999999999999,0.0,0.0,0.0,0.0
41.0,-121.0,2026-08-18 00:00:00,Victoria,23.95,23.78,1.07,857.0999999999999,0.0,0.0,0.0,0.0
41.0,-120.5,2026-08-18 00:00:00,Victoria,22.54,26.3,1.44,834.8000000000001,0.0,0.0,0.0,0.0
41.0,-120.0,2026-08-18 00:00:00,Victoria,23.41,24.74,1.89,834.0999999999999,0.0,0.0,0.0,0.0
41.0,-119.5,2026-08-18 00:00:00,Victoria,24.65,23.68,1.99,843.5,0.0,0.0,0.0,0.0
41.0,-119.0,2026-08-18 00:00:00,Victoria,26.69,20.77,2.01,859.5999999999999,0.0,0.0,0.0,0.0
41.0,-118.0,2026-08-18 00:00:00,Victoria,27.37,21.43,1.98,856.7,0.0,0.0,0.0,0.0
41.0,-117.5,2026-08-18 00:00:00,Victoria,27.19,22.55,2.05,849.0,0.0,0.0,0.0,0.0
41.0,-117.0,2026-08-18 00:00:00,Victoria,27.02,23.63,2.12,841.2,0.0,0.0,0.0,0.0
41.0,-116.0,2026-08-18 00:00:00,Victoria,25.82,27.3,1.99,822.0999999999999,0.0,0.0,0.0,0.0
41.0,-115.5,2026-08-18 00:00:00,Kelowna,25.58,28.29,2.0,813.1999999999999,0.0,0.0,0.0,0.0
41.0,-115.0,2026-08-18 00:00:00,Kelowna,25.89,26.78,2.02,812.3000000000001,0.0,0.0,0.0,0.0
41.0,-114.5,2026-08-18 00:00:00,Kelowna,27.2,24.95,1.75,829.9,0.0,0.0,0.0,0.0
41.0,-114.0,2026-08-18 00:00:00,Kelowna,28.32,30.69,1.39,858.1999999999999,0.76,0.0,0.0,0.0
41.0,-113.0,2026-08-18 00:00:00,Kelowna,28.97,34.07,1.73,869.7,1.53,0.0,0.0,0.0
41.0,-112.5,2026-08-18 00:00:00,Calgary,28.88,32.99,2.18,859.5999999999999,1.52,0.0,0.0,0.0
41.0,-112.0,2026-08-18 00:00:00,Calgary,26.76,28.69,1.98,827.5,0.34,0.0,0.0,0.0
41.0,-111.0,2026-08-18 00:00:00,Calgary,22.69,30.94,2.63,780.1,0.21,0.0,0.0,0.0
41.0,-110.5,2026-08-18 00:00:00,Regina,19.14,37.25,2.21,751.0,0.28,0.0,0.0,0.0
41.0,-110.0,2026-08-18 00:00:00,Regina,20.41,33.85,1.65,761.9,0.38,0.0,0.0,0.0
41.0,-109.5,2026-08-18 00:00:00,Regina,22.01,30.87,1.42,780.6999999999999,0.49,0.0,0.0,0.0
41.0,-109.0,2026-08-18 00:00:00,Regina,22.63,30.29,1.72,792.6999999999999,0.54,0.0,0.0,0.0
41.0,-108.0,2026-08-18 00:00:00,Regina,22.95,29.49,2.09,798.1999999999999,0.58,0.0,0.0,0.0
41.0,-107.5,2026-08-18 00:00:00,Regina,21.61,30.89,2.41,783.1999999999999,0.69,0.0,0.0,0.0
41.0,-107.0,2026-08-18 00:00:00,Regina,18.62,36.45,2.05,757.6999999999999,1.22,0.0,0.0,0.0
41.0,-106.0,2026-08-18 00:00:00,Regina,17.81,37.46,2.32,747.6999999999999,1.51,0.0,0.0,0.0
41.0,-105.5,2026-08-18 00:00:00,Regina,18.73,38.18,1.69,766.2,1.85,0.0,0.0,0.0
41.0,-105.0,2026-08-18 00:00:00,Regina,21.76,37.73,2.78,809.8000000000001,1.33,0.0,0.0,0.0
41.0,-104.5,2026-08-18 00:00:00,Regina,23.97,37.88,3.27,840.6,1.02,0.0,0.0,0.0
41.0,-104.0,2026-08-18 00:00:00,Regina,24.52,43.09,3.02,857.2,0.73,0.0,0.0,0.0
41.0,-103.0,2026-08-18 00:00:00,Regina,24.54,52.0,2.86,871.5,0.74,0.0,0.0,0.0
41.0,-102.5,2026-08-18 00:00:00,Regina,25.13,55.57,2.78,884.9,1.35,0.0,0.0,0.0
41.0,-102.0,2026-08-18 00:00:00,Winnipeg,25.07,59.89,2.62,895.6,2.63,0.0,0.0,0.0
41.0,-101.0,2026-08-18 00:00:00,Winnipeg,25.19,61.39,2.52,904.9,3.86,0.0,0.0,0.0
41.0,-100.5,2026-08-18 00:00:00,Winnipeg,25.3,62.07,2.31,913.8,4.11,0.0,0.0,0.0
41.0,-100.0,2026-08-18 00:00:00,Winnipeg,24.99,65.24,2.08,922.6,4.2,0.0,0.0,0.0
41.0,-99.5,2026-08-18 00:00:00,Winnipeg,25.13,65.41,2.1,932.0999999999999,3.55,0.0,0.0,0.0
41.0,-99.0,2026-08-18 00:00:00,Winnipeg,25.3,65.5,2.21,941.9,2.42,0.0,0.0,0.0
41.0,-98.0,2026-08-18 00:00:00,Winnipeg,25.22,67.71,2.37,950.6,2.96,0.0,0.0,0.0
41.0,-97.5,2026-08-18 00:00:00,Winnipeg,25.22,68.02,2.71,957.9000000000001,2.58,0.0,0.0,0.0
41.0,-97.0,2026-08-18 00:00:00,Winnipeg,25.44,68.34,2.86,965.1999999999999,3.17,0.0,0.0,0.0
41.0,-96.0,2026-08-18 00:00:00,Thunder Bay,25.35,70.1,2.83,972.0999999999999,4.63,0.0,0.0,0.0
41.0,-95.5,2026-08-18 00:00:00,Thunder Bay,25.11,70.96,2.71,974.9,4.27,0.0,0.0,0.0
41.0,-95.0,2026-08-18 00:00:00,Thunder Bay,24.67,72.37,2.9,973.1,3.53,0.0,0.0,0.0
41.0,-94.5,2026-08-18 00:00:00,Thunder Bay,24.75,71.64,3.04,973.6,3.04,0.0,0.0,0.0
41.0,-94.0,2026-08-18 00:00:00,Thunder Bay,25.03,69.57,3.08,977.6999999999999,3.22,0.0,0.0,0.0
41.0,-93.0,2026-08-18 00:00:00,Thunder Bay,24.93,69.59,3.15,981.5999999999999,3.71,0.0,0.0,0.0
41.0,-92.5,2026-08-18 00:00:00,Thunder Bay,24.84,68.82,3.18,985.3,3.29,0.0,0.0,0.0
41.0,-92.0,2026-08-18 00:00:00,Thunder Bay,24.58,70.38,3.1,988.9,4.02,0.0,0.0,0.0
41.0,-91.0,2026-08-18 00:00:00,Thunder Bay,24.37,71.42,2.99,990.5,4.01,0.0,0.0,0.0
41.0,-90.5,2026-08-18 00:00:00,Thunder Bay,24.11,71.33,3.03,990.5,4.73,0.0,0.0,0.0
41.0,-90.0,2026-08-18 00:00:00,Thunder Bay,23.9,70.21,3.19,990.6,3.23,0.0,0.0,0.0
41.0,-89.5,2026-08-18 00:00:00,Thunder Bay,23.77,69.01,3.34,990.5,1.01,0.0,0.0,0.0
41.0,-89.0,2026-08-18 00:00:00,Thunder Bay,23.18,71.69,3.2,990.6,0.93,0.0,0.0,0.0
41.0,-88.0,2026-08-18 00:00:00,Toronto,22.87,73.74,3.08,991.4,0.58,0.0,0.0,0.0
41.0,-87.5,2026-08-18 00:00:00,Toronto,22.68,75.45,3.03,991.3,0.36,0.0,0.0,0.0
41.0,-87.0,2026-08-18 00:00:00,Toronto,22.38,74.9,2.98,990.1,0.19,0.0,0.0,0.0
41.0,-86.0,2026-08-18 00:00:00,Toronto,21.87,75.14,2.84,987.8,0.16,0.0,0.0,0.0
41.0,-85.5,2026-08-18 00:00:00,Toronto,21.34,77.48,2.72,985.6999999999999,0.44,0.0,0.0,0.0
41.0,-85.0,2026-08-18 00:00:00,Toronto,21.25,77.5,2.6,985.5,0.49,0.0,0.0,0.0
41.0,-84.5,2026-08-18 00:00:00,Toronto,21.33,77.93,2.4,986.5999999999999,0.15,0.0,0.0,0.0
41.0,-84.0,2026-08-18 00:00:00,Toronto,21.69,79.94,2.21,986.3,0.1,0.0,0.0,0.0
41.0,-83.0,2026-08-18 00:00:00,Toronto,22.13,79.83,2.08,983.7,0.31,0.0,0.0,0.0
41.0,-82.5,2026-08-18 00:00:00,Toronto,21.82,78.13,1.61,980.9000000000001,0.39,0.0,0.0,0.0
41.0,-82.0,2026-08-18 00:00:00,Toronto,21.63,75.69,1.17,979.5,0.44,0.0,0.0,0.0
41.0,-81.0,2026-08-18 00:00:00,Toronto,21.23,75.48,1.09,976.7,0.4,0.0,0.0,0.0
41.0,-80.5,2026-08-18 00:00:00,Toronto,21.3,74.2,0.97,975.0,0.31,0.0,0.0,0.0
41.0,-80.0,2026-08-18 00:00:00,Toronto,21.03,75.06,0.97,972.0999999999999,0.26,0.0,0.0,0.0
41.0,-79.5,2026-08-18 00:00:00,Toronto,20.54,77.11,1.03,963.5,0.43,0.0,0.0,0.0
41.0,-79.0,2026-08-18 00:00:00,Toronto,20.24,79.34,1.11,955.9000000000001,0.69,0.0,0.0,0.0
41.0,-78.0,2026-08-18 00:00:00,Toronto,20.43,79.55,1.07,958.3,0.84,0.0,0.0,0.0
41.0,-77.5,2026-08-18 00:00:00,Toronto,21.35,78.63,1.02,968.0,0.52,0.0,0.0,0.0
41.0,-77.0,2026-08-18 00:00:00,Toronto,22.12,76.87,1.19,975.3,0.36,0.0,0.0,0.0
41.0,-76.0,2026-08-18 00:00:00,Toronto,22.36,76.62,1.33,973.7,0.32,0.0,0.0,0.0
41.0,-75.5,2026-08-18 00:00:00,Toronto,22.45,79.09,1.29,973.0,0.65,0.0,0.0,0.0
41.0,-75.0,2026-08-18 00:00:00,Toronto,22.9,81.87,1.15,981.0,1.61,0.0,0.0,0.0
41.0,-74.5,2026-08-18 00:00:00,Toronto,23.82,81.53,0.92,992.3000000000001,2.55,0.0,0.0,0.0
41.0,-74.0,2026-08-18 00:00:00,Montreal,23.95,84.45,1.05,1002.4,2.39,0.0,0.0,0.0
41.0,-73.0,2026-08-18 00:00:00,Montreal,23.97,87.35,1.52,1006.8000000000001,2.09,0.0,0.0,0.0
41.0,-72.5,2026-08-18 00:00:00,Montreal,23.67,88.5,1.83,1009.5999999999999,1.89,0.0,0.0,0.0
41.0,-72.0,2026-08-18 00:00:00,Montreal,23.07,89.54,2.69,1010.3,0.4,0.0,0.0,0.0
41.0,-71.0,2026-08-18 00:00:00,Montreal,22.48,91.04,3.55,1011.0,0.04,0.0,0.0,0.0
41.0,-70.5,2026-08-18 00:00:00,Montreal,22.08,91.33,3.33,1010.9000000000001,0.06,0.0,0.0,0.0
41.0,-70.0,2026-08-18 00:00:00,Montreal,20.66,93.16,3.41,1010.6999999999999,0.24,0.0,0.0,0.0
41.0,-69.5,2026-08-18 00:00:00,Montreal,18.42,98.12,3.98,1010.3,0.44,0.0,0.0,0.0
41.0,-69.0,2026-08-18 00:00:00,Halifax,18.98,98.36,4.68,1009.8000000000001,0.42,0.0,0.0,0.0
41.0,-68.0,2026-08-18 00:00:00,Halifax,19.31,98.83,4.75,1009.3000000000001,0.68,0.0,0.0,0.0
41.0,-67.5,2026-08-18 00:00:00,Halifax,19.92,98.22,5.7,1008.9,4.16,0.0,0.0,0.0
41.0,-67.0,2026-08-18 00:00:00,Halifax,20.31,97.04,7.02,1009.0,14.57,0.0,0.0,0.0
41.0,-66.0,2026-08-18 00:00:00,Halifax,21.7,95.32,8.38,1009.4,23.24,0.0,0.0,0.0
41.0,-65.5,2026-08-18 00:00:00,Halifax,22.98,92.61,9.72,1010.1,28.2,0.0,0.0,0.0
41.0,-65.0,2026-08-18 00:00:00,Halifax,23.92,88.4,10.65,1010.9000000000001,25.98,0.0,0.0,0.0
41.0,-64.5,2026-08-18 00:00:00,Halifax,25.13,82.31,11.59,1011.7,27.99,0.0,0.0,0.0
41.0,-64.0,2026-08-18 00:00:00,Halifax,26.02,77.84,11.89,1012.6,27.45,0.0,0.0,0.0
41.0,-63.0,2026-08-18 00:00:00,Halifax,26.12,76.35,11.21,1013.5,19.8,0.0,0.0,0.0
41.0,-62.5,2026-08-18 00:00:00,Halifax,25.64,77.49,10.22,1014.4,14.29,0.0,0.0,0.0
41.0,-62.0,2026-08-18 00:00:00,Halifax,25.22,77.83,9.44,1015.3,9.61,0.0,0.0,0.0
41.0,-61.0,2026-08-18 00:00:00,Halifax,25.31,75.55,8.94,1016.1,5.05,0.0,0.0,0.0
41.0,-60.5,2026-08-18 00:00:00,Halifax,25.48,71.8,8.24,1016.9,1.7,0.0,0.0,0.0
41.0,-60.0,2026-08-18 00:00:00,Halifax,24.94,71.26,6.74,1017.6,0.07,0.0,0.0,0.0
41.0,-59.5,2026-08-18 00:00:00,Halifax,24.67,71.91,5.26,1018.1,0.05,0.0,0.0,0.0
41.0,-59.0,2026-08-18 00:00:00,Halifax,25.01,70.94,5.4,1018.5,0.55,0.0,0.0,0.0
41.0,-58.0,2026-08-18 00:00:00,Halifax,24.74,71.99,6.1,1019.0,0.82,0.0,0.0,0.0
41.0,-57.5,2026-08-18 00:00:00,Halifax,24.22,71.02,5.91,1019.5999999999999,0.35,0.0,0.0,0.0
41.0,-57.0,2026-08-18 00:00:00,Halifax,23.7,68.27,5.18,1020.0,0.0,0.0,0.0,0.0
41.0,-56.0,2026-08-18 00:00:00,Halifax,23.18,66.6,4.54,1020.4000000000001,0.0,0.0,0.0,0.0
41.0,-55.5,2026-08-18 00:00:00,St. John's,22.73,65.84,4.11,1020.6999999999999,0.0,0.0,0.0,0.0
41.0,-55.0,2026-08-18 00:00:00,St. John's,22.29,66.59,3.95,1020.8,0.0,0.0,0.0,0.0
41.0,-54.5,2026-08-18 00:00:00,St. John's,21.97,68.23,4.07,1020.9000000000001,0.0,0.0,0.0,0.0
41.0,-54.0,2026-08-18 00:00:00,St. John's,21.71,71.15,4.42,1020.8,0.0,0.0,0.0,0.0
41.0,-53.0,2026-08-18 00:00:00,St. John's,21.54,74.75,4.85,1020.6999999999999,0.0,0.0,0.0,0.0
41.0,-52.5,2026-08-18 00:00:00,St. John's,21.47,77.77,5.48,1020.6,0.0,0.0,0.0,0.0
41.5,-141.0,2026-08-18 00:00:00,Victoria,19.13,81.92,5.02,1027.9,1.68,0.0,0.0,0.0
41.5,-140.5,2026-08-18 00:00:00,Victoria,19.11,81.45,4.72,1027.8,1.3,0.0,0.0,0.0
41.5,-140.0,2026-08-18 00:00:00,Victoria,19.18,79.95,4.47,1027.8,0.96,0.0,0.0,0.0
41.5,-139.5,2026-08-18 00:00:00,Victoria,19.22,78.88,4.3,1027.7,1.11,0.0,0.0,0.0
41.5,-139.0,2026-08-18 00:00:00,Victoria,19.19,78.24,4.24,1027.6000000000001,1.06,0.0,0.0,0.0
41.5,-138.0,2026-08-18 00:00:00,Victoria,19.18,77.69,4.14,1027.5,0.87,0.0,0.0,0.0
41.5,-137.5,2026-08-18 00:00:00,Victoria,19.15,77.39,4.06,1027.5,0.83,0.0,0.0,0.0
41.5,-137.0,2026-08-18 00:00:00,Victoria,19.06,78.41,4.05,1027.3999999999999,0.79,0.0,0.0,0.0
41.5,-136.0,2026-08-18 00:00:00,Victoria,18.9,79.08,4.02,1027.3,0.64,0.0,0.0,0.0
41.5,-135.5,2026-08-18 00:00:00,Victoria,18.81,79.14,3.91,1027.2,0.77,0.0,0.0,0.0
41.5,-135.0,2026-08-18 00:00:00,Victoria,18.65,80.17,3.84,1027.1,0.66,0.0,0.0,0.0
41.5,-134.5,2026-08-18 00:00:00,Victoria,18.41,81.86,3.93,1027.0,0.6,0.0,0.0,0.0
41.5,-134.0,2026-08-18 00:00:00,Victoria,18.19,83.22,4.18,1026.8000000000002,0.6,0.0,0.0,0.0
41.5,-133.0,2026-08-18 00:00:00,Victoria,18.01,84.27,4.5,1026.6,0.48,0.0,0.0,0.0
41.5,-132.5,2026-08-18 00:00:00,Victoria,17.82,85.34,4.8,1026.3,0.46,0.0,0.0,0.0
41.5,-132.0,2026-08-18 00:00:00,Victoria,17.65,86.26,5.03,1025.9,0.44,0.0,0.0,0.0
41.5,-131.0,2026-08-18 00:00:00,Victoria,17.63,86.86,5.22,1025.6,0.4,0.0,0.0,0.0
41.5,-130.5,2026-08-18 00:00:00,Victoria,17.72,87.54,5.5,1025.1000000000001,0.31,0.0,0.0,0.0
41.5,-130.0,2026-08-18 00:00:00,Victoria,17.83,87.94,5.89,1024.7,0.27,0.0,0.0,0.0
41.5,-129.5,2026-08-18 00:00:00,Victoria,17.79,88.85,6.38,1024.2,0.28,0.0,0.0,0.0
41.5,-129.0,2026-08-18 00:00:00,Victoria,17.6,89.88,6.94,1023.7,0.13,0.0,0.0,0.0
41.5,-128.0,2026-08-18 00:00:00,Victoria,17.39,90.56,7.59,1023.1,0.17,0.0,0.0,0.0
41.5,-127.5,2026-08-18 00:00:00,Victoria,17.17,90.78,8.34,1022.4,0.53,0.0,0.0,0.0
41.5,-127.0,2026-08-18 00:00:00,Victoria,16.94,91.17,9.1,1021.7,0.53,0.0,0.0,0.0
41.5,-126.0,2026-08-18 00:00:00,Victoria,16.32,92.54,9.75,1020.6999999999999,0.31,0.0,0.0,0.0
41.5,-125.5,2026-08-18 00:00:00,Victoria,15.14,94.17,10.69,1019.5999999999999,0.15,0.0,0.0,0.0
41.5,-125.0,2026-08-18 00:00:00,Victoria,13.58,97.03,11.03,1018.8,0.27,0.0,0.0,0.0
41.5,-124.5,2026-08-18 00:00:00,Victoria,14.71,84.82,4.19,1006.8000000000001,0.28,0.0,0.0,0.0
41.5,-124.0,2026-08-18 00:00:00,Victoria,22.18,42.14,1.28,937.0999999999999,0.0,0.0,0.0,0.0
41.5,-123.0,2026-08-18 00:00:00,Victoria,23.89,31.26,1.22,884.9,0.0,0.0,0.0,0.0
41.5,-122.5,2026-08-18 00:00:00,Victoria,23.94,29.46,0.99,869.0999999999999,0.0,0.0,0.0,0.0
41.5,-122.0,2026-08-18 00:00:00,Victoria,23.86,29.53,0.97,864.2,0.0,0.0,0.0,0.0
41.5,-121.0,2026-08-18 00:00:00,Victoria,23.48,31.39,1.29,857.8,0.0,0.0,0.0,0.0
41.5,-120.5,2026-08-18 00:00:00,Victoria,22.48,33.35,1.4,843.3,0.0,0.0,0.0,0.0
41.5,-120.0,2026-08-18 00:00:00,Victoria,22.22,31.89,1.84,829.3000000000001,0.0,0.0,0.0,0.0
41.5,-119.5,2026-08-18 00:00:00,Victoria,23.04,29.54,2.2,830.6999999999999,0.0,0.0,0.0,0.0
41.5,-119.0,2026-08-18 00:00:00,Victoria,24.83,26.99,1.81,843.8,0.0,0.0,0.0,0.0
41.5,-118.0,2026-08-18 00:00:00,Victoria,26.39,24.51,1.59,850.6,0.0,0.0,0.0,0.0
41.5,-117.5,2026-08-18 00:00:00,Victoria,26.08,26.16,1.98,843.6,0.0,0.0,0.0,0.0
41.5,-117.0,2026-08-18 00:00:00,Victoria,25.78,27.75,2.26,834.0,0.0,0.0,0.0,0.0
41.5,-116.0,2026-08-18 00:00:00,Victoria,24.32,31.3,2.29,811.8000000000001,0.0,0.0,0.0,0.0
41.5,-115.5,2026-08-18 00:00:00,Kelowna,24.1,31.17,2.04,804.8000000000001,0.0,0.0,0.0,0.0
41.5,-115.0,2026-08-18 00:00:00,Kelowna,24.84,27.54,2.13,809.7,0.0,0.0,0.0,0.0
41.5,-114.5,2026-08-18 00:00:00,Kelowna,26.0,24.75,2.28,822.0,0.0,0.0,0.0,0.0
41.5,-114.0,2026-08-18 00:00:00,Kelowna,27.56,24.78,1.84,842.8,0.01,0.0,0.0,0.0
41.5,-113.0,2026-08-18 00:00:00,Kelowna,28.33,30.11,2.05,860.6999999999999,0.1,0.0,0.0,0.0
41.5,-112.5,2026-08-18 00:00:00,Calgary,28.25,30.37,1.6,859.5,0.48,0.0,0.0,0.0
41.5,-112.0,2026-08-18 00:00:00,Calgary,26.31,27.95,1.77,830.0,0.23,0.0,0.0,0.0
41.5,-111.0,2026-08-18 00:00:00,Calgary,23.17,29.73,2.81,793.9,0.16,0.0,0.0,0.0
41.5,-110.5,2026-08-18 00:00:00,Regina,21.7,32.45,3.41,781.9,0.14,0.0,0.0,0.0
41.5,-110.0,2026-08-18 00:00:00,Regina,22.48,29.86,3.04,792.4,0.17,0.0,0.0,0.0
41.5,-109.5,2026-08-18 00:00:00,Regina,22.49,30.44,2.5,796.5,0.2,0.0,0.0,0.0
41.5,-109.0,2026-08-18 00:00:00,Regina,21.79,31.54,2.12,793.0,0.19,0.0,0.0,0.0
41.5,-108.0,2026-08-18 00:00:00,Regina,21.67,31.82,2.04,795.9000000000001,0.09,0.0,0.0,0.0
41.5,-107.5,2026-08-18 00:00:00,Regina,20.92,32.81,2.18,789.4,0.08,0.0,0.0,0.0
41.5,-107.0,2026-08-18 00:00:00,Regina,19.27,35.5,2.37,775.3,0.3,0.0,0.0,0.0
41.5,-106.0,2026-08-18 00:00:00,Regina,18.35,38.63,2.43,767.6999999999999,0.7,0.0,0.0,0.0
41.5,-105.5,2026-08-18 00:00:00,Regina,19.23,40.72,2.74,783.1999999999999,1.28,0.0,0.0,0.0
41.5,-105.0,2026-08-18 00:00:00,Regina,21.33,40.71,2.97,815.1,1.51,0.0,0.0,0.0
41.5,-104.5,2026-08-18 00:00:00,Regina,23.34,39.65,3.23,843.1,1.29,0.0,0.0,0.0
41.5,-104.0,2026-08-18 00:00:00,Regina,24.24,43.04,2.82,860.6999999999999,1.12,0.0,0.0,0.0
41.5,-103.0,2026-08-18 00:00:00,Regina,24.72,48.49,2.56,874.0,1.12,0.0,0.0,0.0
41.5,-102.5,2026-08-18 00:00:00,Regina,25.13,52.66,2.53,884.3000000000001,0.9,0.0,0.0,0.0
41.5,-102.0,2026-08-18 00:00:00,Winnipeg,25.33,54.6,2.63,891.4,1.33,0.0,0.0,0.0
41.5,-101.0,2026-08-18 00:00:00,Winnipeg,25.59,54.96,2.58,900.3,1.82,0.0,0.0,0.0
41.5,-100.5,2026-08-18 00:00:00,Winnipeg,25.62,56.97,2.38,910.3,2.75,0.0,0.0,0.0
41.5,-100.0,2026-08-18 00:00:00,Winnipeg,25.5,59.12,2.2,920.1,2.84,0.0,0.0,0.0
41.5,-99.5,2026-08-18 00:00:00,Winnipeg,25.45,60.79,2.12,930.4000000000001,2.73,0.0,0.0,0.0
41.5,-99.0,2026-08-18 00:00:00,Winnipeg,25.53,61.87,2.14,940.3,2.47,0.0,0.0,0.0
41.5,-98.0,2026-08-18 00:00:00,Winnipeg,25.46,64.27,2.2,949.0999999999999,2.71,0.0,0.0,0.0
41.5,-97.5,2026-08-18 00:00:00,Winnipeg,25.43,65.8,2.55,956.5999999999999,3.21,0.0,0.0,0.0
41.5,-97.0,2026-08-18 00:00:00,Winnipeg,25.58,67.46,2.6,964.4,3.74,0.0,0.0,0.0
41.5,-96.0,2026-08-18 00:00:00,Thunder Bay,25.33,70.73,2.63,971.1,4.58,0.0,0.0,0.0
41.5,-95.5,2026-08-18 00:00:00,Thunder Bay,24.65,74.53,2.74,972.0,4.32,0.0,0.0,0.0
41.5,-95.0,2026-08-18 00:00:00,Thunder Bay,23.71,79.74,2.79,970.4000000000001,3.89,0.0,0.0,0.0
41.5,-94.5,2026-08-18 00:00:00,Thunder Bay,23.59,80.42,2.82,973.5,3.43,0.0,0.0,0.0
41.5,-94.0,2026-08-18 00:00:00,Thunder Bay,23.95,77.85,2.89,979.0999999999999,3.53,0.0,0.0,0.0
41.5,-93.0,2026-08-18 00:00:00,Thunder Bay,23.64,79.02,2.93,982.6999999999999,3.58,0.0,0.0,0.0
41.5,-92.5,2026-08-18 00:00:00,Thunder Bay,23.16,80.01,3.01,984.8000000000001,3.46,0.0,0.0,0.0
41.5,-92.0,2026-08-18 00:00:00,Thunder Bay,22.98,80.49,3.05,987.2,3.0,0.0,0.0,0.0
41.5,-91.0,2026-08-18 00:00:00,Thunder Bay,22.82,80.82,3.02,988.9,2.92,0.0,0.0,0.0
41.5,-90.5,2026-08-18 00:00:00,Thunder Bay,22.82,80.23,3.01,989.5,2.59,0.0,0.0,0.0
41.5,-90.0,2026-08-18 00:00:00,Thunder Bay,22.61,80.6,2.96,989.5999999999999,3.84,0.0,0.0,0.0
