lat,lon,date,temperature,humidity,wind_speed,pressure,precip_24h_mm
42.0,-83.0,2026-09-19 21:42:39,20.01800000000003,76.20997619628906,21.132,997.68,4.71875
42.0,-82.5,2026-09-19 21:42:39,20.27800000000002,76.53497619628907,20.412,997.04,0.75525
42.0,-82.0,2026-09-19 21:42:39,20.04400000000004,81.55997619628907,16.632,998.05,0.00375
42.5,-82.5,2026-09-19 21:42:39,19.826000000000022,74.45997619628906,20.88,997.58,0.0
42.5,-82.0,2026-09-19 21:42:39,19.708000000000027,66.75997619628906,18.360000000000003,996.03,0.0
42.5,-81.5,2026-09-19 21:42:39,20.257000000000005,67.40997619628907,24.156,998.64,0.0
42.5,-81.0,2026-09-19 21:42:39,20.010000000000048,65.30997619628907,22.860000000000003,999.0,0.0
42.5,-80.5,2026-09-19 21:42:39,19.54400000000004,66.25997619628906,21.924,999.06,0.0
42.5,-80.0,2026-09-19 21:42:39,18.892000000000053,73.93497619628907,14.832,999.6,0.0
43.0,-82.5,2026-09-19 21:42:39,16.446000000000026,93.83497619628906,6.336,995.67,0.0
43.0,-82.0,2026-09-19 21:42:39,15.928000000000054,89.50997619628907,10.584,992.34,0.0
43.0,-81.5,2026-09-19 21:42:39,17.136000000000024,77.45997619628906,10.584,989.08,0.084
43.0,-81.0,2026-09-19 21:42:39,16.69300000000004,75.00997619628906,8.748000000000001,988.26,1.995
43.0,-80.5,2026-09-19 21:42:39,17.05200000000002,66.50997619628906,10.98,989.68,0.0115
43.0,-80.0,2026-09-19 21:42:39,17.537000000000035,62.85997619628907,7.776000000000001,995.84,0.00775
43.0,-79.5,2026-09-19 21:42:39,17.628000000000043,58.159976196289065,7.38,999.1,0.0115
43.0,-79.0,2026-09-19 21:42:39,19.147000000000048,49.934976196289064,8.964,999.53,0.0
43.5,-82.0,2026-09-19 21:42:39,17.521000000000015,80.13497619628907,26.928,998.36,0.00375
43.5,-81.5,2026-09-19 21:42:39,17.447000000000003,72.23497619628907,15.156,986.15,1.1520000000000001
43.5,-81.0,2026-09-19 21:42:39,16.801000000000045,67.38497619628906,15.228000000000002,976.68,0.721
43.5,-80.5,2026-09-19 21:42:39,17.09400000000005,61.88497619628907,12.204,982.44,0.0
43.5,-80.0,2026-09-19 21:42:39,17.31800000000004,59.159976196289065,10.944,984.43,0.00775
43.5,-79.5,2026-09-19 21:42:39,17.357000000000028,67.90997619628907,23.76,1012.55,0.0
43.5,-79.0,2026-09-19 21:42:39,17.397000000000048,66.30997619628907,24.444,1012.73,0.0
43.5,-65.5,2026-09-19 21:42:39,15.239000000000033,55.631237792968754,17.244,1018.71,7.1297500000000005
44.0,-82.0,2026-09-19 21:42:39,17.822000000000003,72.25997619628906,18.468,998.79,0.0115
44.0,-81.5,2026-09-19 21:42:39,19.525000000000034,56.38497619628907,9.504000000000001,985.56,0.01525
44.0,-81.0,2026-09-19 21:42:39,18.12700000000001,61.284976196289065,10.656,978.25,0.00375
44.0,-80.5,2026-09-19 21:42:39,16.246000000000038,66.35997619628907,11.16,963.86,0.0
44.0,-80.0,2026-09-19 21:42:39,15.658000000000015,71.80997619628907,8.604000000000001,977.0,0.0
44.0,-79.5,2026-09-19 21:42:39,15.882000000000005,74.48497619628907,10.728,985.68,0.09525
44.0,-79.0,2026-09-19 21:42:39,16.58000000000004,67.53497619628907,8.784,994.44,0.019
44.0,-78.5,2026-09-19 21:42:39,16.589000000000055,65.15997619628907,8.82,1000.67,0.0
44.0,-78.0,2026-09-19 21:42:39,16.793000000000006,56.10997619628907,9.360000000000001,1005.11,0.0
44.0,-77.5,2026-09-19 21:42:39,17.200000000000045,57.73497619628907,9.684,1011.73,0.0
44.0,-77.0,2026-09-19 21:42:39,15.69300000000004,63.159976196289065,13.824,1012.08,0.0
44.0,-76.5,2026-09-19 21:42:39,15.361000000000047,60.284976196289065,11.448,1014.26,0.0
44.0,-66.0,2026-09-19 21:42:39,14.083000000000027,53.90623779296875,15.803999999999998,1013.5,0.5760000000000001
44.0,-65.5,2026-09-19 21:42:39,15.119000000000028,51.131237792968754,10.8,1010.73,3.1585
44.0,-65.0,2026-09-19 21:42:39,14.509000000000015,56.256237792968754,11.916,1008.35,5.32925
44.0,-60.0,2026-09-19 21:42:39,14.589000000000055,67.58123779296875,39.528000000000006,1014.58,1.358
44.5,-82.0,2026-09-19 21:42:39,15.947000000000003,75.90997619628907,12.024,999.4,0.0
44.5,-81.5,2026-09-19 21:42:39,17.885000000000048,63.809976196289064,10.764000000000001,999.32,0.0
44.5,-81.0,2026-09-19 21:42:39,19.779000000000053,51.23497619628907,7.884,989.1,0.0
44.5,-80.5,2026-09-19 21:42:39,18.19300000000004,61.034976196289065,8.82,985.93,0.0
44.5,-80.0,2026-09-19 21:42:39,17.623000000000047,64.23497619628907,11.556000000000001,999.15,0.0
44.5,-79.5,2026-09-19 21:42:39,15.317000000000007,66.80997619628907,8.280000000000001,988.55,0.0
44.5,-79.0,2026-09-19 21:42:39,15.981000000000051,60.45997619628906,7.452,990.28,0.0
44.5,-78.5,2026-09-19 21:42:39,14.911000000000001,57.73497619628907,10.692,992.14,0.0
44.5,-78.0,2026-09-19 21:42:39,15.663000000000011,52.184976196289064,5.94,992.06,0.0
44.5,-77.5,2026-09-19 21:42:39,15.611000000000047,51.309976196289064,5.508,1000.2,0.0
44.5,-77.0,2026-09-19 21:42:39,15.595000000000027,52.23497619628907,5.112,1002.84,0.0
44.5,-76.5,2026-09-19 21:42:39,15.32000000000005,53.034976196289065,5.328,1004.96,0.0
44.5,-76.0,2026-09-19 21:42:39,15.795000000000016,50.034976196289065,5.6160000000000005,1010.58,0.019
44.5,-66.0,2026-09-19 21:42:39,11.912000000000035,62.606237792968756,18.576,1020.68,0.187
44.5,-65.5,2026-09-19 21:42:39,12.185000000000002,61.381237792968754,19.296000000000003,1000.5,1.45725
44.5,-65.0,2026-09-19 21:42:39,13.721000000000004,54.731237792968756,14.292000000000002,999.13,2.6055
44.5,-64.5,2026-09-19 21:42:39,14.635000000000048,53.43123779296875,14.724,1008.19,3.41425
44.5,-64.0,2026-09-19 21:42:39,13.983000000000004,59.106237792968756,22.32,1017.77,3.1625
44.5,-63.5,2026-09-19 21:42:39,13.925000000000011,60.756237792968754,24.12,1017.79,1.08725
45.0,-82.5,2026-09-19 21:42:39,15.345000000000027,76.85997619628907,19.944,999.68,0.0
45.0,-82.0,2026-09-19 21:42:39,15.136000000000024,75.98497619628907,17.64,999.89,0.0
45.0,-81.5,2026-09-19 21:42:39,16.80000000000001,66.53497619628907,11.448,999.8,0.0
45.0,-81.0,2026-09-19 21:42:39,15.543000000000006,75.93497619628907,23.796000000000003,1000.18,0.0
45.0,-80.5,2026-09-19 21:42:39,15.128000000000043,76.55997619628907,21.924,1000.53,0.0
45.0,-80.0,2026-09-19 21:42:39,15.160000000000025,67.60997619628907,16.488,1000.85,0.0
45.0,-79.5,2026-09-19 21:42:39,15.930000000000007,56.10997619628907,7.632000000000001,992.61,0.0
45.0,-79.0,2026-09-19 21:42:39,15.836000000000013,51.75997619628907,5.328,984.05,0.0
45.0,-78.5,2026-09-19 21:42:39,15.214000000000055,51.23497619628907,4.248,978.11,0.0
45.0,-78.0,2026-09-19 21:42:39,14.739000000000033,51.50997619628907,4.248,978.55,0.0
45.0,-77.5,2026-09-19 21:42:39,14.265000000000043,51.45997619628906,4.104000000000001,976.96,0.0
45.0,-77.0,2026-09-19 21:42:39,14.218000000000018,50.559976196289064,3.492,985.0,0.0
45.0,-76.5,2026-09-19 21:42:39,15.084000000000003,49.58497619628906,3.168,1000.57,0.0
45.0,-76.0,2026-09-19 21:42:39,15.089000000000055,50.08497619628906,3.3120000000000003,1007.11,0.05725
45.0,-75.5,2026-09-19 21:42:39,14.979000000000042,53.659976196289065,2.8440000000000003,1013.69,0.0
45.0,-75.0,2026-09-19 21:42:39,14.960000000000036,54.184976196289064,3.4200000000000004,1014.32,0.0
45.0,-74.5,2026-09-19 21:42:39,15.459000000000003,52.159976196289065,4.104000000000001,1017.91,0.0
45.0,-74.0,2026-09-19 21:42:39,15.367000000000019,45.534976196289065,3.9240000000000004,999.59,0.0
45.0,-73.5,2026-09-19 21:42:39,15.253000000000043,53.13497619628907,2.4120000000000004,1015.96,0.0
45.0,-73.0,2026-09-19 21:42:39,15.637,49.35997619628907,3.9240000000000004,1013.15,0.0
45.0,-72.5,2026-09-19 21:42:39,13.18300000000005,58.25997619628907,2.592,963.0,0.03825
45.0,-72.0,2026-09-19 21:42:39,13.465000000000032,48.38497619628907,4.932,971.78,0.0
45.0,-71.5,2026-09-19 21:42:39,14.107000000000028,49.48497619628907,5.4,975.52,0.0
45.0,-67.0,2026-09-19 21:42:39,13.925000000000011,57.70623779296875,17.424,1019.05,0.23275
45.0,-66.5,2026-09-19 21:42:39,13.185000000000002,59.68123779296875,12.06,1020.33,2.6702500000000002
45.0,-65.0,2026-09-19 21:42:39,13.535000000000025,53.881237792968754,10.512,1009.61,0.10300000000000001
45.0,-64.5,2026-09-19 21:42:39,13.146000000000015,54.70623779296875,11.628,993.68,1.05675
45.0,-64.0,2026-09-19 21:42:39,14.250000000000057,54.381237792968754,13.068,1013.96,1.2475
45.0,-63.5,2026-09-19 21:42:39,14.68300000000005,55.30623779296875,12.996,1014.03,1.2855
45.0,-63.0,2026-09-19 21:42:39,13.371000000000038,62.70623779296875,14.112,999.01,2.18575
45.0,-62.5,2026-09-19 21:42:39,13.999000000000024,56.65623779296875,17.028000000000002,1007.25,1.6595
45.0,-62.0,2026-09-19 21:42:39,14.398000000000025,60.731237792968756,29.988,1014.45,1.8845
45.5,-83.0,2026-09-19 21:42:39,15.617000000000019,72.48497619628907,23.400000000000002,999.71,0.0
45.5,-82.5,2026-09-19 21:42:39,15.29000000000002,72.98497619628907,22.248,999.98,0.0
45.5,-82.0,2026-09-19 21:42:39,15.517000000000053,74.15997619628907,19.98,1000.11,0.0
45.5,-81.5,2026-09-19 21:42:39,15.05600000000004,75.95997619628906,21.78,1000.41,0.0
45.5,-81.0,2026-09-19 21:42:39,14.576000000000022,76.95997619628906,20.628000000000004,1000.77,0.0
45.5,-80.5,2026-09-19 21:42:39,14.342000000000041,66.75997619628906,13.5,1001.04,0.0
45.5,-80.0,2026-09-19 21:42:39,16.821000000000026,47.88497619628907,4.932,991.34,0.0
45.5,-79.5,2026-09-19 21:42:39,15.725000000000023,50.909976196289065,4.6080000000000005,982.78,0.0
45.5,-79.0,2026-09-19 21:42:39,15.090000000000032,48.33497619628906,4.0680000000000005,973.18,0.0
45.5,-78.5,2026-09-19 21:42:39,15.198000000000036,43.309976196289064,4.392,966.32,0.0
45.5,-78.0,2026-09-19 21:42:39,14.834000000000003,48.184976196289064,5.724,980.41,0.0
45.5,-77.5,2026-09-19 21:42:39,14.392000000000053,57.534976196289065,4.5,986.09,0.0
45.5,-77.0,2026-09-19 21:42:39,14.515000000000043,52.88497619628907,2.736,1003.2,0.0
45.5,-76.5,2026-09-19 21:42:39,13.762,54.58497619628906,3.7800000000000002,1012.54,0.0
45.5,-76.0,2026-09-19 21:42:39,15.007000000000005,54.434976196289064,4.392,1013.74,0.0
45.5,-75.5,2026-09-19 21:42:39,14.543000000000006,54.534976196289065,1.6920000000000002,1018.32,0.0
45.5,-75.0,2026-09-19 21:42:39,15.53000000000003,54.059976196289064,1.296,1017.07,0.0
45.5,-74.5,2026-09-19 21:42:39,15.196000000000026,50.85997619628907,2.0520000000000005,1015.63,0.0
45.5,-74.0,2026-09-19 21:42:39,14.93100000000004,50.684976196289064,4.32,1014.28,0.0
45.5,-73.5,2026-09-19 21:42:39,15.926000000000045,49.159976196289065,2.232,1022.57,0.0
45.5,-73.0,2026-09-19 21:42:39,14.351000000000056,64.70997619628906,3.8520000000000003,1019.92,0.0
45.5,-72.5,2026-09-19 21:42:39,14.06800000000004,53.98497619628907,3.8880000000000003,999.8,0.0
45.5,-72.0,2026-09-19 21:42:39,14.501000000000033,51.50997619628907,5.868,1000.49,0.0
45.5,-71.5,2026-09-19 21:42:39,14.202000000000055,50.184976196289064,6.012,983.16,0.00775
45.5,-71.0,2026-09-19 21:42:39,13.024000000000001,50.10997619628907,8.388,960.79,0.0115
45.5,-67.5,2026-09-19 21:42:39,14.464000000000055,53.18123779296875,11.700000000000001,1007.79,0.0
45.5,-67.0,2026-09-19 21:42:39,14.435000000000002,49.95623779296875,13.068,1005.2,0.24425
45.5,-66.5,2026-09-19 21:42:39,14.54200000000003,51.53123779296875,10.332,1005.52,0.30125
45.5,-66.0,2026-09-19 21:42:39,14.56800000000004,49.93123779296875,12.06,1012.11,0.3625
45.5,-65.5,2026-09-19 21:42:39,13.267000000000053,45.18123779296875,12.744,982.29,0.6637500000000001
45.5,-65.0,2026-09-19 21:42:39,13.848000000000013,52.481237792968756,16.272000000000002,1018.82,0.06875
45.5,-64.5,2026-09-19 21:42:39,13.902000000000044,50.90623779296875,11.484,1006.73,0.07625
45.5,-64.0,2026-09-19 21:42:39,12.757000000000005,54.08123779296875,13.392000000000001,987.03,1.583
45.5,-63.5,2026-09-19 21:42:39,13.227000000000032,56.43123779296875,15.156,994.4,1.9455
45.5,-63.0,2026-09-19 21:42:39,12.376000000000033,58.981237792968756,16.812,991.72,1.78525
45.5,-62.5,2026-09-19 21:42:39,12.666000000000054,59.381237792968754,18.576,995.11,3.746
45.5,-62.0,2026-09-19 21:42:39,13.604000000000042,56.481237792968756,17.46,1004.99,0.57225
45.5,-61.5,2026-09-19 21:42:39,13.203000000000031,56.08123779296875,22.428,998.87,2.182
