lat,lon,date,nearest_station,temperature,humidity,wind_speed,pressure,rain_1h_mm,rain_3h_mm,snow_1h_mm,snow_3h_mm
41.0,-114.5,2026-08-10 00:00:00,Kelowna,28.58,26.2,2.34,828.3,0.91,0.0,0.0,0.0
41.0,-114.0,2026-08-10 00:00:00,Kelowna,30.06,31.27,3.06,856.5,2.24,0.0,0.0,0.0
41.0,-113.0,2026-08-10 00:00:00,Kelowna,30.44,33.67,3.73,868.1999999999999,2.24,0.0,0.0,0.0
41.0,-112.5,2026-08-10 00:00:00,Calgary,30.25,33.31,3.12,858.3,1.51,0.0,0.0,0.0
41.0,-112.0,2026-08-10 00:00:00,Calgary,27.75,32.5,2.11,826.5999999999999,1.16,0.0,0.0,0.0
41.0,-111.0,2026-08-10 00:00:00,Calgary,23.83,33.58,2.37,779.3000000000001,0.47,0.0,0.0,0.0
41.0,-110.5,2026-08-10 00:00:00,Regina,20.5,37.2,1.86,750.3,0.2,0.0,0.0,0.0
41.0,-110.0,2026-08-10 00:00:00,Regina,21.86,32.99,1.23,761.0,0.23,0.0,0.0,0.0
41.0,-109.5,2026-08-10 00:00:00,Regina,24.27,28.11,1.24,779.7,0.23,0.0,0.0,0.0
41.0,-109.0,2026-08-10 00:00:00,Regina,25.66,25.35,1.47,791.5999999999999,0.19,0.0,0.0,0.0
41.0,-108.0,2026-08-10 00:00:00,Regina,25.67,25.13,1.77,797.0999999999999,0.08,0.0,0.0,0.0
41.0,-107.5,2026-08-10 00:00:00,Regina,23.78,27.19,2.07,782.2,0.03,0.0,0.0,0.0
41.0,-107.0,2026-08-10 00:00:00,Regina,20.27,32.97,1.72,757.0,0.04,0.0,0.0,0.0
41.0,-106.0,2026-08-10 00:00:00,Regina,19.14,33.75,2.06,747.0,0.02,0.0,0.0,0.0
41.0,-105.5,2026-08-10 00:00:00,Regina,20.81,30.79,2.68,765.0,0.0,0.0,0.0,0.0
41.0,-105.0,2026-08-10 00:00:00,Regina,25.21,24.27,3.21,807.5,0.0,0.0,0.0,0.0
41.0,-104.5,2026-08-10 00:00:00,Regina,27.76,22.79,3.01,837.5,0.0,0.0,0.0,0.0
41.0,-104.0,2026-08-10 00:00:00,Regina,28.24,28.47,2.95,853.8,0.06,0.0,0.0,0.0
41.0,-103.0,2026-08-10 00:00:00,Regina,28.31,38.47,3.18,868.1999999999999,1.02,0.0,0.0,0.0
41.0,-102.5,2026-08-10 00:00:00,Regina,27.46,48.95,3.56,882.0999999999999,1.93,0.0,0.0,0.0
41.0,-102.0,2026-08-10 00:00:00,Winnipeg,27.19,55.38,3.03,892.9000000000001,0.87,0.0,0.0,0.0
41.0,-101.0,2026-08-10 00:00:00,Winnipeg,27.67,57.71,2.72,902.2,0.96,0.0,0.0,0.0
41.0,-100.5,2026-08-10 00:00:00,Winnipeg,27.96,59.43,2.7,911.0,1.1,0.0,0.0,0.0
41.0,-100.0,2026-08-10 00:00:00,Winnipeg,28.31,59.95,2.8,919.7,1.23,0.0,0.0,0.0
41.0,-99.5,2026-08-10 00:00:00,Winnipeg,28.65,60.76,2.82,929.0999999999999,1.58,0.0,0.0,0.0
41.0,-99.0,2026-08-10 00:00:00,Winnipeg,28.73,63.4,2.66,938.9,1.54,0.0,0.0,0.0
41.0,-98.0,2026-08-10 00:00:00,Winnipeg,28.64,67.41,2.46,947.4,1.52,0.0,0.0,0.0
41.0,-97.5,2026-08-10 00:00:00,Winnipeg,28.14,74.08,2.19,954.5,2.5,0.0,0.0,0.0
41.0,-97.0,2026-08-10 00:00:00,Winnipeg,28.08,74.71,1.72,961.7,3.25,0.0,0.0,0.0
41.0,-96.0,2026-08-10 00:00:00,Thunder Bay,28.12,73.25,2.08,968.4000000000001,3.13,0.0,0.0,0.0
41.0,-95.5,2026-08-10 00:00:00,Thunder Bay,27.84,73.53,2.78,971.1,3.14,0.0,0.0,0.0
41.0,-95.0,2026-08-10 00:00:00,Thunder Bay,27.23,76.46,3.18,969.7,3.43,0.0,0.0,0.0
41.0,-94.5,2026-08-10 00:00:00,Thunder Bay,27.04,77.59,3.37,970.4000000000001,3.53,0.0,0.0,0.0
41.0,-94.0,2026-08-10 00:00:00,Thunder Bay,26.93,79.09,3.53,974.7,3.64,0.0,0.0,0.0
41.0,-93.0,2026-08-10 00:00:00,Thunder Bay,26.83,80.36,3.7,978.8,3.5,0.0,0.0,0.0
41.0,-92.5,2026-08-10 00:00:00,Thunder Bay,27.24,78.48,3.41,982.6999999999999,3.41,0.0,0.0,0.0
41.0,-92.0,2026-08-10 00:00:00,Thunder Bay,27.41,78.76,3.09,986.5,3.63,0.0,0.0,0.0
41.0,-91.0,2026-08-10 00:00:00,Thunder Bay,27.3,80.24,2.97,988.1999999999999,3.84,0.0,0.0,0.0
41.0,-90.5,2026-08-10 00:00:00,Thunder Bay,27.06,81.7,3.04,988.4000000000001,4.08,0.0,0.0,0.0
41.0,-90.0,2026-08-10 00:00:00,Thunder Bay,26.97,82.08,3.17,988.5,4.04,0.0,0.0,0.0
41.0,-89.5,2026-08-10 00:00:00,Thunder Bay,27.04,81.29,3.27,988.5,3.49,0.0,0.0,0.0
41.0,-89.0,2026-08-10 00:00:00,Thunder Bay,26.98,81.49,3.33,988.6,3.06,0.0,0.0,0.0
41.0,-88.0,2026-08-10 00:00:00,Toronto,26.8,82.93,3.27,989.5,2.76,0.0,0.0,0.0
41.0,-87.5,2026-08-10 00:00:00,Toronto,26.4,85.53,3.35,989.5,2.73,0.0,0.0,0.0
41.0,-87.0,2026-08-10 00:00:00,Toronto,26.04,87.58,3.57,988.4000000000001,2.82,0.0,0.0,0.0
41.0,-86.0,2026-08-10 00:00:00,Toronto,25.68,88.8,3.85,986.3,5.32,0.0,0.0,0.0
41.0,-85.5,2026-08-10 00:00:00,Toronto,25.57,88.09,4.32,984.4,5.6,0.0,0.0,0.0
41.0,-85.0,2026-08-10 00:00:00,Toronto,25.62,86.5,4.43,984.3000000000001,4.67,0.0,0.0,0.0
41.0,-84.5,2026-08-10 00:00:00,Toronto,25.52,86.98,4.11,985.5,4.93,0.0,0.0,0.0
41.0,-84.0,2026-08-10 00:00:00,Toronto,25.16,89.13,3.94,985.5,5.87,0.0,0.0,0.0
41.0,-83.0,2026-08-10 00:00:00,Toronto,24.87,90.47,3.85,983.1999999999999,4.63,0.0,0.0,0.0
41.0,-82.5,2026-08-10 00:00:00,Toronto,24.35,90.97,2.68,980.6,5.09,0.0,0.0,0.0
41.0,-82.0,2026-08-10 00:00:00,Toronto,23.98,90.46,1.58,979.5,5.82,0.0,0.0,0.0
41.0,-81.0,2026-08-10 00:00:00,Toronto,23.54,90.75,1.42,976.9,6.16,0.0,0.0,0.0
41.0,-80.5,2026-08-10 00:00:00,Toronto,23.25,91.2,1.31,975.6,9.25,0.0,0.0,0.0
41.0,-80.0,2026-08-10 00:00:00,Toronto,22.64,92.88,1.2,973.0,10.28,0.0,0.0,0.0
41.0,-79.5,2026-08-10 00:00:00,Toronto,21.96,93.45,1.23,964.7,10.36,0.0,0.0,0.0
41.0,-79.0,2026-08-10 00:00:00,Toronto,21.48,92.54,1.32,957.5,9.38,0.0,0.0,0.0
41.0,-78.0,2026-08-10 00:00:00,Toronto,21.77,89.31,1.28,960.1,8.71,0.0,0.0,0.0
41.0,-77.5,2026-08-10 00:00:00,Toronto,22.6,83.55,1.06,970.0,7.18,0.0,0.0,0.0
41.0,-77.0,2026-08-10 00:00:00,Toronto,23.25,80.36,1.1,977.5,5.57,0.0,0.0,0.0
41.0,-76.0,2026-08-10 00:00:00,Toronto,23.3,79.4,1.12,976.3,5.76,0.0,0.0,0.0
41.0,-75.5,2026-08-10 00:00:00,Toronto,23.11,79.63,1.21,975.8,5.15,0.0,0.0,0.0
41.0,-75.0,2026-08-10 00:00:00,Toronto,23.26,79.36,1.41,983.9,3.84,0.0,0.0,0.0
41.0,-74.5,2026-08-10 00:00:00,Toronto,24.26,75.45,1.59,995.4000000000001,4.11,0.0,0.0,0.0
41.0,-74.0,2026-08-10 00:00:00,Montreal,25.04,74.67,1.95,1005.4000000000001,4.7,0.0,0.0,0.0
41.0,-73.0,2026-08-10 00:00:00,Montreal,25.18,75.14,2.16,1009.8000000000001,4.55,0.0,0.0,0.0
41.0,-72.5,2026-08-10 00:00:00,Montreal,24.77,77.54,2.18,1012.6,4.81,0.0,0.0,0.0
41.0,-72.0,2026-08-10 00:00:00,Montreal,24.09,83.04,2.44,1013.3,2.74,0.0,0.0,0.0
41.0,-71.0,2026-08-10 00:00:00,Montreal,23.79,86.0,2.88,1014.0,0.79,0.0,0.0,0.0
41.0,-70.5,2026-08-10 00:00:00,Montreal,23.52,88.62,2.67,1014.0,0.32,0.0,0.0,0.0
41.0,-70.0,2026-08-10 00:00:00,Montreal,22.05,90.51,2.69,1014.0,0.31,0.0,0.0,0.0
41.0,-69.5,2026-08-10 00:00:00,Montreal,20.59,93.36,2.61,1014.0999999999999,0.59,0.0,0.0,0.0
41.0,-69.0,2026-08-10 00:00:00,Halifax,20.87,96.16,2.76,1014.0999999999999,0.38,0.0,0.0,0.0
41.0,-68.0,2026-08-10 00:00:00,Halifax,19.99,97.88,2.82,1014.2,0.76,0.0,0.0,0.0
41.0,-67.5,2026-08-10 00:00:00,Halifax,20.32,97.15,3.17,1014.4,0.52,0.0,0.0,0.0
41.0,-67.0,2026-08-10 00:00:00,Halifax,20.42,96.63,3.24,1014.4,0.35,0.0,0.0,0.0
41.0,-66.0,2026-08-10 00:00:00,Halifax,21.17,95.37,3.6,1014.3000000000001,0.34,0.0,0.0,0.0
41.0,-65.5,2026-08-10 00:00:00,Halifax,22.54,93.11,4.16,1014.3000000000001,0.28,0.0,0.0,0.0
41.0,-65.0,2026-08-10 00:00:00,Halifax,23.51,91.51,4.54,1014.2,0.35,0.0,0.0,0.0
41.0,-64.5,2026-08-10 00:00:00,Halifax,24.04,90.97,4.98,1014.2,0.39,0.0,0.0,0.0
41.0,-64.0,2026-08-10 00:00:00,Halifax,24.62,91.74,5.44,1014.0999999999999,0.26,0.0,0.0,0.0
41.0,-63.0,2026-08-10 00:00:00,Halifax,25.27,89.24,5.65,1014.0999999999999,0.13,0.0,0.0,0.0
41.0,-62.5,2026-08-10 00:00:00,Halifax,25.06,89.92,5.62,1014.0,0.13,0.0,0.0,0.0
41.0,-62.0,2026-08-10 00:00:00,Halifax,25.24,89.74,5.77,1014.0,0.1,0.0,0.0,0.0
41.0,-61.0,2026-08-10 00:00:00,Halifax,25.55,88.73,6.04,1014.0,0.1,0.0,0.0,0.0
41.0,-60.5,2026-08-10 00:00:00,Halifax,25.66,87.34,6.13,1013.9,0.12,0.0,0.0,0.0
41.0,-60.0,2026-08-10 00:00:00,Halifax,25.39,87.53,5.75,1013.8,0.08,0.0,0.0,0.0
41.0,-59.5,2026-08-10 00:00:00,Halifax,24.87,90.86,5.45,1013.8,0.05,0.0,0.0,0.0
41.0,-59.0,2026-08-10 00:00:00,Halifax,24.86,90.49,5.91,1013.7,0.37,0.0,0.0,0.0
41.0,-58.0,2026-08-10 00:00:00,Halifax,24.85,89.09,6.56,1013.6,0.64,0.0,0.0,0.0
41.0,-57.5,2026-08-10 00:00:00,Halifax,24.93,88.5,6.9,1013.5,0.57,0.0,0.0,0.0
41.0,-57.0,2026-08-10 00:00:00,Halifax,24.86,88.23,7.15,1013.3,0.66,0.0,0.0,0.0
41.0,-56.0,2026-08-10 00:00:00,Halifax,24.85,87.38,7.38,1013.1999999999999,0.77,0.0,0.0,0.0
41.0,-55.5,2026-08-10 00:00:00,St. John's,24.85,86.8,7.5,1013.0,0.84,0.0,0.0,0.0
41.0,-55.0,2026-08-10 00:00:00,St. John's,24.58,87.28,7.34,1012.9000000000001,0.85,0.0,0.0,0.0
41.0,-54.5,2026-08-10 00:00:00,St. John's,24.24,88.24,7.27,1012.6999999999999,1.06,0.0,0.0,0.0
41.0,-54.0,2026-08-10 00:00:00,St. John's,24.08,88.3,7.43,1012.6,1.92,0.0,0.0,0.0
41.0,-53.0,2026-08-10 00:00:00,St. John's,23.87,89.06,7.5,1012.4,2.43,0.0,0.0,0.0
41.0,-52.5,2026-08-10 00:00:00,St. John's,23.71,90.18,7.55,1012.2,2.49,0.0,0.0,0.0
41.5,-141.0,2026-08-10 00:00:00,Victoria,19.57,95.62,4.3,1025.1000000000001,0.12,0.0,0.0,0.0
41.5,-140.5,2026-08-10 00:00:00,Victoria,19.59,94.85,3.9,1025.3,0.11,0.0,0.0,0.0
41.5,-140.0,2026-08-10 00:00:00,Victoria,19.92,93.2,3.96,1025.4,0.11,0.0,0.0,0.0
41.5,-139.5,2026-08-10 00:00:00,Victoria,20.06,92.65,4.03,1025.6,0.06,0.0,0.0,0.0
41.5,-139.0,2026-08-10 00:00:00,Victoria,20.05,92.31,4.07,1025.6999999999998,0.0,0.0,0.0,0.0
41.5,-138.0,2026-08-10 00:00:00,Victoria,20.01,90.64,4.1,1025.8,0.0,0.0,0.0,0.0
41.5,-137.5,2026-08-10 00:00:00,Victoria,19.87,90.09,3.87,1026.0,0.01,0.0,0.0,0.0
41.5,-137.0,2026-08-10 00:00:00,Victoria,19.8,89.52,3.72,1026.0,0.02,0.0,0.0,0.0
41.5,-136.0,2026-08-10 00:00:00,Victoria,19.68,90.54,3.53,1026.0,0.01,0.0,0.0,0.0
41.5,-135.5,2026-08-10 00:00:00,Victoria,19.28,92.29,3.1,1026.0,0.0,0.0,0.0,0.0
41.5,-135.0,2026-08-10 00:00:00,Victoria,18.93,93.84,2.96,1025.9,0.0,0.0,0.0,0.0
41.5,-134.5,2026-08-10 00:00:00,Victoria,18.49,95.36,2.98,1025.8,0.01,0.0,0.0,0.0
41.5,-134.0,2026-08-10 00:00:00,Victoria,18.07,94.84,3.33,1025.6999999999998,0.02,0.0,0.0,0.0
41.5,-133.0,2026-08-10 00:00:00,Victoria,17.77,93.98,3.92,1025.5,0.04,0.0,0.0,0.0
41.5,-132.5,2026-08-10 00:00:00,Victoria,17.59,93.61,4.47,1025.3,0.08,0.0,0.0,0.0
41.5,-132.0,2026-08-10 00:00:00,Victoria,17.59,92.63,5.14,1024.8999999999999,0.13,0.0,0.0,0.0
41.5,-131.0,2026-08-10 00:00:00,Victoria,17.64,91.25,5.85,1024.5,0.17,0.0,0.0,0.0
41.5,-130.5,2026-08-10 00:00:00,Victoria,17.68,90.81,6.4,1024.1,0.1,0.0,0.0,0.0
41.5,-130.0,2026-08-10 00:00:00,Victoria,17.74,90.21,7.12,1023.6,0.12,0.0,0.0,0.0
41.5,-129.5,2026-08-10 00:00:00,Victoria,17.69,89.34,8.02,1023.0,0.13,0.0,0.0,0.0
41.5,-129.0,2026-08-10 00:00:00,Victoria,17.48,89.29,8.9,1022.4,0.07,0.0,0.0,0.0
41.5,-128.0,2026-08-10 00:00:00,Victoria,17.24,89.33,9.86,1021.5999999999999,0.14,0.0,0.0,0.0
41.5,-127.5,2026-08-10 00:00:00,Victoria,16.79,89.8,10.67,1020.6999999999999,0.14,0.0,0.0,0.0
41.5,-127.0,2026-08-10 00:00:00,Victoria,16.5,91.71,11.61,1019.7,0.0,0.0,0.0,0.0
41.5,-126.0,2026-08-10 00:00:00,Victoria,15.95,93.02,12.75,1018.4000000000001,0.0,0.0,0.0,0.0
41.5,-125.5,2026-08-10 00:00:00,Victoria,15.31,93.67,14.33,1016.8000000000001,0.0,0.0,0.0,0.0
41.5,-125.0,2026-08-10 00:00:00,Victoria,13.75,96.66,15.24,1015.3,0.06,0.0,0.0,0.0
41.5,-124.5,2026-08-10 00:00:00,Victoria,15.65,74.92,6.42,1002.6,0.0,0.0,0.0,0.0
41.5,-124.0,2026-08-10 00:00:00,Victoria,23.62,31.6,1.64,933.4000000000001,0.0,0.0,0.0,0.0
41.5,-123.0,2026-08-10 00:00:00,Victoria,24.47,23.61,1.44,881.9,0.0,0.0,0.0,0.0
41.5,-122.5,2026-08-10 00:00:00,Victoria,24.65,22.81,1.19,866.3,0.0,0.0,0.0,0.0
41.5,-122.0,2026-08-10 00:00:00,Victoria,24.86,24.91,1.37,861.4,0.0,0.0,0.0,0.0
41.5,-121.0,2026-08-10 00:00:00,Victoria,24.74,28.75,1.78,855.0,0.0,0.0,0.0,0.0
41.5,-120.5,2026-08-10 00:00:00,Victoria,24.36,30.07,1.9,840.5,0.0,0.0,0.0,0.0
41.5,-120.0,2026-08-10 00:00:00,Victoria,24.75,25.51,2.18,826.8000000000001,0.0,0.0,0.0,0.0
41.5,-119.5,2026-08-10 00:00:00,Victoria,25.52,21.81,2.36,828.3,0.0,0.0,0.0,0.0
41.5,-119.0,2026-08-10 00:00:00,Victoria,27.09,18.87,1.98,841.3,0.0,0.0,0.0,0.0
41.5,-118.0,2026-08-10 00:00:00,Victoria,28.23,17.09,1.85,848.1999999999999,0.0,0.0,0.0,0.0
41.5,-117.5,2026-08-10 00:00:00,Victoria,27.54,18.24,2.1,841.4,0.0,0.0,0.0,0.0
41.5,-117.0,2026-08-10 00:00:00,Victoria,26.46,20.3,2.48,831.9,0.0,0.0,0.0,0.0
41.5,-116.0,2026-08-10 00:00:00,Victoria,25.17,22.04,2.29,810.0,0.0,0.0,0.0,0.0
41.5,-115.5,2026-08-10 00:00:00,Kelowna,24.89,23.93,2.65,803.0,0.0,0.0,0.0,0.0
41.5,-115.0,2026-08-10 00:00:00,Kelowna,26.12,21.84,2.77,807.9000000000001,0.0,0.0,0.0,0.0
41.5,-114.5,2026-08-10 00:00:00,Kelowna,27.59,22.83,2.5,820.1999999999999,0.13,0.0,0.0,0.0
41.5,-114.0,2026-08-10 00:00:00,Kelowna,29.1,28.22,1.98,841.0,1.26,0.0,0.0,0.0
41.5,-113.0,2026-08-10 00:00:00,Kelowna,29.73,35.45,3.96,859.0999999999999,2.27,0.0,0.0,0.0
41.5,-112.5,2026-08-10 00:00:00,Calgary,29.65,35.91,3.38,858.0,1.81,0.0,0.0,0.0
41.5,-112.0,2026-08-10 00:00:00,Calgary,28.0,30.32,2.25,828.8,1.08,0.0,0.0,0.0
41.5,-111.0,2026-08-10 00:00:00,Calgary,24.95,30.63,2.62,793.0,0.55,0.0,0.0,0.0
41.5,-110.5,2026-08-10 00:00:00,Regina,23.88,30.58,3.19,780.8,0.17,0.0,0.0,0.0
41.5,-110.0,2026-08-10 00:00:00,Regina,25.03,27.64,2.88,791.2,0.11,0.0,0.0,0.0
41.5,-109.5,2026-08-10 00:00:00,Regina,25.3,27.08,2.39,795.1,0.05,0.0,0.0,0.0
41.5,-109.0,2026-08-10 00:00:00,Regina,24.93,26.89,2.37,791.5,0.04,0.0,0.0,0.0
41.5,-108.0,2026-08-10 00:00:00,Regina,25.06,26.37,2.67,794.4,0.14,0.0,0.0,0.0
41.5,-107.5,2026-08-10 00:00:00,Regina,24.44,26.29,2.99,788.0,0.04,0.0,0.0,0.0
41.5,-107.0,2026-08-10 00:00:00,Regina,22.81,28.14,3.11,774.0,0.01,0.0,0.0,0.0
41.5,-106.0,2026-08-10 00:00:00,Regina,21.84,28.99,2.94,766.3,0.05,0.0,0.0,0.0
41.5,-105.5,2026-08-10 00:00:00,Regina,23.7,25.0,3.7,781.2,0.02,0.0,0.0,0.0
41.5,-105.0,2026-08-10 00:00:00,Regina,26.77,21.02,3.57,812.0999999999999,0.0,0.0,0.0,0.0
41.5,-104.5,2026-08-10 00:00:00,Regina,28.7,22.24,3.11,839.4,0.03,0.0,0.0,0.0
41.5,-104.0,2026-08-10 00:00:00,Regina,29.27,29.34,2.98,856.7,0.07,0.0,0.0,0.0
41.5,-103.0,2026-08-10 00:00:00,Regina,29.22,38.6,3.0,870.1,1.22,0.0,0.0,0.0
41.5,-102.5,2026-08-10 00:00:00,Regina,28.06,48.73,4.06,881.1,2.12,0.0,0.0,0.0
41.5,-102.0,2026-08-10 00:00:00,Winnipeg,27.56,54.6,3.47,888.6,1.5,0.0,0.0,0.0
41.5,-101.0,2026-08-10 00:00:00,Winnipeg,27.77,56.8,2.97,897.6999999999999,1.42,0.0,0.0,0.0
41.5,-100.5,2026-08-10 00:00:00,Winnipeg,27.99,58.53,2.79,907.6999999999999,1.24,0.0,0.0,0.0
41.5,-100.0,2026-08-10 00:00:00,Winnipeg,28.26,59.85,2.8,917.5,1.29,0.0,0.0,0.0
41.5,-99.5,2026-08-10 00:00:00,Winnipeg,28.53,61.47,2.84,927.6999999999999,1.66,0.0,0.0,0.0
41.5,-99.0,2026-08-10 00:00:00,Winnipeg,28.52,64.51,2.78,937.5,1.53,0.0,0.0,0.0
41.5,-98.0,2026-08-10 00:00:00,Winnipeg,28.48,68.32,2.59,946.2,1.53,0.0,0.0,0.0
41.5,-97.5,2026-08-10 00:00:00,Winnipeg,28.02,75.09,2.26,953.5,2.15,0.0,0.0,0.0
41.5,-97.0,2026-08-10 00:00:00,Winnipeg,28.4,76.73,1.91,961.1,2.69,0.0,0.0,0.0
41.5,-96.0,2026-08-10 00:00:00,Thunder Bay,28.37,77.59,1.57,967.6,3.35,0.0,0.0,0.0
41.5,-95.5,2026-08-10 00:00:00,Thunder Bay,27.9,77.99,1.98,968.5,3.41,0.0,0.0,0.0
41.5,-95.0,2026-08-10 00:00:00,Thunder Bay,26.99,80.78,2.38,967.0999999999999,3.19,0.0,0.0,0.0
41.5,-94.5,2026-08-10 00:00:00,Thunder Bay,26.9,80.97,2.47,970.3,2.79,0.0,0.0,0.0
41.5,-94.0,2026-08-10 00:00:00,Thunder Bay,27.05,80.86,2.47,976.0,2.92,0.0,0.0,0.0
41.5,-93.0,2026-08-10 00:00:00,Thunder Bay,26.82,82.89,2.64,979.8000000000001,3.34,0.0,0.0,0.0
41.5,-92.5,2026-08-10 00:00:00,Thunder Bay,26.67,83.92,2.56,982.2,3.47,0.0,0.0,0.0
41.5,-92.0,2026-08-10 00:00:00,Thunder Bay,26.76,83.91,2.29,984.7,3.48,0.0,0.0,0.0
41.5,-91.0,2026-08-10 00:00:00,Thunder Bay,26.58,85.39,2.21,986.5999999999999,3.55,0.0,0.0,0.0
41.5,-90.5,2026-08-10 00:00:00,Thunder Bay,26.42,86.58,2.25,987.3000000000001,3.34,0.0,0.0,0.0
41.5,-90.0,2026-08-10 00:00:00,Thunder Bay,26.27,87.72,2.23,987.6,3.25,0.0,0.0,0.0
41.5,-89.5,2026-08-10 00:00:00,Thunder Bay,26.38,87.29,2.23,987.5,2.99,0.0,0.0,0.0
