lat,lon,in_canada,historical_fire,hist_fire_any_prior,hist_fire_count_prior_20y_log1p,years_since_last_fire
51.5,-78.0,True,1,1,2.1972245773362196,8.0
51.5,-77.5,True,1,1,1.6094379124341003,3.0
51.5,-77.0,True,1,1,2.772588722239781,3.0
51.5,-76.5,True,1,1,2.302585092994046,2.0
51.5,-76.0,True,1,1,1.9459101490553132,2.0
51.5,-75.5,True,1,1,2.3978952727983707,3.0
51.5,-75.0,True,1,1,2.3978952727983707,2.0
51.5,-74.5,True,1,1,1.6094379124341003,2.0
51.5,-74.0,True,1,1,0.0,24.0
51.5,-73.5,True,1,1,0.6931471805599453,3.0
51.5,-73.0,True,1,1,1.0986122886681098,10.0
51.5,-72.5,True,1,1,1.6094379124341003,12.0
51.5,-72.0,True,1,1,0.0,21.0
51.5,-71.5,True,1,1,2.70805020110221,2.0
51.5,-71.0,True,1,1,2.1972245773362196,17.0
51.5,-70.5,True,1,1,1.9459101490553132,2.0
51.5,-70.0,True,1,1,2.0794415416798357,2.0
51.5,-69.5,True,1,1,1.3862943611198906,1.0
51.5,-69.0,True,1,1,2.0794415416798357,6.0
51.5,-68.5,True,1,1,1.9459101490553132,10.0
51.5,-68.0,True,1,1,1.9459101490553132,2.0
51.5,-67.5,True,1,1,1.3862943611198906,1.0
51.5,-67.0,True,1,1,1.6094379124341003,3.0
51.5,-66.5,True,1,1,2.1972245773362196,2.0
51.5,-66.0,True,1,1,0.6931471805599453,17.0
51.5,-65.5,True,1,1,1.6094379124341003,7.0
51.5,-65.0,True,1,1,2.0794415416798357,5.0
51.5,-64.5,True,1,1,1.791759469228055,2.0
51.5,-64.0,True,1,1,2.302585092994046,1.0
51.5,-63.5,True,1,1,2.5649493574615367,1.0
51.5,-63.0,True,1,1,1.9459101490553132,2.0
51.5,-62.5,True,1,1,1.0986122886681098,3.0
51.5,-62.0,True,1,1,1.0986122886681098,6.0
51.5,-61.5,True,1,1,1.3862943611198906,13.0
51.5,-61.0,True,1,1,0.6931471805599453,1.0
51.5,-60.5,True,1,1,0.6931471805599453,1.0
51.5,-60.0,True,0,0,0.0,40.0
51.5,-59.5,True,0,0,0.0,40.0
51.5,-59.0,True,0,0,0.0,40.0
51.5,-58.5,True,1,1,1.0986122886681098,6.0
51.5,-58.0,True,1,1,0.0,25.0
51.5,-57.5,True,1,1,1.0986122886681098,8.0
51.5,-57.0,True,1,1,0.6931471805599453,11.0
51.5,-56.5,True,1,1,1.0986122886681098,1.0
51.5,-56.0,True,1,1,0.6931471805599453,1.0
51.5,-55.5,True,1,1,1.3862943611198906,4.0
51.5,-55.0,False,0,0,0.0,0.0
51.5,-54.5,False,0,0,0.0,0.0
51.5,-54.0,False,0,0,0.0,0.0
51.5,-53.5,False,0,0,0.0,0.0
51.5,-53.0,False,0,0,0.0,0.0
51.5,-52.5,False,0,0,0.0,0.0
52.0,-141.0,False,0,0,0.0,0.0
52.0,-140.5,False,0,0,0.0,0.0
52.0,-140.0,False,0,0,0.0,0.0
52.0,-139.5,False,0,0,0.0,0.0
52.0,-139.0,False,0,0,0.0,0.0
52.0,-138.5,False,0,0,0.0,0.0
52.0,-138.0,False,0,0,0.0,0.0
52.0,-137.5,False,0,0,0.0,0.0
52.0,-137.0,False,0,0,0.0,0.0
52.0,-136.5,False,0,0,0.0,0.0
52.0,-136.0,False,0,0,0.0,0.0
52.0,-135.5,False,0,0,0.0,0.0
52.0,-135.0,False,0,0,0.0,0.0
52.0,-134.5,False,0,0,0.0,0.0
52.0,-134.0,False,0,0,0.0,0.0
52.0,-133.5,False,0,0,0.0,0.0
52.0,-133.0,False,0,0,0.0,0.0
52.0,-132.5,False,0,0,0.0,0.0
52.0,-132.0,False,0,0,0.0,0.0
52.0,-131.5,False,0,0,0.0,0.0
52.0,-131.0,True,0,0,0.0,40.0
52.0,-130.5,False,0,0,0.0,0.0
52.0,-130.0,False,0,0,0.0,0.0
52.0,-129.5,False,0,0,0.0,0.0
52.0,-129.0,False,0,0,0.0,0.0
52.0,-128.5,True,1,1,1.0986122886681098,7.0
52.0,-128.0,True,1,1,1.791759469228055,7.0
52.0,-127.5,True,1,1,1.0986122886681098,13.0
52.0,-127.0,True,1,1,1.9459101490553132,5.0
52.0,-126.5,True,1,1,2.4849066497880004,5.0
52.0,-126.0,True,1,1,2.0794415416798357,4.0
52.0,-125.5,True,1,1,2.70805020110221,3.0
52.0,-125.0,True,1,1,3.9512437185814275,1.0
52.0,-124.5,True,1,1,3.8066624897703196,1.0
52.0,-124.0,True,1,1,4.574710978503383,1.0
52.0,-123.5,True,1,1,4.941642422609304,1.0
52.0,-123.0,True,1,1,5.66988092298052,1.0
52.0,-122.5,True,1,1,5.214935757608986,1.0
52.0,-122.0,True,1,1,6.171700597410915,1.0
52.0,-121.5,True,1,1,5.278114659230517,1.0
52.0,-121.0,True,1,1,5.0238805208462765,1.0
52.0,-120.5,True,1,1,4.736198448394496,1.0
52.0,-120.0,True,1,1,4.624972813284271,1.0
52.0,-119.5,True,1,1,4.955827057601261,2.0
52.0,-119.0,True,1,1,4.51085950651685,2.0
52.0,-118.5,True,1,1,5.267858159063328,1.0
52.0,-118.0,True,1,1,4.543294782270004,1.0
52.0,-117.5,True,1,1,3.6635616461296463,2.0
52.0,-117.0,True,1,1,2.70805020110221,4.0
52.0,-116.5,True,1,1,3.9512437185814275,1.0
52.0,-116.0,True,1,1,4.07753744390572,1.0
52.0,-115.5,True,1,1,4.941642422609304,1.0
52.0,-115.0,True,1,1,5.736572297479192,1.0
52.0,-114.5,True,1,1,2.833213344056216,1.0
52.0,-114.0,True,0,0,0.0,40.0
52.0,-113.5,True,0,0,0.0,40.0
52.0,-113.0,True,0,0,0.0,40.0
52.0,-112.5,True,0,0,0.0,40.0
52.0,-112.0,True,0,0,0.0,40.0
52.0,-111.5,True,0,0,0.0,40.0
52.0,-111.0,True,0,0,0.0,40.0
52.0,-110.5,True,0,0,0.0,40.0
52.0,-110.0,True,1,1,0.0,27.0
52.0,-109.5,True,0,0,0.0,40.0
52.0,-109.0,True,1,1,1.6094379124341003,5.0
52.0,-108.5,True,1,1,0.0,24.0
52.0,-108.0,True,1,1,1.3862943611198906,7.0
52.0,-107.5,True,1,1,1.9459101490553132,8.0
52.0,-107.0,True,1,1,3.871201010907891,4.0
52.0,-106.5,True,1,1,2.3978952727983707,3.0
52.0,-106.0,True,1,1,1.791759469228055,3.0
52.0,-105.5,True,1,1,0.6931471805599453,11.0
52.0,-105.0,True,1,1,1.791759469228055,6.0
52.0,-104.5,True,1,1,1.0986122886681098,8.0
52.0,-104.0,True,1,1,1.6094379124341003,2.0
52.0,-103.5,True,1,1,2.0794415416798357,1.0
52.0,-103.0,True,1,1,0.6931471805599453,9.0
52.0,-102.5,True,1,1,1.791759469228055,1.0
52.0,-102.0,True,1,1,2.1972245773362196,1.0
52.0,-101.5,True,1,1,1.3862943611198906,2.0
52.0,-101.0,True,1,1,2.1972245773362196,2.0
52.0,-100.5,True,1,1,2.6390573296152584,1.0
52.0,-100.0,True,1,1,2.8903717578961645,1.0
52.0,-99.5,True,1,1,4.564348191467836,1.0
52.0,-99.0,True,1,1,2.8903717578961645,2.0
52.0,-98.5,True,1,1,4.382026634673881,1.0
52.0,-98.0,True,1,1,2.0794415416798357,1.0
52.0,-97.5,True,1,1,3.1354942159291497,5.0
52.0,-97.0,True,1,1,3.4011973816621555,1.0
52.0,-96.5,True,1,1,4.07753744390572,1.0
52.0,-96.0,True,1,1,4.1588830833596715,1.0
52.0,-95.5,True,1,1,4.6913478822291435,1.0
52.0,-95.0,True,1,1,3.4339872044851463,1.0
52.0,-94.5,True,1,1,4.23410650459726,1.0
52.0,-94.0,True,1,1,5.424950017481403,1.0
52.0,-93.5,True,1,1,3.6888794541139363,1.0
52.0,-93.0,True,1,1,2.9444389791664403,1.0
52.0,-92.5,True,1,1,3.4011973816621555,1.0
52.0,-92.0,True,1,1,3.091042453358316,1.0
52.0,-91.5,True,1,1,3.1354942159291497,1.0
52.0,-91.0,True,1,1,3.1354942159291497,1.0
52.0,-90.5,True,1,1,2.772588722239781,3.0
52.0,-90.0,True,1,1,2.5649493574615367,1.0
52.0,-89.5,True,1,1,2.4849066497880004,3.0
52.0,-89.0,True,1,1,3.2188758248682006,5.0
52.0,-88.5,True,1,1,3.091042453358316,1.0
52.0,-88.0,True,1,1,3.4011973816621555,2.0
52.0,-87.5,True,1,1,2.302585092994046,3.0
52.0,-87.0,True,1,1,1.9459101490553132,1.0
52.0,-86.5,True,1,1,0.6931471805599453,14.0
52.0,-86.0,True,1,1,1.0986122886681098,5.0
52.0,-85.5,True,1,1,0.0,35.0
52.0,-85.0,True,1,1,0.0,28.0
52.0,-84.5,True,1,1,0.0,27.0
52.0,-84.0,True,1,1,0.6931471805599453,2.0
52.0,-83.5,True,1,1,0.6931471805599453,2.0
52.0,-83.0,True,1,1,0.6931471805599453,20.0
52.0,-82.5,True,1,1,1.6094379124341003,2.0
52.0,-82.0,True,1,1,2.6390573296152584,3.0
52.0,-81.5,True,1,1,3.713572066704308,3.0
52.0,-81.0,True,1,1,1.0986122886681098,14.0
52.0,-80.5,False,0,0,0.0,0.0
52.0,-80.0,False,0,0,0.0,0.0
52.0,-79.5,True,0,0,0.0,40.0
52.0,-79.0,True,0,0,0.0,40.0
52.0,-78.5,True,1,1,1.6094379124341003,2.0
52.0,-78.0,True,1,1,2.4849066497880004,1.0
52.0,-77.5,True,1,1,1.3862943611198906,16.0
52.0,-77.0,True,1,1,2.1972245773362196,3.0
52.0,-76.5,True,1,1,3.044522437723423,2.0
52.0,-76.0,True,1,1,1.9459101490553132,2.0
52.0,-75.5,True,1,1,2.70805020110221,1.0
52.0,-75.0,True,1,1,2.1972245773362196,10.0
52.0,-74.5,True,1,1,0.0,23.0
52.0,-74.0,True,1,1,1.3862943611198906,2.0
52.0,-73.5,True,1,1,0.6931471805599453,10.0
52.0,-73.0,True,1,1,0.6931471805599453,2.0
52.0,-72.5,True,1,1,0.0,31.0
52.0,-72.0,True,1,1,1.0986122886681098,10.0
52.0,-71.5,True,1,1,0.6931471805599453,2.0
52.0,-71.0,True,1,1,0.6931471805599453,13.0
52.0,-70.5,True,1,1,1.0986122886681098,2.0
52.0,-70.0,True,1,1,0.6931471805599453,19.0
52.0,-69.5,True,1,1,2.1972245773362196,7.0
52.0,-69.0,True,1,1,1.6094379124341003,2.0
52.0,-68.5,True,1,1,2.8903717578961645,8.0
52.0,-68.0,True,1,1,2.833213344056216,2.0
52.0,-67.5,True,1,1,1.9459101490553132,2.0
52.0,-67.0,True,1,1,2.0794415416798357,2.0
52.0,-66.5,True,1,1,0.6931471805599453,2.0
52.0,-66.0,True,1,1,1.6094379124341003,1.0
52.0,-65.5,True,1,1,1.6094379124341003,1.0
52.0,-65.0,True,1,1,1.791759469228055,2.0
52.0,-64.5,True,0,0,0.0,40.0
52.0,-64.0,True,1,1,1.3862943611198906,2.0
52.0,-63.5,True,1,1,2.302585092994046,2.0
52.0,-63.0,True,1,1,1.0986122886681098,2.0
52.0,-62.5,True,1,1,1.0986122886681098,2.0
52.0,-62.0,True,1,1,1.791759469228055,2.0
52.0,-61.5,True,1,1,1.791759469228055,2.0
52.0,-61.0,True,1,1,0.0,30.0
52.0,-60.5,True,1,1,1.0986122886681098,1.0
52.0,-60.0,True,1,1,0.0,30.0
52.0,-59.5,True,1,1,1.6094379124341003,6.0
52.0,-59.0,True,1,1,1.3862943611198906,3.0
52.0,-58.5,True,0,0,0.0,40.0
52.0,-58.0,True,1,1,0.0,40.0
52.0,-57.5,True,0,0,0.0,40.0
52.0,-57.0,True,1,1,0.6931471805599453,1.0
52.0,-56.5,True,1,1,0.0,27.0
52.0,-56.0,True,1,1,0.6931471805599453,11.0
52.0,-55.5,True,0,0,0.0,40.0
52.0,-55.0,False,0,0,0.0,0.0
52.0,-54.5,False,0,0,0.0,0.0
52.0,-54.0,False,0,0,0.0,0.0
52.0,-53.5,False,0,0,0.0,0.0
52.0,-53.0,False,0,0,0.0,0.0
52.0,-52.5,False,0,0,0.0,0.0
52.5,-141.0,False,0,0,0.0,0.0
52.5,-140.5,False,0,0,0.0,0.0
52.5,-140.0,False,0,0,0.0,0.0
52.5,-139.5,False,0,0,0.0,0.0
52.5,-139.0,False,0,0,0.0,0.0
52.5,-138.5,False,0,0,0.0,0.0
52.5,-138.0,False,0,0,0.0,0.0
52.5,-137.5,False,0,0,0.0,0.0
52.5,-137.0,False,0,0,0.0,0.0
52.5,-136.5,False,0,0,0.0,0.0
52.5,-136.0,False,0,0,0.0,0.0
52.5,-135.5,False,0,0,0.0,0.0
52.5,-135.0,False,0,0,0.0,0.0
52.5,-134.5,False,0,0,0.0,0.0
52.5,-134.0,False,0,0,0.0,0.0
52.5,-133.5,False,0,0,0.0,0.0
52.5,-133.0,False,0,0,0.0,0.0
52.5,-132.5,False,0,0,0.0,0.0
52.5,-132.0,False,0,0,0.0,0.0
52.5,-131.5,True,1,1,0.6931471805599453,10.0
52.5,-131.0,False,0,0,0.0,0.0
52.5,-130.5,False,0,0,0.0,0.0
52.5,-130.0,False,0,0,0.0,0.0
52.5,-129.5,False,0,0,0.0,0.0
52.5,-129.0,True,0,0,0.0,40.0
52.5,-128.5,True,0,0,0.0,40.0
52.5,-128.0,True,1,1,0.6931471805599453,20.0
52.5,-127.5,True,1,1,1.6094379124341003,17.0
52.5,-127.0,True,1,1,2.5649493574615367,3.0
52.5,-126.5,True,1,1,3.4339872044851463,2.0
52.5,-126.0,True,1,1,3.6888794541139363,1.0
52.5,-125.5,True,1,1,4.3694478524670215,1.0
52.5,-125.0,True,1,1,4.0943445622221,1.0
52.5,-124.5,True,1,1,3.367295829986474,1.0
52.5,-124.0,True,1,1,3.258096538021482,4.0
52.5,-123.5,True,1,1,3.4965075614664802,2.0
52.5,-123.0,True,1,1,4.0943445622221,1.0
52.5,-122.5,True,1,1,5.375278407684165,1.0
52.5,-122.0,True,1,1,5.10594547390058,1.0
52.5,-121.5,True,1,1,4.9344739331306915,1.0
52.5,-121.0,True,1,1,5.293304824724492,1.0
52.5,-120.5,True,1,1,4.59511985013459,1.0
52.5,-120.0,True,1,1,4.276666119016055,1.0
52.5,-119.5,True,1,1,4.356708826689592,2.0
52.5,-119.0,True,1,1,4.983606621708336,1.0
52.5,-118.5,True,1,1,3.4339872044851463,1.0
52.5,-118.0,True,1,1,3.295836866004329,2.0
52.5,-117.5,True,1,1,2.3978952727983707,2.0
52.5,-117.0,True,1,1,1.9459101490553132,2.0
52.5,-116.5,True,1,1,4.532599493153256,1.0
52.5,-116.0,True,1,1,5.247024072160486,1.0
52.5,-115.5,True,1,1,5.605802066295998,1.0
52.5,-115.0,True,1,1,5.780743515792329,1.0
52.5,-114.5,True,1,1,2.6390573296152584,1.0
52.5,-114.0,True,1,1,0.0,40.0
52.5,-113.5,True,0,0,0.0,40.0
52.5,-113.0,True,0,0,0.0,40.0
52.5,-112.5,True,0,0,0.0,40.0
52.5,-112.0,True,1,1,0.6931471805599453,18.0
52.5,-111.5,True,0,0,0.0,40.0
52.5,-111.0,True,0,0,0.0,40.0
52.5,-110.5,True,0,0,0.0,40.0
52.5,-110.0,True,1,1,1.3862943611198906,4.0
52.5,-109.5,True,1,1,1.0986122886681098,2.0
52.5,-109.0,True,1,1,0.6931471805599453,16.0
52.5,-108.5,True,0,0,0.0,40.0
52.5,-108.0,True,1,1,1.3862943611198906,1.0
52.5,-107.5,True,1,1,2.1972245773362196,1.0
52.5,-107.0,True,1,1,2.995732273553991,1.0
52.5,-106.5,True,1,1,2.6390573296152584,1.0
52.5,-106.0,True,1,1,3.2188758248682006,3.0
52.5,-105.5,True,1,1,2.302585092994046,1.0
52.5,-105.0,True,1,1,1.0986122886681098,6.0
52.5,-104.5,True,1,1,1.0986122886681098,1.0
52.5,-104.0,True,1,1,1.0986122886681098,2.0
52.5,-103.5,True,1,1,2.3978952727983707,1.0
52.5,-103.0,True,1,1,2.302585092994046,1.0
52.5,-102.5,True,1,1,3.4657359027997265,1.0
52.5,-102.0,True,1,1,2.3978952727983707,1.0
52.5,-101.5,True,1,1,2.1972245773362196,2.0
52.5,-101.0,True,1,1,3.044522437723423,1.0
52.5,-100.5,True,1,1,3.332204510175204,1.0
52.5,-100.0,True,1,1,1.0986122886681098,9.0
52.5,-99.5,True,1,1,1.791759469228055,5.0
52.5,-99.0,True,1,1,2.4849066497880004,3.0
52.5,-98.5,True,1,1,1.791759469228055,16.0
52.5,-98.0,True,1,1,1.3862943611198906,15.0
52.5,-97.5,True,1,1,0.6931471805599453,15.0
52.5,-97.0,True,1,1,4.394449154672439,1.0
52.5,-96.5,True,1,1,4.007333185232471,1.0
52.5,-96.0,True,1,1,3.7612001156935624,1.0
52.5,-95.5,True,1,1,3.5263605246161616,1.0
52.5,-95.0,True,1,1,2.9444389791664403,2.0
52.5,-94.5,True,1,1,3.258096538021482,1.0
52.5,-94.0,True,1,1,4.454347296253507,1.0
52.5,-93.5,True,1,1,3.295836866004329,1.0
52.5,-93.0,True,1,1,3.8501476017100584,1.0
52.5,-92.5,True,1,1,3.258096538021482,1.0
52.5,-92.0,True,1,1,2.995732273553991,1.0
52.5,-91.5,True,1,1,3.4657359027997265,2.0
52.5,-91.0,True,1,1,2.70805020110221,5.0
52.5,-90.5,True,1,1,2.70805020110221,1.0
52.5,-90.0,True,1,1,2.8903717578961645,5.0
52.5,-89.5,True,1,1,3.2188758248682006,1.0
52.5,-89.0,True,1,1,1.9459101490553132,2.0
52.5,-88.5,True,1,1,2.772588722239781,1.0
52.5,-88.0,True,1,1,2.302585092994046,9.0
52.5,-87.5,True,1,1,2.772588722239781,3.0
52.5,-87.0,True,1,1,1.3862943611198906,3.0
52.5,-86.5,True,1,1,1.791759469228055,3.0
52.5,-86.0,True,1,1,2.1972245773362196,2.0
52.5,-85.5,True,1,1,0.6931471805599453,13.0
52.5,-85.0,True,1,1,1.0986122886681098,2.0
52.5,-84.5,True,1,1,1.6094379124341003,13.0
52.5,-84.0,True,1,1,1.3862943611198906,9.0
52.5,-83.5,True,1,1,0.0,35.0
52.5,-83.0,True,1,1,1.6094379124341003,2.0
52.5,-82.5,True,1,1,0.0,24.0
52.5,-82.0,True,1,1,1.0986122886681098,8.0
52.5,-81.5,True,1,1,1.0986122886681098,14.0
52.5,-81.0,False,0,0,0.0,0.0
52.5,-80.5,False,0,0,0.0,0.0
52.5,-80.0,False,0,0,0.0,0.0
52.5,-79.5,True,0,0,0.0,40.0
52.5,-79.0,False,0,0,0.0,0.0
52.5,-78.5,True,1,1,2.3978952727983707,3.0
52.5,-78.0,True,1,1,2.1972245773362196,3.0
52.5,-77.5,True,1,1,1.791759469228055,3.0
52.5,-77.0,True,1,1,2.0794415416798357,2.0
52.5,-76.5,True,1,1,2.3978952727983707,7.0
52.5,-76.0,True,1,1,2.4849066497880004,3.0
52.5,-75.5,True,1,1,1.3862943611198906,8.0
52.5,-75.0,True,1,1,1.791759469228055,2.0
52.5,-74.5,True,1,1,1.0986122886681098,11.0
52.5,-74.0,True,1,1,1.0986122886681098,10.0
52.5,-73.5,True,0,0,0.0,40.0
52.5,-73.0,True,1,1,1.791759469228055,8.0
52.5,-72.5,True,1,1,1.791759469228055,1.0
52.5,-72.0,True,1,1,1.791759469228055,2.0
52.5,-71.5,True,1,1,0.6931471805599453,13.0
52.5,-71.0,True,1,1,1.0986122886681098,2.0
52.5,-70.5,True,1,1,1.3862943611198906,1.0
52.5,-70.0,True,1,1,1.6094379124341003,2.0
52.5,-69.5,True,1,1,0.6931471805599453,13.0
52.5,-69.0,True,1,1,0.0,21.0
52.5,-68.5,True,1,1,0.6931471805599453,10.0
52.5,-68.0,True,1,1,1.6094379124341003,2.0
52.5,-67.5,True,1,1,2.4849066497880004,2.0
52.5,-67.0,True,1,1,2.302585092994046,2.0
52.5,-66.5,True,1,1,1.9459101490553132,2.0
52.5,-66.0,True,1,1,1.6094379124341003,3.0
52.5,-65.5,True,1,1,1.0986122886681098,7.0
52.5,-65.0,True,1,1,1.3862943611198906,2.0
52.5,-64.5,True,1,1,0.0,35.0
52.5,-64.0,True,1,1,0.6931471805599453,12.0
52.5,-63.5,True,1,1,0.6931471805599453,2.0
52.5,-63.0,True,1,1,0.0,30.0
52.5,-62.5,True,1,1,0.0,21.0
52.5,-62.0,True,1,1,1.3862943611198906,2.0
52.5,-61.5,True,1,1,0.0,27.0
52.5,-61.0,True,1,1,1.6094379124341003,2.0
52.5,-60.5,True,1,1,0.6931471805599453,11.0
52.5,-60.0,True,1,1,1.0986122886681098,2.0
52.5,-59.5,True,0,0,0.0,40.0
52.5,-59.0,True,1,1,0.6931471805599453,2.0
52.5,-58.5,True,1,1,1.791759469228055,6.0
52.5,-58.0,True,0,0,0.0,40.0
52.5,-57.5,True,1,1,0.6931471805599453,14.0
52.5,-57.0,True,1,1,1.3862943611198906,6.0
52.5,-56.5,True,1,1,2.1972245773362196,1.0
52.5,-56.0,True,1,1,1.0986122886681098,2.0
52.5,-55.5,False,0,0,0.0,0.0
52.5,-55.0,False,0,0,0.0,0.0
52.5,-54.5,False,0,0,0.0,0.0
52.5,-54.0,False,0,0,0.0,0.0
52.5,-53.5,False,0,0,0.0,0.0
52.5,-53.0,False,0,0,0.0,0.0
52.5,-52.5,False,0,0,0.0,0.0
53.0,-141.0,False,0,0,0.0,0.0
53.0,-140.5,False,0,0,0.0,0.0
53.0,-140.0,False,0,0,0.0,0.0
53.0,-139.5,False,0,0,0.0,0.0
53.0,-139.0,False,0,0,0.0,0.0
53.0,-138.5,False,0,0,0.0,0.0
53.0,-138.0,False,0,0,0.0,0.0
53.0,-137.5,False,0,0,0.0,0.0
53.0,-137.0,False,0,0,0.0,0.0
53.0,-136.5,False,0,0,0.0,0.0
53.0,-136.0,False,0,0,0.0,0.0
53.0,-135.5,False,0,0,0.0,0.0
53.0,-135.0,False,0,0,0.0,0.0
53.0,-134.5,False,0,0,0.0,0.0
53.0,-134.0,False,0,0,0.0,0.0
53.0,-133.5,False,0,0,0.0,0.0
53.0,-133.0,False,0,0,0.0,0.0
53.0,-132.5,True,1,1,0.0,31.0
53.0,-132.0,True,1,1,1.9459101490553132,1.0
53.0,-131.5,True,1,1,0.6931471805599453,15.0
53.0,-131.0,False,0,0,0.0,0.0
53.0,-130.5,False,0,0,0.0,0.0
53.0,-130.0,False,0,0,0.0,0.0
53.0,-129.5,True,1,1,0.0,36.0
53.0,-129.0,True,1,1,0.0,31.0
53.0,-128.5,True,1,1,0.0,36.0
53.0,-128.0,True,1,1,0.6931471805599453,3.0
53.0,-127.5,True,1,1,2.1972245773362196,3.0
53.0,-127.0,True,1,1,2.3978952727983707,3.0
53.0,-126.5,True,1,1,2.833213344056216,2.0
53.0,-126.0,True,1,1,2.833213344056216,2.0
53.0,-125.5,True,1,1,3.8066624897703196,1.0
53.0,-125.0,True,1,1,3.9889840465642745,1.0
53.0,-124.5,True,1,1,4.110873864173311,1.0
53.0,-124.0,True,1,1,3.8066624897703196,1.0
53.0,-123.5,True,1,1,4.477336814478207,1.0
53.0,-123.0,True,1,1,3.9889840465642745,1.0
53.0,-122.5,True,1,1,4.804021044733257,1.0
53.0,-122.0,True,1,1,4.02535169073515,2.0
53.0,-121.5,True,1,1,4.718498871295094,1.0
53.0,-121.0,True,1,1,4.343805421853684,1.0
53.0,-120.5,True,1,1,3.295836866004329,2.0
53.0,-120.0,True,1,1,3.871201010907891,1.0
53.0,-119.5,True,1,1,4.882801922586371,1.0
53.0,-119.0,True,1,1,3.8918202981106265,1.0
53.0,-118.5,True,1,1,2.8903717578961645,1.0
53.0,-118.0,True,1,1,5.10594547390058,1.0
53.0,-117.5,True,1,1,3.8918202981106265,1.0
53.0,-117.0,True,1,1,4.990432586778736,1.0
53.0,-116.5,True,1,1,4.553876891600541,2.0
53.0,-116.0,True,1,1,4.795790545596741,1.0
53.0,-115.5,True,1,1,5.572154032177765,1.0
53.0,-115.0,True,1,1,5.0238805208462765,1.0
53.0,-114.5,True,1,1,2.302585092994046,4.0
53.0,-114.0,True,0,0,0.0,40.0
53.0,-113.5,True,1,1,0.6931471805599453,1.0
53.0,-113.0,True,1,1,0.0,24.0
53.0,-112.5,True,1,1,0.6931471805599453,18.0
53.0,-112.0,True,0,0,0.0,40.0
53.0,-111.5,True,0,0,0.0,40.0
53.0,-111.0,True,0,0,0.0,40.0
53.0,-110.5,True,0,0,0.0,40.0
53.0,-110.0,True,1,1,1.0986122886681098,2.0
53.0,-109.5,True,1,1,2.302585092994046,2.0
53.0,-109.0,True,1,1,1.3862943611198906,5.0
53.0,-108.5,True,1,1,2.833213344056216,1.0
53.0,-108.0,True,1,1,1.0986122886681098,2.0
53.0,-107.5,True,1,1,0.6931471805599453,6.0
53.0,-107.0,True,1,1,2.9444389791664403,1.0
53.0,-106.5,True,1,1,3.6375861597263857,3.0
53.0,-106.0,True,1,1,5.117993812416755,1.0
53.0,-105.5,True,1,1,4.77912349311153,1.0
53.0,-105.0,True,1,1,4.31748811353631,1.0
53.0,-104.5,True,1,1,2.833213344056216,1.0
53.0,-104.0,True,1,1,1.6094379124341003,1.0
53.0,-103.5,True,1,1,1.791759469228055,4.0
53.0,-103.0,True,1,1,3.4011973816621555,1.0
53.0,-102.5,True,1,1,3.6375861597263857,1.0
53.0,-102.0,True,1,1,2.8903717578961645,1.0
53.0,-101.5,True,1,1,3.044522437723423,2.0
53.0,-101.0,True,1,1,3.091042453358316,1.0
53.0,-100.5,True,1,1,2.833213344056216,2.0
53.0,-100.0,True,1,1,3.6375861597263857,1.0
53.0,-99.5,True,1,1,3.295836866004329,1.0
53.0,-99.0,True,1,1,1.9459101490553132,5.0
53.0,-98.5,True,1,1,0.0,38.0
53.0,-98.0,True,1,1,0.0,37.0
53.0,-97.5,True,1,1,1.9459101490553132,6.0
53.0,-97.0,True,1,1,2.833213344056216,1.0
53.0,-96.5,True,1,1,2.772588722239781,1.0
53.0,-96.0,True,1,1,3.2188758248682006,1.0
53.0,-95.5,True,1,1,3.1780538303479458,1.0
53.0,-95.0,True,1,1,3.4657359027997265,1.0
53.0,-94.5,True,1,1,3.258096538021482,2.0
53.0,-94.0,True,1,1,2.9444389791664403,2.0
53.0,-93.5,True,1,1,4.382026634673881,1.0
53.0,-93.0,True,1,1,2.995732273553991,1.0
53.0,-92.5,True,1,1,3.1354942159291497,7.0
53.0,-92.0,True,1,1,2.833213344056216,4.0
53.0,-91.5,True,1,1,3.4339872044851463,1.0
53.0,-91.0,True,1,1,3.1780538303479458,1.0
53.0,-90.5,True,1,1,2.9444389791664403,1.0
53.0,-90.0,True,1,1,3.2188758248682006,1.0
53.0,-89.5,True,1,1,2.995732273553991,1.0
53.0,-89.0,True,1,1,2.8903717578961645,1.0
53.0,-88.5,True,1,1,2.5649493574615367,1.0
53.0,-88.0,True,1,1,1.9459101490553132,3.0
53.0,-87.5,True,1,1,3.5553480614894135,1.0
53.0,-87.0,True,1,1,2.0794415416798357,2.0
53.0,-86.5,True,1,1,1.791759469228055,1.0
53.0,-86.0,True,1,1,1.3862943611198906,8.0
53.0,-85.5,True,1,1,1.0986122886681098,11.0
53.0,-85.0,True,1,1,1.0986122886681098,13.0
53.0,-84.5,True,1,1,1.0986122886681098,13.0
53.0,-84.0,True,1,1,1.9459101490553132,2.0
53.0,-83.5,True,1,1,2.0794415416798357,3.0
53.0,-83.0,True,1,1,2.0794415416798357,1.0
53.0,-82.5,True,1,1,3.1780538303479458,1.0
53.0,-82.0,True,1,1,0.0,32.0
53.0,-81.5,True,0,0,0.0,40.0
53.0,-81.0,True,0,0,0.0,40.0
53.0,-80.5,False,0,0,0.0,0.0
53.0,-80.0,False,0,0,0.0,0.0
