cell_id,lat,lon,rep_date,agency,dist_km
54.5000_-118.0000,54.57889938,-118.20601654,2026-09-17T08:41:00,AB,15.682976137517759
54.5000_-118.0000,54.58288956,-118.20439911,2026-09-17T08:41:00,AB,15.842066433151082
55.0000_-118.5000,54.87108994,-118.4730072,2026-09-17T08:41:00,AB,14.183164963125538
55.0000_-118.5000,54.87065887,-118.48536682,2026-09-17T08:41:00,AB,14.158234509439454
54.0000_-114.5000,53.7616806,-114.43785858,2026-09-17T08:41:00,AB,26.407684177207106
53.5000_-115.5000,53.51644897,-115.55991364,2026-09-17T08:41:00,AB,4.310568637168254
55.0000_-118.5000,54.87350845,-118.48129272,2026-09-17T08:41:00,AB,13.866977366424488
55.0000_-118.5000,54.96754074,-118.44399261,2026-09-17T08:41:00,AB,4.994387850295547
55.0000_-118.5000,54.97090912,-118.43682098,2026-09-17T08:41:00,AB,5.083441237086863
52.5000_-114.5000,52.54122162,-114.40899658,2026-09-17T08:41:00,AB,7.600518230775449
55.0000_-118.5000,54.94462967,-118.28704834,2026-09-17T08:41:00,AB,14.683143055307973
54.0000_-114.5000,53.75551987,-114.43797302,2026-09-17T08:41:00,AB,27.073870813136885
55.0000_-118.5000,54.94503021,-118.27536774,2026-09-17T08:41:00,AB,15.337620617774649
54.5000_-118.0000,54.57748032,-118.19931793,2026-09-17T09:26:00,AB,15.242557596261406
54.5000_-118.0000,54.58174133,-118.19830322,2026-09-17T09:26:00,AB,15.453025630610618
55.0000_-118.5000,54.9699707,-118.42912292,2026-09-17T09:26:00,AB,5.529436237185344
55.0000_-118.5000,54.87171936,-118.46981049,2026-09-17T09:26:00,AB,14.140486219857044
53.5000_-109.5000,53.60025024,-109.45387268,2026-09-17T09:26:00,SK,11.393573021013284
55.0000_-118.5000,54.97048187,-118.43628693,2026-09-17T09:26:00,AB,5.138833568264279
55.0000_-118.5000,54.96709824,-118.43595886,2026-09-17T09:26:00,AB,5.393887879948509
55.0000_-119.0000,54.84159088,-118.95800018,2026-09-17T09:26:00,AB,17.504671300810454
55.0000_-118.5000,54.94588852,-118.27454376,2026-09-17T09:26:00,AB,15.348776104453362
54.0000_-114.5000,53.75690079,-114.43614197,2026-09-17T09:28:00,AB,26.94217840321427
49.0000_-121.0000,48.94715118,-121.05161285,2026-09-17T09:28:00,WA,6.987861991841106
51.0000_-114.0000,51.02642059,-114.01965332,2026-09-17T09:28:00,AB,3.223013313625539
53.0000_-115.5000,52.93304062,-115.71497345,2026-09-17T09:28:00,AB,16.03362360849694
53.5000_-115.5000,53.51401901,-115.5560379,2026-09-17T09:28:00,AB,3.97152672435362
53.5000_-115.5000,53.51781082,-115.55499268,2026-09-17T09:28:00,AB,4.089799803513282
55.0000_-118.5000,54.94544983,-118.27684021,2026-09-17T10:21:00,AB,15.23447323550135
55.0000_-118.5000,54.94438171,-118.27089691,2026-09-17T10:21:00,AB,15.624016397668878
54.0000_-114.5000,53.75864029,-114.43869781,2026-09-17T10:21:00,AB,26.72882580298404
54.5000_-118.0000,54.58052063,-118.1934967,2026-09-17T10:21:00,AB,15.12689000710371
55.0000_-118.5000,54.96981812,-118.43334961,2026-09-17T10:21:00,AB,5.328340059565141
55.0000_-119.0000,54.84162903,-118.95501709,2026-09-17T10:21:00,AB,17.52987404449424
54.5000_-117.5000,54.44427109,-117.47870636,2026-09-17T10:21:00,AB,6.243227429958212
54.0000_-114.5000,53.75708008,-114.43157196,2026-09-17T10:21:00,AB,26.969741851090205
55.0000_-118.5000,54.87226105,-118.47299194,2026-09-17T10:21:00,AB,14.056263214572274
49.0000_-121.0000,48.854599,-121.21984863,2026-09-17T10:24:00,WA,22.831817024901472
53.5000_-115.5000,53.51578903,-115.55092621,2026-09-17T10:24:00,AB,3.7511893812698003
51.5000_-114.0000,51.66400909,-114.14544678,2026-09-17T10:24:00,AB,20.655515156007812
52.5000_-114.5000,52.53948975,-114.41055298,2026-09-17T10:24:00,AB,7.403902987963987
49.0000_-121.0000,48.93038177,-121.04302979,2026-09-17T10:24:00,WA,8.35987342591966
49.0000_-121.0000,48.8536911,-121.2147522,2026-09-17T10:24:00,WA,22.642334073975437
49.0000_-121.0000,48.93128967,-121.04805756,2026-09-17T10:24:00,WA,8.413647854542067
49.0000_-121.0000,48.80176926,-121.16105652,2026-09-17T10:24:00,WA,25.017750294120617
