cell_id,lat,lon,rep_date,agency,dist_km
53.0000_-102.0000,52.89484024,-102.10408783,2026-09-24T16:03:00,SK,13.451703282260464
53.0000_-102.0000,52.89675903,-102.11872101,2026-09-24T16:03:00,SK,13.800836412830098
45.0000_-64.5000,45.05474091,-64.72779083,2026-09-24T17:00:00,NS,19.282781559235044
43.5000_-81.0000,43.73604965,-81.10507202,2026-09-24T17:02:00,ON,28.23534629361496
54.0000_-124.5000,54.10746002,-124.38523102,2026-09-24T17:41:00,BC,13.893217909480203
44.0000_-78.0000,44.10142899,-78.11215973,2026-09-24T17:56:00,ON,14.734697293024437
43.5000_-81.0000,43.73458099,-81.09924316,2026-09-24T17:56:00,ON,27.931100688582323
44.5000_-80.0000,44.25244904,-79.98053741,2026-09-24T17:56:00,ON,28.116522693558558
44.0000_-79.0000,43.83607101,-79.24255371,2026-09-24T17:56:00,ON,27.27842803742175
43.0000_-82.0000,42.92496109,-81.76592255,2026-09-24T17:56:00,ON,21.418482191233384
42.5000_-82.5000,42.28681946,-82.67064667,2026-09-24T17:56:00,ON,28.386422081693834
44.0000_-78.0000,44.09558868,-78.10466766,2026-09-24T17:56:00,ON,13.834081135902311
45.0000_-74.0000,45.09619141,-73.93987274,2026-09-24T17:56:00,QC,11.893649032287703
44.5000_-81.0000,44.62894058,-81.08846283,2026-09-24T17:56:00,ON,16.27128945647079
53.0000_-111.5000,53.02610016,-111.31448364,2026-09-24T18:07:56,AB,12.611472606141303
44.0000_-78.0000,44.09640884,-78.10246277,2026-09-24T18:41:00,ON,13.796616313312025
42.5000_-82.5000,42.28770828,-82.67137146,2026-09-24T18:41:00,ON,28.33035784355944
43.5000_-81.5000,43.61046982,-81.27754974,2026-09-24T18:41:00,ON,22.302873789964885
44.0000_-78.0000,44.09597015,-78.10780334,2026-09-24T18:41:00,ON,14.028343096312394
50.0000_-105.5000,50.13209152,-105.2527771,2026-09-24T18:43:00,SK,22.91202768375323
50.0000_-105.5000,50.13061905,-105.25759888,2026-09-24T18:43:00,SK,22.543720356980167
44.5000_-80.0000,44.25247955,-79.98256683,2026-09-24T18:43:00,ON,28.104255852640673
51.0000_-100.5000,51.13259125,-100.55869293,2026-09-24T18:43:00,MB,15.19897198583073
51.0000_-99.5000,50.96173859,-99.66351318,2026-09-24T18:43:00,MB,12.15824355223256
54.0000_-124.5000,54.10966492,-124.36618805,2026-09-24T19:09:47,BC,14.778067010431643
54.0000_-124.5000,54.1073761,-124.35112762,2026-09-24T19:09:47,BC,15.169237502483792
54.0000_-124.5000,54.11194229,-124.38123322,2026-09-24T19:09:47,BC,14.445429878493849
50.0000_-105.5000,50.13368988,-105.25418854,2026-09-24T19:40:00,SK,22.948267129064813
50.0000_-105.5000,50.12942886,-105.25826263,2026-09-24T19:40:00,SK,22.42310984981998
50.0000_-105.5000,50.13040161,-105.25276947,2026-09-24T19:40:00,SK,22.793636004163954
50.0000_-105.0000,50.13137054,-105.24729156,2026-09-24T19:40:00,SK,22.865001981519406
50.0000_-105.5000,50.12614059,-105.25684357,2026-09-24T19:40:00,SK,22.271216665272025
50.0000_-105.5000,50.12710953,-105.25135803,2026-09-24T19:40:00,SK,22.64358200784813
50.0000_-105.0000,50.12807846,-105.24588013,2026-09-24T19:40:00,SK,22.556868956615734
50.0000_-105.0000,50.12905884,-105.24038696,2026-09-24T19:40:00,SK,22.32294270108063
50.0000_-105.0000,50.12575912,-105.23898315,2026-09-24T19:40:00,SK,22.01356375557707
52.5000_-104.0000,52.68735886,-104.20144653,2026-09-24T19:40:00,SK,24.61217912085433
51.0000_-99.5000,50.96092987,-99.66001129,2026-09-24T19:40:00,MB,11.96165215732234
57.5000_-117.0000,57.5664711,-117.1530304,2026-09-24T19:42:00,AB,11.496199890000836
45.0000_-75.5000,44.91339874,-75.44584656,2026-09-24T19:47:00,ON,10.715864891107596
50.0000_-105.0000,50.13320923,-105.23857117,2026-09-24T20:23:00,SK,22.521509557413687
50.0000_-105.0000,50.13275146,-105.24552155,2026-09-24T20:23:00,SK,22.86564191458073
50.0000_-105.0000,50.1282692,-105.24482727,2026-09-24T20:23:00,SK,22.51184916881722
54.5000_-126.5000,54.53506851,-126.58551025,2026-09-24T20:25:00,BC,6.65511647604239
57.5000_-117.0000,57.569561,-117.15133667,2026-09-24T20:25:00,AB,11.634320299597608
54.0000_-109.0000,54.05459976,-109.15293884,2026-09-24T20:25:00,SK,11.528294481830569
53.0000_-111.5000,53.092659,-111.7245636,2026-09-24T20:25:00,AB,18.002019432974087
