cell_id,lat,lon,rep_date,agency,dist_km
50.0000_-121.5000,49.85385895,-121.50663757,2026-09-21T22:18:00,BC,16.205184077558062
50.0000_-121.5000,49.85403824,-121.51322937,2026-09-21T22:18:00,BC,16.206015034286818
49.0000_-124.5000,49.11700058,-124.64949036,2026-09-21T22:18:00,BC,16.98659849761261
48.5000_-124.0000,48.49036026,-123.76878357,2026-09-21T22:18:00,BC,17.156436999853536
49.0000_-124.5000,49.11698151,-124.65493774,2026-09-21T22:18:00,BC,17.24365174359324
48.5000_-124.0000,48.48386002,-123.76701355,2026-09-21T22:18:00,BC,17.348648652993894
48.5000_-124.0000,48.4903717,-123.77655029,2026-09-21T22:18:00,BC,16.582354032630924
49.5000_-121.0000,49.69150162,-121.24739075,2026-09-21T22:18:00,BC,27.749324677969824
49.5000_-121.0000,49.68915939,-121.24223328,2026-09-21T22:18:00,BC,27.31168804904767
49.0000_-121.0000,48.78583145,-121.12782288,2026-09-21T22:18:00,WA,25.605823046286673
49.0000_-121.0000,48.80747986,-121.12732697,2026-09-21T22:18:00,WA,23.364976125038986
49.0000_-121.0000,48.80770111,-121.13680267,2026-09-21T22:18:00,WA,23.62899600848636
49.0000_-121.0000,48.7792511,-121.15426636,2026-09-21T22:18:00,WA,27.041804667193333
49.0000_-121.0000,48.79246902,-121.10336304,2026-09-21T22:18:00,WA,24.30142774018977
49.0000_-121.0000,48.77853012,-121.12483978,2026-09-21T22:18:00,WA,26.286928572698667
50.0000_-122.0000,50.10519028,-121.81614685,2026-09-21T22:18:00,BC,17.544977416136756
49.0000_-121.0000,48.7862587,-121.14562988,2026-09-21T22:18:00,WA,26.06909718660671
49.0000_-121.0000,48.79454041,-121.19114685,2026-09-21T22:18:00,WA,26.81538557101492
50.0000_-121.5000,49.85060883,-121.50544739,2026-09-21T22:18:00,BC,16.563146393307427
49.0000_-124.5000,49.02624893,-124.54238129,2026-09-21T22:18:00,BC,4.2580997760921635
49.0000_-121.0000,49.0854187,-121.07830048,2026-09-21T22:18:00,BC,11.08913163584391
50.0000_-121.5000,49.85116959,-121.53000641,2026-09-21T22:18:00,BC,16.635535361202795
48.5000_-124.0000,48.48384857,-123.75795746,2026-09-21T22:18:00,BC,18.016000918324394
48.5000_-123.5000,48.49032974,-123.74899292,2026-09-21T22:18:00,BC,18.470683504513886
50.0000_-122.0000,50.10261154,-121.81452179,2026-09-21T22:18:00,BC,17.44462549990386
61.5000_-122.0000,61.71910095,-121.8655777,2026-09-21T22:22:00,NT,24.685695620465452
61.5000_-123.0000,61.39031982,-122.93665314,2026-09-21T22:22:00,NT,12.307971779162866
61.5000_-123.0000,61.38446045,-122.9605484,2026-09-21T22:22:00,NT,12.662517538845405
62.0000_-122.0000,61.76829147,-121.90725708,2026-09-21T22:22:00,NT,25.497702207959943
61.5000_-123.0000,61.39073181,-122.94803619,2026-09-21T22:22:00,NT,12.120710405944878
61.5000_-123.0000,61.3970108,-122.93567657,2026-09-21T22:22:00,NT,11.626314059442825
62.0000_-122.0000,61.76889038,-121.92112732,2026-09-21T22:22:00,NT,25.31189824654125
61.5000_-123.0000,61.39661026,-122.92442322,2026-09-21T22:22:00,NT,11.847298131916636
61.5000_-123.0000,61.38991928,-122.92542267,2026-09-21T22:22:00,NT,12.516749431641333
62.0000_-122.5000,61.77603912,-122.58995819,2026-09-21T22:22:00,NT,24.64797435354884
49.0000_-115.0000,48.72389984,-114.84329987,2026-09-21T22:48:00,MT,32.80404702880354
51.5000_-116.0000,51.55192947,-116.16303253,2026-09-21T22:50:00,AB,12.589754477979922
49.0000_-121.0000,49.20045853,-121.1832428,2026-09-21T22:50:00,BC,25.99090585116767
50.0000_-121.5000,49.85652161,-121.54026031,2026-09-21T22:50:00,BC,16.16181905144696
49.5000_-121.5000,49.68899155,-121.31524658,2026-09-21T22:50:00,BC,24.84844426508309
49.5000_-121.5000,49.67943954,-121.31285858,2026-09-21T22:50:00,BC,24.057941965529384
49.0000_-121.0000,48.78733063,-121.12754822,2026-09-21T22:50:00,WA,25.443153076045427
49.0000_-120.5000,48.8429184,-120.61358643,2026-09-21T22:50:00,WA,19.356692160151844
49.0000_-121.0000,49.09994888,-120.97589111,2026-09-21T22:50:00,BC,11.252050135135379
49.0000_-121.0000,49.09072876,-120.97180176,2026-09-21T22:50:00,BC,10.296623179418798
49.0000_-121.0000,49.0820694,-121.07248688,2026-09-21T22:50:00,BC,10.5523718230981
49.0000_-120.5000,48.8228302,-120.66883087,2026-09-21T22:50:00,WA,23.274945314234863
49.0000_-120.5000,48.83386993,-120.60910797,2026-09-21T22:50:00,WA,20.137974717299716
50.0000_-121.0000,49.77801895,-121.24138641,2026-09-21T22:50:00,BC,30.07337824031888
49.0000_-121.0000,48.77524948,-121.13799286,2026-09-21T22:50:00,WA,26.976757343937237
49.0000_-121.0000,49.11558151,-121.02184296,2026-09-21T22:50:00,BC,12.949783307270398
49.0000_-121.0000,49.10924149,-120.97949982,2026-09-21T22:50:00,BC,12.238302466876858
49.0000_-121.0000,48.77275085,-121.15119171,2026-09-21T22:50:00,WA,27.60949152526106
49.5000_-118.0000,49.43183136,-118.056427,2026-09-21T22:50:00,BC,8.599252066468654
50.0000_-121.0000,50.14805984,-121.18154907,2026-09-21T22:50:00,BC,20.894719734088053
48.5000_-124.0000,48.48239899,-123.78552246,2026-09-21T22:50:00,BC,16.005283340798737
48.5000_-124.0000,48.47592163,-123.76161957,2026-09-21T22:50:00,BC,17.859001215963186
49.5000_-118.0000,49.44049072,-118.05943298,2026-09-21T22:50:00,BC,7.882767398520004
51.5000_-116.0000,51.55384064,-116.14871979,2026-09-21T22:50:00,AB,11.825761681780632
51.5000_-116.0000,51.54317856,-116.15992737,2026-09-21T22:50:00,AB,11.986181483873144
51.0000_-118.5000,51.09589005,-118.30571747,2026-09-21T22:50:00,BC,17.175034770123506
53.0000_-110.0000,53.24356842,-109.98078156,2026-09-21T22:50:00,SK,26.758796975485406
49.0000_-121.0000,49.07886887,-121.08975983,2026-09-21T22:50:00,BC,10.952791780388242
49.0000_-121.0000,48.79018021,-121.11239624,2026-09-21T22:50:00,WA,24.756368064749612
49.0000_-121.0000,48.78454971,-121.1423111,2026-09-21T22:50:00,WA,26.144635850530282
62.0000_-120.5000,61.91152954,-120.70266724,2026-09-21T22:54:00,NT,14.070129163900909
61.5000_-122.0000,61.7206192,-121.86148071,2026-09-21T22:54:00,NT,24.90290051691181
62.0000_-122.5000,61.77817917,-122.60344696,2026-09-21T22:54:00,NT,24.55928121592632
62.0000_-120.5000,62.02503967,-120.69029999,2026-09-21T22:54:00,NT,10.041893641398772
62.0000_-122.0000,61.81568909,-121.93215942,2026-09-21T22:54:00,NT,20.227245207199577
62.0000_-122.0000,61.80474854,-121.94039154,2026-09-21T22:54:00,NT,21.330043268469197
61.5000_-122.0000,61.71809006,-121.87988281,2026-09-21T22:54:00,NT,24.383579991898813
61.5000_-122.0000,61.70949936,-121.8746109,2026-09-21T22:54:00,NT,23.559376583498295
61.5000_-123.0000,61.38742828,-122.9610672,2026-09-21T22:54:00,NT,12.341389216976713
61.5000_-123.0000,61.39001846,-122.94338989,2026-09-21T22:54:00,NT,12.251286843834075
61.5000_-123.0000,61.34159851,-123.00164032,2026-09-21T22:54:00,NT,17.132982338703727
61.5000_-121.5000,61.56079102,-121.37436676,2026-09-21T22:54:00,NT,9.236227882911377
61.5000_-122.5000,61.35754013,-122.70231628,2026-09-21T22:54:00,NT,18.6354517069083
62.0000_-120.5000,62.02259064,-120.70974731,2026-09-21T22:54:00,NT,10.934986499475974
62.0000_-122.0000,61.76177979,-121.91396332,2026-09-21T22:54:00,NT,26.13034486786647
62.0000_-122.5000,61.76966858,-122.5980072,2026-09-21T22:54:00,NT,25.402892656160297
61.5000_-123.0000,61.40365982,-122.91346741,2026-09-21T22:54:00,NT,11.342083332667999
61.5000_-123.0000,61.39260101,-122.92569733,2026-09-21T22:54:00,NT,12.236630908246882
61.5000_-123.0000,61.39519119,-122.90802002,2026-09-21T22:54:00,NT,12.295660286153492
61.5000_-123.0000,61.39776993,-122.89034271,2026-09-21T22:54:00,NT,12.429385324130932
61.5000_-123.0000,61.40034866,-122.87265015,2026-09-21T22:54:00,NT,12.634692892021846
62.0000_-122.5000,61.77222824,-122.57993317,2026-09-21T22:54:00,NT,24.96436109738583
62.0000_-122.0000,61.77037811,-121.91925812,2026-09-21T22:54:00,NT,25.168503984869126
61.5000_-123.0000,61.414711,-122.90120697,2026-09-21T22:54:00,NT,10.547094595860635
61.5000_-123.0000,61.40106964,-122.93115234,2026-09-21T22:54:00,NT,11.278154782136184
61.5000_-122.0000,61.73601151,-121.89807129,2026-09-21T22:54:00,NT,26.057745922583223
63.0000_-120.5000,62.93207932,-120.6979599,2026-09-21T22:54:00,NT,12.195476886836579
53.0000_-110.0000,53.24536896,-109.96231079,2026-09-22T02:56:00,SK,27.040926345560543
53.0000_-110.0000,53.24201965,-109.9801178,2026-09-22T02:56:00,SK,26.591215044891666
61.5000_-123.0000,61.40396881,-122.91718292,2026-09-22T03:00:00,NT,11.236593482687933
61.5000_-123.0000,61.3949585,-122.95184326,2026-09-22T03:00:00,NT,11.631505224446212
61.5000_-123.0000,61.41296005,-122.88256073,2026-09-22T03:00:00,NT,11.206004035195079
49.5000_-121.0000,49.68336105,-121.24049377,2026-09-22T04:32:00,BC,26.739691797470012
49.5000_-121.0000,49.68239975,-121.21661377,2026-09-22T04:32:00,BC,25.57115167071203
49.0000_-121.0000,48.92610931,-121.03713989,2026-09-22T04:32:00,WA,8.65690015192297
49.0000_-121.0000,49.10263062,-120.96437836,2026-09-22T04:32:00,BC,11.704544221071941
49.0000_-121.0000,49.0917511,-120.96218109,2026-09-22T04:32:00,BC,10.569746197964848
49.0000_-121.0000,49.10116959,-120.9826889,2026-09-22T04:32:00,BC,11.319863339659644
49.0000_-121.0000,48.80548096,-121.13092804,2026-09-22T04:32:00,WA,23.675034718615287
49.0000_-121.0000,48.79460907,-121.13020325,2026-09-22T04:32:00,WA,24.76579210914239
49.0000_-121.0000,48.78358078,-121.13153076,2026-09-22T04:32:00,WA,25.93912695048885
49.0000_-120.5000,48.81937027,-120.6783371,2026-09-22T04:32:00,WA,23.975150250605743
49.5000_-121.0000,49.67419052,-121.21736145,2026-09-22T04:32:00,BC,24.89143106484455
49.0000_-121.0000,49.0929718,-121.08397675,2026-09-22T04:32:00,BC,12.022465873569248
49.0000_-121.0000,48.79262924,-121.15451813,2026-09-22T04:32:00,WA,25.70442034788744
49.0000_-121.0000,48.78165054,-121.1553421,2026-09-22T04:32:00,WA,26.832779428524628
49.0000_-121.0000,48.8158493,-121.13758087,2026-09-22T04:32:00,WA,22.835983677694593
49.0000_-121.0000,48.81732178,-121.11972809,2026-09-22T04:32:00,WA,22.13795269533653
49.0000_-120.5000,48.83050156,-120.67888641,2026-09-22T04:32:00,WA,22.968871139122907
48.5000_-124.0000,48.48546982,-123.76818085,2026-09-22T04:32:00,BC,17.24457661478837
49.0000_-121.0000,48.77653885,-121.17167664,2026-09-22T04:32:00,WA,27.869914137332945
49.0000_-120.5000,48.82089996,-120.65857697,2026-09-22T04:32:00,WA,23.069283041170245
56.0000_-105.5000,55.79368973,-105.47981262,2026-09-22T04:34:03,SK,22.52190877719897
56.0000_-105.5000,55.78549194,-105.47943115,2026-09-22T04:34:03,SK,23.41563149784546
56.0000_-105.5000,55.7824707,-105.44174194,2026-09-22T04:34:03,SK,23.97813730984927
56.0000_-105.5000,55.78398514,-105.46060944,2026-09-22T04:34:03,SK,23.669290623047306
56.0000_-105.5000,55.79064941,-105.44216919,2026-09-22T04:34:03,SK,23.092666180246475
58.0000_-116.0000,57.99806976,-116.19203186,2026-09-22T04:35:01,AB,11.072466923693595
61.5000_-123.0000,61.41463089,-122.89855957,2026-09-22T04:36:00,NT,10.621738016664715
