cell_id,lat,lon,rep_date,agency,dist_km
49.0000_-98.5000,49.06726837,-98.71392059,2026-09-20T19:13:00,MB,17.336979501634644
50.0000_-121.5000,49.97838974,-121.33942413,2026-09-20T19:14:41,BC,11.719675358293323
50.0000_-121.5000,49.97729111,-121.35944366,2026-09-20T19:14:41,BC,10.352739533309357
50.0000_-121.5000,49.96925735,-121.34781647,2026-09-20T19:14:41,BC,11.395202667111969
56.0000_-105.5000,55.78018188,-105.44210052,2026-09-20T19:15:00,SK,24.221721104068084
56.0000_-120.5000,55.87221909,-120.57489014,2026-09-20T19:17:00,BC,14.661289696399937
50.0000_-121.0000,49.81653976,-121.20973969,2026-09-20T20:00:00,BC,25.27819159559879
50.0000_-121.0000,50.15105057,-121.18206024,2026-09-20T20:00:00,BC,21.177764618199
56.0000_-105.5000,55.77967072,-105.43855286,2026-09-20T20:00:00,SK,24.309555158291694
54.0000_-113.0000,53.82384109,-113.09340668,2026-09-20T20:00:00,AB,20.213843366117473
54.0000_-113.0000,53.82180023,-113.1051178,2026-09-20T20:00:00,AB,20.66385287017651
54.0000_-113.0000,53.82485962,-113.0875473,2026-09-20T20:00:00,AB,19.996870426227712
54.0000_-113.0000,53.82059097,-113.09176636,2026-09-20T20:00:00,AB,20.5230179327
54.0000_-113.0000,53.81753159,-113.10932922,2026-09-20T20:00:00,AB,21.195340065620503
50.0000_-121.5000,49.85890961,-121.53481293,2026-09-20T20:55:00,BC,15.835397933111365
50.0000_-121.5000,49.85242844,-121.53238678,2026-09-20T20:55:00,BC,16.5201725446833
50.0000_-121.5000,49.85810089,-121.54004669,2026-09-20T20:55:00,BC,15.986807241477715
49.0000_-124.5000,49.02420044,-124.54303741,2026-09-20T20:55:00,BC,4.141718232951203
49.5000_-118.0000,49.43264008,-118.05476379,2026-09-20T20:55:00,BC,8.46330143219312
49.5000_-121.5000,49.68936157,-121.25219727,2026-09-20T20:55:00,BC,27.58748843108171
49.5000_-121.5000,49.68389893,-121.31080627,2026-09-20T20:55:00,BC,24.55057288344646
49.0000_-121.0000,48.9378891,-121.03382111,2026-09-20T20:55:00,WA,7.338649016647043
49.0000_-121.0000,48.93061066,-121.03663635,2026-09-20T20:55:00,WA,8.170812874211144
49.0000_-121.0000,49.09043884,-120.97575378,2026-09-20T20:55:00,BC,10.210969733765513
49.0000_-121.0000,48.92580032,-121.04569244,2026-09-20T20:55:00,WA,8.905495849589057
49.0000_-121.0000,48.94269943,-121.02462769,2026-09-20T20:55:00,WA,6.623269994515026
49.0000_-121.0000,49.08855057,-121.07850647,2026-09-20T20:55:00,BC,11.396235951075017
50.0000_-121.0000,49.8194809,-121.20794678,2026-09-20T20:55:00,BC,24.93944468146108
50.0000_-121.0000,49.8162384,-121.20678711,2026-09-20T20:55:00,BC,25.180278301258113
49.5000_-118.0000,49.43532944,-118.0618515,2026-09-20T20:55:00,BC,8.460289846661805
49.5000_-118.0000,49.43944931,-118.05728149,2026-09-20T20:55:00,BC,7.897165109908569
49.0000_-121.0000,48.93463135,-121.03269958,2026-09-20T20:55:00,WA,7.654686389662084
49.0000_-121.0000,48.93138123,-121.03156281,2026-09-20T20:55:00,WA,7.974377328137795
49.5000_-121.5000,49.68714142,-121.31202698,2026-09-20T20:55:00,BC,24.801831000829583
49.5000_-121.5000,49.69599915,-121.29873657,2026-09-20T20:55:00,BC,26.149199665390693
49.5000_-121.5000,49.69520187,-121.30399323,2026-09-20T20:55:00,BC,25.866601073564304
49.5000_-121.5000,49.68310928,-121.31603241,2026-09-20T20:55:00,BC,24.269688793076345
49.0000_-121.0000,49.08084106,-120.99404144,2026-09-20T20:55:00,BC,8.9995177717847
49.0000_-121.0000,49.09120178,-120.97065735,2026-09-20T20:55:00,BC,10.365133052612592
49.0000_-124.5000,49.02746964,-124.54485321,2026-09-20T20:55:00,BC,4.482833999095318
49.5000_-118.0000,49.43603897,-118.05605316,2026-09-20T20:55:00,BC,8.177536911514705
49.5000_-121.0000,49.67216873,-121.20733643,2026-09-20T20:55:00,BC,24.265449611650478
49.0000_-121.0000,49.1009407,-120.97408295,2026-09-20T20:55:00,BC,11.38220216338126
51.5000_-113.5000,51.73033142,-113.45497894,2026-09-20T20:55:00,AB,25.575306147971663
48.5000_-124.0000,48.44239044,-124.12243652,2026-09-20T20:55:00,BC,11.113726318937934
48.5000_-123.5000,48.60681152,-123.39909363,2026-09-20T20:55:00,BC,14.044875601196258
55.0000_-118.5000,54.96833038,-118.42662811,2026-09-20T20:55:00,AB,5.762171999111015
56.0000_-105.5000,55.78007889,-105.44042969,2026-09-20T20:57:00,SK,24.248020492156126
56.0000_-105.5000,55.78004837,-105.43218994,2026-09-20T20:57:00,SK,24.33237306235848
50.0000_-121.5000,49.85643005,-121.53278351,2026-09-20T21:40:00,BC,16.085129148278725
50.0000_-121.5000,49.85134125,-121.53289032,2026-09-20T21:40:00,BC,16.644585429792652
50.0000_-121.5000,49.85599899,-121.54203033,2026-09-20T21:40:00,BC,16.241811902536533
49.0000_-124.5000,49.02677917,-124.54370117,2026-09-20T21:40:00,BC,4.368858577989147
50.0000_-121.5000,49.86111069,-121.54144287,2026-09-20T21:40:00,BC,15.677208134910803
49.5000_-118.0000,49.43703842,-118.05413818,2026-09-20T21:40:00,BC,8.012699972537671
49.5000_-118.0000,49.43690109,-118.06182861,2026-09-20T21:40:00,BC,8.311773697599087
49.5000_-118.0000,49.43682098,-118.0664978,2026-09-20T21:40:00,BC,8.505706712341823
49.5000_-118.0000,49.44092178,-118.06706238,2026-09-20T21:40:00,BC,8.158398017407182
49.5000_-121.0000,49.67274094,-121.2068634,2026-09-20T21:40:00,BC,24.294419878393388
49.5000_-121.5000,49.68381119,-121.31504822,2026-09-20T21:40:00,BC,24.373649011935953
49.5000_-121.5000,49.69477081,-121.29797363,2026-09-20T21:40:00,BC,26.06681789861863
49.5000_-121.5000,49.69456863,-121.30303955,2026-09-20T21:40:00,BC,25.84561009137598
49.0000_-121.0000,48.93254089,-121.03495789,2026-09-20T21:40:00,WA,7.927754227275207
49.0000_-121.0000,49.0917511,-120.97812653,2026-09-20T21:40:00,BC,10.326400562142998
49.0000_-121.0000,49.0921402,-120.96891022,2026-09-20T21:40:00,BC,10.494128310212327
49.0000_-121.0000,49.08079147,-120.9925766,2026-09-20T21:40:00,BC,8.999832495681767
49.0000_-121.0000,48.79745102,-121.19371796,2026-09-20T21:40:00,WA,26.63965186781454
49.0000_-121.0000,48.9307518,-121.02999878,2026-09-20T21:40:00,WA,8.009247623886958
50.0000_-121.5000,49.85663986,-121.52802277,2026-09-20T21:40:00,BC,16.01591537367262
48.5000_-124.0000,48.44451141,-124.12107849,2026-09-20T21:40:00,BC,10.895703475941442
49.0000_-121.0000,49.08750153,-121.07998657,2026-09-20T21:40:00,BC,11.351008116415342
49.0000_-121.0000,48.9357605,-121.03354645,2026-09-20T21:40:00,WA,7.5554146520958705
61.5000_-121.5000,61.56766891,-121.50479889,2026-09-20T22:14:00,NT,7.322741701327215
54.0000_-125.0000,54.20764923,-124.84233093,2026-09-20T22:14:00,BC,24.888041586362707
56.0000_-105.5000,55.77835846,-105.42838287,2026-09-20T22:14:00,SK,24.55454524942935
53.5000_-124.0000,53.55247116,-123.96845245,2026-09-20T22:14:00,BC,6.109744158507953
50.0000_-121.5000,49.94435883,-121.28249359,2026-09-20T23:50:00,BC,16.72451039306632
50.0000_-121.0000,49.94649124,-121.24403381,2026-09-20T23:50:00,BC,18.42233333696693
49.0000_-121.0000,49.08317947,-120.97560883,2026-09-20T23:50:00,BC,9.419234915282074
49.0000_-121.0000,48.7746582,-121.16822052,2026-09-20T23:50:00,WA,27.944008092050566
49.0000_-120.5000,48.8152504,-120.6411972,2026-09-20T23:50:00,WA,23.01391846061369
49.0000_-121.0000,48.77669144,-121.12962341,2026-09-20T23:50:00,WA,26.602354482854967
49.0000_-121.0000,48.78427124,-121.1219635,2026-09-20T23:50:00,WA,25.614255368195177
50.0000_-121.5000,49.95407104,-121.25688934,2026-09-20T23:50:00,BC,18.104471461335006
49.0000_-121.0000,49.09690857,-120.97827148,2026-09-20T23:50:00,BC,10.8916458615622
57.0000_-122.5000,56.99779892,-122.65071869,2026-09-20T23:52:00,BC,8.949551880657332
50.0000_-121.5000,49.85372925,-121.5432663,2026-09-21T03:53:00,BC,16.50554133015627
50.0000_-121.5000,49.8563118,-121.5280304,2026-09-21T03:53:00,BC,16.052070087664433
49.0000_-121.0000,48.78660965,-121.13497925,2026-09-21T03:53:00,WA,25.72270371748273
49.0000_-121.0000,48.94258881,-121.03572845,2026-09-21T03:53:00,WA,6.9004979933675905
49.0000_-121.0000,48.94506836,-121.0211792,2026-09-21T03:53:00,WA,6.30328856037735
49.0000_-121.0000,48.93746948,-121.02645111,2026-09-21T03:53:00,WA,7.219489058260289
49.0000_-121.0000,49.10416031,-120.97760773,2026-09-21T03:53:00,BC,11.696455710573847
49.0000_-121.0000,49.08657837,-121.08265686,2026-09-21T03:53:00,BC,11.365741827071604
49.0000_-121.0000,49.09508896,-120.97425079,2026-09-21T03:53:00,BC,10.739149999542073
49.0000_-121.0000,49.09767914,-120.95868683,2026-09-21T03:53:00,BC,11.272815534980568
49.0000_-121.0000,48.79323959,-121.15329742,2026-09-21T03:53:00,WA,25.603981708974246
49.5000_-118.0000,49.44001007,-118.05834961,2026-09-21T03:53:00,BC,7.885321321244217
49.5000_-118.0000,49.43133163,-118.05545807,2026-09-21T03:53:00,BC,8.615259085931969
49.0000_-121.0000,48.92858124,-121.02165222,2026-09-21T03:53:00,WA,8.100233760125152
49.0000_-121.0000,48.7842598,-121.14877319,2026-09-21T03:53:00,WA,26.36690557303888
49.0000_-121.0000,48.93984985,-121.01225281,2026-09-21T03:53:00,WA,6.749922130507733
49.0000_-120.5000,48.82461929,-120.67984009,2026-09-21T03:53:00,WA,23.548810441793126
49.0000_-120.5000,48.82714081,-120.66475677,2026-09-21T03:53:00,WA,22.70950769850104
49.0000_-121.0000,48.92562103,-121.03954315,2026-09-21T03:53:00,WA,8.76505640535154
