cell_id,lat,lon,rep_date,agency,dist_km
42.0000_-83.0000,42.08892822,-83.42237854,2026-09-22T07:54:00,MI,37.53201151926781
49.0000_-103.5000,48.76573944,-103.27731323,2026-09-22T07:54:00,ND,30.761905181113466
49.0000_-103.0000,48.63071823,-103.23401642,2026-09-22T07:54:00,ND,44.549768633364884
49.0000_-103.5000,48.80430984,-103.32454681,2026-09-22T07:54:00,ND,25.28929350469694
49.0000_-103.5000,48.80855179,-103.32385254,2026-09-22T07:54:00,ND,24.910084222300576
49.0000_-103.5000,48.58943176,-103.40490723,2026-09-22T07:54:00,ND,46.22606054049502
49.0000_-103.5000,48.58483887,-103.40280151,2026-09-22T07:54:00,ND,46.75528027242898
49.0000_-102.5000,48.87387085,-102.54382324,2026-09-22T07:54:00,ND,14.392927706200837
61.5000_-121.5000,61.56319046,-121.38902283,2026-09-22T08:45:00,NT,8.918488250416901
61.5000_-121.5000,61.56298065,-121.38205719,2026-09-22T08:45:00,NT,9.136795581215962
51.0000_-118.5000,51.09429932,-118.32628632,2026-09-22T08:50:00,BC,15.957078185874504
49.0000_-102.5000,48.47689056,-102.5774765,2026-09-22T08:50:00,ND,58.51054663565562
49.0000_-103.5000,48.58692932,-103.40093231,2026-09-22T08:50:00,ND,46.546476694242955
49.0000_-103.5000,48.76314163,-103.27702332,2026-09-22T08:50:00,ND,31.018758051910723
49.0000_-103.5000,48.76387024,-103.2828598,2026-09-22T08:50:00,ND,30.725559638217558
49.0000_-103.5000,48.80847931,-103.3242569,2026-09-22T08:50:00,ND,24.9016248480662
49.0000_-103.0000,48.62107086,-102.7922821,2026-09-22T08:50:00,ND,44.84916727144334
51.5000_-97.5000,51.37673187,-97.6129303,2026-09-22T08:50:00,MB,15.66533016990075
61.5000_-123.0000,61.39871979,-122.91754913,2026-09-22T09:32:00,NT,11.75661963714081
61.5000_-123.0000,61.37998962,-122.98503876,2026-09-22T09:32:00,NT,13.003307976161452
61.5000_-123.0000,61.39432144,-122.94445801,2026-09-22T09:32:00,NT,11.786242544274787
61.5000_-123.0000,61.39889145,-122.92414093,2026-09-22T09:32:00,NT,11.619574145403158
61.5000_-123.0000,61.4031105,-122.89096069,2026-09-22T09:32:00,NT,11.902997251433836
61.5000_-123.0000,61.38460159,-122.96514893,2026-09-22T09:32:00,NT,12.61116006618753
61.5000_-123.0000,61.38866043,-122.92537689,2026-09-22T09:32:00,NT,12.647086287223603
61.5000_-123.0000,61.38883972,-122.93196106,2026-09-22T09:32:00,NT,12.528507946949142
61.5000_-123.0000,61.40840912,-122.89688873,2026-09-22T09:32:00,NT,11.252679461558849
61.5000_-123.0000,61.39570999,-122.9151535,2026-09-22T09:32:00,NT,12.105060690107013
61.5000_-121.5000,61.55918884,-121.40860748,2026-09-22T09:32:00,NT,7.952887325327588
61.5000_-121.5000,61.56274033,-121.37402344,2026-09-22T09:32:00,NT,9.399578552462595
61.5000_-121.5000,61.55659866,-121.40231323,2026-09-22T09:32:00,NT,7.9319446217488
61.5000_-121.5000,61.56029129,-121.36765289,2026-09-22T09:32:00,NT,9.44556797753554
61.5000_-121.5000,61.56069183,-121.37893677,2026-09-22T09:32:00,NT,9.064286984385838
61.5000_-121.5000,61.55699158,-121.41359711,2026-09-22T09:32:00,NT,7.609112855631371
61.5000_-123.0000,61.40383148,-122.9169693,2026-09-22T09:32:00,NT,11.254547603502456
61.5000_-123.0000,61.3842392,-122.95220184,2026-09-22T09:32:00,NT,12.762873016897238
61.5000_-123.0000,61.38441849,-122.9586792,2026-09-22T09:32:00,NT,12.68296806349252
61.5000_-123.0000,61.40858078,-122.90335083,2026-09-22T09:32:00,NT,11.081346497486082
61.5000_-123.0000,61.38901901,-122.93852997,2026-09-22T09:32:00,NT,12.418394032622723
61.5000_-122.0000,61.71651077,-121.86492157,2026-09-22T09:32:00,NT,24.42664620752707
61.5000_-122.0000,61.74240112,-121.89595795,2026-09-22T09:32:00,NT,26.756370897858815
61.5000_-123.0000,61.40805054,-122.88411713,2026-09-22T09:32:00,NT,11.614106417831644
61.5000_-123.0000,61.40821838,-122.89047241,2026-09-22T09:32:00,NT,11.431884219756967
61.5000_-123.0000,61.41477966,-122.8555069,2026-09-22T09:32:00,NT,11.86967673807926
61.5000_-123.0000,61.41492844,-122.86180878,2026-09-22T09:32:00,NT,11.65419225575182
61.5000_-123.0000,61.41508865,-122.86810303,2026-09-22T09:32:00,NT,11.443215346226088
61.5000_-123.0000,61.41524887,-122.87439728,2026-09-22T09:32:00,NT,11.237751088248249
61.5000_-123.0000,61.40787125,-122.8777771,2026-09-22T09:32:00,NT,11.803339234995683
61.5000_-121.5000,61.56703949,-121.48652649,2026-09-22T09:32:00,NT,7.283770760430807
61.5000_-121.5000,61.56747055,-121.49784851,2026-09-22T09:32:00,NT,7.2979418704538235
61.5000_-121.5000,61.57236099,-121.49712372,2026-09-22T09:32:00,NT,7.827405159261465
61.5000_-121.5000,61.58298874,-121.51831055,2026-09-22T09:32:00,NT,9.025002973883613
61.5000_-121.5000,61.56983185,-121.50222015,2026-09-22T09:32:00,NT,7.5533405285983966
61.5000_-121.5000,61.58488083,-121.51130676,2026-09-22T09:32:00,NT,9.198538450584136
61.5000_-123.0000,61.39448929,-122.95097351,2026-09-22T09:32:00,NT,11.690780447880206
61.5000_-121.5000,61.56455994,-121.49165344,2026-09-22T09:32:00,NT,6.995599890886938
61.5000_-123.0000,61.39413834,-122.93789673,2026-09-22T09:32:00,NT,11.89276994042901
61.5000_-123.0000,61.39907837,-122.93073273,2026-09-22T09:32:00,NT,11.489495644137481
61.5000_-123.0000,61.39834976,-122.90440369,2026-09-22T09:32:00,NT,12.056958868959821
61.5000_-123.0000,61.39852905,-122.91095734,2026-09-22T09:32:00,NT,11.903808854696543
61.5000_-123.0000,61.40328979,-122.89737701,2026-09-22T09:32:00,NT,11.731814160828565
61.5000_-123.0000,61.40346909,-122.903862,2026-09-22T09:32:00,NT,11.566141100102316
61.5000_-123.0000,61.40364838,-122.91040039,2026-09-22T09:32:00,NT,11.406855313753132
61.5000_-123.0000,61.38954926,-122.95806122,2026-09-22T09:32:00,NT,12.14197594646055
61.5000_-123.0000,61.38919067,-122.94506073,2026-09-22T09:32:00,NT,12.317982673937307
61.5000_-123.0000,61.38936996,-122.95157623,2026-09-22T09:32:00,NT,12.22548629728255
56.0000_-106.0000,55.85874176,-105.85939789,2026-09-22T09:32:00,SK,17.636843626920076
61.5000_-123.0000,61.39377975,-122.92472839,2026-09-22T09:32:00,NT,12.131666812826403
61.5000_-123.0000,61.39395905,-122.93132782,2026-09-22T09:32:00,NT,12.007723397150484
61.5000_-122.0000,61.7168808,-121.87658691,2026-09-22T09:32:00,NT,24.30098658353367
62.0000_-122.5000,61.77867126,-122.59472656,2026-09-22T09:32:00,NT,24.415341239947594
61.5000_-121.5000,61.56555176,-121.37818146,2026-09-22T09:32:00,NT,9.477363027484046
48.5000_-124.0000,48.48379898,-123.76004791,2026-09-22T09:34:00,BC,17.862529427234225
48.5000_-124.0000,48.48423004,-123.76732635,2026-09-22T09:34:00,BC,17.32130138987403
50.0000_-121.5000,49.86122894,-121.54532623,2026-09-22T09:34:00,BC,15.719295605097802
50.0000_-121.5000,49.85617828,-121.53650665,2026-09-22T09:34:00,BC,16.153678013528488
49.0000_-121.0000,48.77864075,-121.14370728,2026-09-22T09:34:00,WA,26.789317907626298
49.0000_-121.0000,48.78219986,-121.13430786,2026-09-22T09:34:00,WA,26.15797311501385
49.0000_-121.0000,48.78256989,-121.13900757,2026-09-22T09:34:00,WA,26.251811617692592
49.0000_-121.0000,48.80384064,-121.13612366,2026-09-22T09:34:00,WA,23.998099762909522
49.0000_-121.0000,48.77436066,-121.14394379,2026-09-22T09:34:00,WA,27.234835669048802
49.0000_-121.0000,48.77904129,-121.14877319,2026-09-22T09:34:00,WA,26.896981992124772
49.0000_-121.0000,48.78776169,-121.1502533,2026-09-22T09:34:00,WA,26.058157766565362
49.0000_-121.0000,48.79330063,-121.11187744,2026-09-22T09:34:00,WA,24.416257054834904
49.0000_-121.0000,48.80744934,-121.12760162,2026-09-22T09:34:00,WA,23.376147604011656
49.0000_-121.0000,48.80842972,-121.13977051,2026-09-22T09:34:00,WA,23.649097275203086
49.0000_-121.0000,48.80794907,-121.13368988,2026-09-22T09:34:00,WA,23.50787395688323
49.0000_-121.0000,48.81143951,-121.12387085,2026-09-22T09:34:00,WA,22.859631776725628
51.5000_-116.0000,51.55548096,-116.15387726,2026-09-22T09:34:00,AB,12.223136756691122
49.0000_-121.0000,48.77402878,-121.13968658,2026-09-22T09:34:00,WA,27.149462047228464
49.0000_-103.5000,48.7646904,-103.28119659,2026-09-22T09:34:00,ND,30.71108381382445
49.0000_-103.5000,48.76324081,-103.27626801,2026-09-22T09:34:00,ND,31.03864879235382
49.0000_-103.5000,48.80649948,-103.3225708,2026-09-22T09:34:00,ND,25.154312682205365
49.0000_-103.5000,48.58805084,-103.39983368,2026-09-22T09:34:00,ND,46.43583291692049
50.0000_-122.0000,50.12290955,-121.86134338,2026-09-22T09:34:00,BC,16.828842895284748
49.0000_-121.0000,48.78339005,-121.14946747,2026-09-22T09:34:00,WA,26.476156030839206
49.0000_-120.5000,48.82154846,-120.66674042,2026-09-22T09:34:00,WA,23.3152049315141
49.0000_-121.0000,48.81195831,-121.13025665,2026-09-22T09:34:00,WA,22.99718563587072
49.0000_-121.0000,48.81988907,-121.12239838,2026-09-22T09:34:00,WA,21.955185364197582
50.0000_-121.5000,49.86270905,-121.44312286,2026-09-22T09:34:00,BC,15.751760499001552
48.5000_-124.0000,48.48944092,-123.7738266,2026-09-22T09:34:00,BC,16.790771752237607
48.5000_-124.0000,48.4937706,-123.7709198,2026-09-22T09:34:00,BC,16.97809355542587
48.5000_-124.0000,48.48810959,-123.75173187,2026-09-22T09:34:00,BC,18.4337089814027
48.5000_-124.0000,48.48851013,-123.75842285,2026-09-22T09:34:00,BC,17.936185989352726
48.5000_-124.0000,48.48897171,-123.76605988,2026-09-22T09:34:00,BC,17.368293045860778
49.5000_-118.0000,49.43946075,-118.06725311,2026-09-22T09:34:00,BC,8.297508209279703
49.5000_-118.0000,49.44031906,-118.07568359,2026-09-22T09:34:00,BC,8.595581705140425
49.5000_-118.0000,49.44480896,-118.08206177,2026-09-22T09:34:00,BC,8.531667401213252
49.5000_-118.0000,49.44850159,-118.08070374,2026-09-22T09:34:00,BC,8.171493879268828
49.5000_-118.0000,49.44934845,-118.08891296,2026-09-22T09:34:00,BC,8.54362301239228
50.0000_-122.0000,50.10665131,-121.82092285,2026-09-22T09:34:00,BC,17.401101983321478
50.0000_-122.0000,50.10205078,-121.8192215,2026-09-22T09:34:00,BC,17.150775231822546
49.0000_-121.0000,48.77827835,-121.13913727,2026-09-22T09:34:00,WA,26.696431519099203
49.0000_-121.0000,48.78174973,-121.12861633,2026-09-22T09:34:00,WA,26.050281273462886
49.0000_-121.0000,48.77791977,-121.13456726,2026-09-22T09:34:00,WA,26.607110012162494
49.0000_-121.0000,48.78293991,-121.14376068,2026-09-22T09:34:00,WA,26.351458296614766
49.0000_-121.0000,48.81248093,-121.13677979,2026-09-22T09:34:00,WA,23.14751860861522
49.0000_-121.0000,48.81592178,-121.126297,2026-09-22T09:34:00,WA,22.475302287162524
49.5000_-112.0000,49.41119003,-111.80355835,2026-09-22T09:34:00,AB,17.302109656734363
49.0000_-104.0000,49.0429306,-103.81490326,2026-09-22T09:34:00,SK,14.354030782857041
52.5000_-114.5000,52.40150833,-114.71135712,2026-09-22T09:34:00,AB,17.85607054450956
52.5000_-112.0000,52.43489075,-111.78465271,2026-09-22T09:34:00,AB,16.134385876869388
52.0000_-114.5000,51.91772079,-114.47812653,2026-09-22T09:34:00,AB,9.180953879659935
61.5000_-123.0000,61.40982819,-122.89994049,2026-09-22T10:28:00,NT,11.042768499188798
61.5000_-123.0000,61.40642166,-122.90175629,2026-09-22T10:28:00,NT,11.327114540918698
61.5000_-123.0000,61.40546036,-122.89380646,2026-09-22T10:28:00,NT,11.609269677089085
61.5000_-123.0000,61.40737915,-122.909729,2026-09-22T10:28:00,NT,11.053944610535618
61.5000_-123.0000,61.40396881,-122.91156006,2026-09-22T10:28:00,NT,11.350843628266158
61.5000_-123.0000,61.40301132,-122.90358734,2026-09-22T10:28:00,NT,11.616973427406512
61.5000_-123.0000,61.40153122,-122.92138672,2026-09-22T10:28:00,NT,11.40132218529524
61.5000_-123.0000,61.40056992,-122.91339111,2026-09-22T10:28:00,NT,11.651475874658775
61.5000_-123.0000,61.39960098,-122.9054184,2026-09-22T10:28:00,NT,11.911948566570906
61.5000_-123.0000,61.39810944,-122.92323303,2026-09-22T10:28:00,NT,11.7150948244445
61.5000_-123.0000,61.39321899,-122.94290161,2026-09-22T10:28:00,NT,11.92165826574253
61.5000_-123.0000,61.39226151,-122.93491364,2026-09-22T10:28:00,NT,12.130362959408691
62.0000_-122.0000,61.77035904,-121.91782379,2026-09-22T10:28:00,NT,25.182623861074063
62.0000_-122.0000,61.77370834,-121.91590881,2026-09-22T10:28:00,NT,24.8422253673946
62.0000_-121.0000,61.91091919,-120.76690674,2026-09-22T10:28:00,NT,15.284096564722784
62.0000_-120.5000,61.91267014,-120.70124817,2026-09-22T10:28:00,NT,13.933217298242894
62.0000_-120.5000,62.03182983,-120.68521118,2026-09-22T10:28:00,NT,10.019956703606011
61.5000_-122.0000,61.7179985,-121.87367249,2026-09-22T10:28:00,NT,24.457135366331038
61.5000_-122.0000,61.72092819,-121.89671326,2026-09-22T10:28:00,NT,24.477655454691572
61.5000_-122.0000,61.71897888,-121.88136292,2026-09-22T10:28:00,NT,24.457388129290663
61.5000_-121.5000,61.56515884,-121.38005829,2026-09-22T10:28:00,NT,9.381398525802595
61.5000_-123.0000,61.3866806,-122.95290375,2026-09-22T10:28:00,NT,12.496758928624494
61.5000_-121.5000,61.5618515,-121.3819809,2026-09-22T10:28:00,NT,9.048850933285285
61.5000_-121.5000,61.56085968,-121.37449646,2026-09-22T10:28:00,NT,9.236810388211994
61.5000_-121.5000,61.56283951,-121.38948059,2026-09-22T10:28:00,NT,8.874241317144415
61.5000_-121.5000,61.56150818,-121.40641022,2026-09-22T10:28:00,NT,8.22220774295743
61.5000_-121.5000,61.56052017,-121.39891052,2026-09-22T10:28:00,NT,8.371851485579503
61.5000_-123.0000,61.3842392,-122.962677,2026-09-22T10:28:00,NT,12.66885275455391
61.5000_-123.0000,61.38031006,-122.99015045,2026-09-22T10:28:00,NT,12.95558902331625
61.5000_-123.0000,61.39907837,-122.93122101,2026-09-22T10:28:00,NT,11.481630638210758
61.5000_-122.0000,61.74298096,-121.90052032,2026-09-22T10:28:00,NT,26.771879367870405
61.5000_-122.0000,61.73529816,-121.89669037,2026-09-22T10:28:00,NT,25.996656343008848
61.5000_-122.0000,61.73865891,-121.89476776,2026-09-22T10:28:00,NT,26.37259596080458
61.5000_-122.0000,61.74200058,-121.89283752,2026-09-22T10:28:00,NT,26.74661327280543
62.0000_-122.0000,61.83013916,-121.91770172,2026-09-22T10:28:00,NT,18.839811562460604
62.0000_-122.0000,61.75498962,-121.9101181,2026-09-22T10:28:00,NT,26.887333274902318
61.5000_-121.5000,61.53993988,-121.4593277,2026-09-22T10:28:00,NT,4.803395590126493
61.5000_-121.5000,61.55820084,-121.40833282,2026-09-22T10:28:00,NT,7.875696825311283
61.5000_-123.0000,61.41131973,-122.88224792,2026-09-22T10:28:00,NT,11.364222893497827
61.5000_-123.0000,61.41228104,-122.8901825,2026-09-22T10:28:00,NT,11.05997036311169
61.5000_-123.0000,61.40885925,-122.89199066,2026-09-22T10:28:00,NT,11.332737080764172
61.5000_-123.0000,61.40790939,-122.88406372,2026-09-22T10:28:00,NT,11.628615843922022
61.5000_-123.0000,61.40248871,-122.92938995,2026-09-22T10:28:00,NT,11.162156084463327
61.5000_-121.5000,61.56415939,-121.37255859,2026-09-22T10:28:00,NT,9.562741525716927
61.5000_-123.0000,61.41281128,-122.86463928,2026-09-22T10:28:00,NT,11.748012222119685
61.5000_-123.0000,61.3913002,-122.92690277,2026-09-22T10:28:00,NT,12.35103017652541
61.5000_-123.0000,61.41867065,-122.85311127,2026-09-22T10:28:00,NT,11.626297465065145
61.5000_-123.0000,61.41717911,-122.8707428,2026-09-22T10:28:00,NT,11.180133858323499
61.5000_-123.0000,61.36859131,-123.01328278,2026-09-22T10:28:00,NT,14.229731068426931
61.5000_-121.5000,61.57006073,-121.4984436,2026-09-22T10:28:00,NT,7.577650181184521
61.5000_-121.5000,61.56908035,-121.49091339,2026-09-22T10:28:00,NT,7.485909736678586
61.5000_-122.0000,61.39633942,-121.77403259,2026-09-22T10:28:00,NT,16.204218906556925
61.5000_-122.0000,61.39537048,-121.7665329,2026-09-22T10:28:00,NT,16.558338431685517
61.5000_-121.5000,61.58298874,-121.51522827,2026-09-22T10:28:00,NT,9.009731847245673
61.5000_-121.5000,61.57337952,-121.49649811,2026-09-22T10:28:00,NT,7.938209011973679
61.5000_-121.5000,61.56808853,-121.48336792,2026-09-22T10:28:00,NT,7.413826215284395
61.5000_-121.5000,61.56476974,-121.48529816,2026-09-22T10:28:00,NT,7.046010657224727
61.5000_-121.5000,61.52780914,-121.47382355,2026-09-22T10:28:00,NT,3.2977042468568003
61.5000_-121.5000,61.55680084,-121.50615692,2026-09-22T10:28:00,NT,6.151385167887793
62.0000_-122.5000,61.77716064,-122.58840179,2026-09-22T10:28:00,NT,24.514076362064422
61.5000_-123.0000,61.40003967,-122.93921661,2026-09-22T10:28:00,NT,11.260186861161317
61.5000_-123.0000,61.39662933,-122.94106293,2026-09-22T10:28:00,NT,11.589329386226275
61.5000_-123.0000,61.3941803,-122.9508667,2026-09-22T10:28:00,NT,11.724607905357127
61.5000_-122.0000,61.7170105,-121.86598206,2026-09-22T10:28:00,NT,24.462971589291307
62.0000_-122.0000,61.83111954,-121.92533875,2026-09-22T10:28:00,NT,18.653141642738838
61.5000_-123.0000,61.39715958,-122.91522217,2026-09-22T10:28:00,NT,11.957750037663235
61.5000_-123.0000,61.39567184,-122.93306732,2026-09-22T10:28:00,NT,11.804115834694297
61.5000_-123.0000,61.39471054,-122.92507172,2026-09-22T10:28:00,NT,12.030607034556173
61.5000_-123.0000,61.41622162,-122.86283875,2026-09-22T10:28:00,NT,11.511034323307086
61.5000_-123.0000,61.41473007,-122.88044739,2026-09-22T10:28:00,NT,11.106132887026737
61.5000_-123.0000,61.41376877,-122.87254333,2026-09-22T10:28:00,NT,11.423945483784161
61.5000_-123.0000,61.38275909,-122.9803772,2026-09-22T10:28:00,NT,12.721299818200821
61.5000_-123.0000,61.41035843,-122.87433624,2026-09-22T10:28:00,NT,11.675274446235825
61.5000_-121.5000,61.58631134,-121.51328278,2026-09-22T10:28:00,NT,9.359855897307433
62.0000_-121.0000,61.97383881,-120.78476715,2026-09-22T10:28:00,NT,11.305943343847419
61.5000_-123.0000,61.39009094,-122.95107269,2026-09-22T10:28:00,NT,12.1545731076012
61.5000_-123.0000,61.38716125,-122.92717743,2026-09-22T10:28:00,NT,12.77377892555045
61.5000_-123.0000,61.38911057,-122.9431076,2026-09-22T10:28:00,NT,12.350145690499577
